JUN24WSG100005.spu,JUN24WSG100004.spu,JUN24WSG100003.spu,
Wavelength,JUN24WSG100006.spu,JUN24WSG100007.spu,JUN24WSG100008.spu,JUN24WSG100009.spu,JUN24WSG100010.spu,JUN24WSG100011.spu,JUN24WSG100012.spu,JUN24WSG100013.spu,JUN24WSG100014.spu,JUN24WSG100015.spu,JUN24WSG100016.spu,JUN24WSG100017.spu,JUN24WSG100018.spu,JUN24WSG100019.spu,JUN24WSG100020.spu,JUN24WSG100021.spu,JUN24WSG100022.spu,JUN24WSG100023.spu,JUN24WSG100024.spu,JUN24WSG100025.spu
 979 , 0.212996 , 0.235533 , 0.249228 , 0.19566 , 0.226343 , 0.291963 , 0.362574 , 0.300211 , 0.27957 , 0.299305 , 0.334254 , 0.356203 , 0.35892 , 0.289599 , 0.265059 , 0.302413 , 0.264789 , 0.288256 , 0.210027 , 0.309149 
 980 , 0.213388 , 0.236163 , 0.250058 , 0.195719 , 0.226673 , 0.292242 , 0.362875 , 0.300356 , 0.27892 , 0.299836 , 0.33415 , 0.355568 , 0.357703 , 0.289904 , 0.265533 , 0.30246 , 0.264301 , 0.28765 , 0.209393 , 0.310813 
 981 , 0.214291 , 0.237184 , 0.250978 , 0.195693 , 0.227733 , 0.292773 , 0.363404 , 0.300724 , 0.278441 , 0.30067 , 0.334764 , 0.355871 , 0.356875 , 0.290568 , 0.266271 , 0.302642 , 0.264025 , 0.288549 , 0.208926 , 0.31232 
 982 , 0.215162 , 0.238055 , 0.251788 , 0.195715 , 0.2288 , 0.293256 , 0.363952 , 0.30112 , 0.278096 , 0.30152 , 0.335387 , 0.356297 , 0.356183 , 0.29125 , 0.266996 , 0.302899 , 0.263736 , 0.289423 , 0.208624 , 0.313682 
 983 , 0.215745 , 0.237814 , 0.251783 , 0.196045 , 0.229876 , 0.293343 , 0.36463 , 0.301731 , 0.278698 , 0.302401 , 0.335998 , 0.357577 , 0.356524 , 0.292015 , 0.267523 , 0.303771 , 0.263401 , 0.290083 , 0.209517 , 0.313935 
 984 , 0.216364 , 0.237486 , 0.251912 , 0.19621 , 0.230365 , 0.293583 , 0.364925 , 0.302538 , 0.27976 , 0.303381 , 0.336389 , 0.358127 , 0.356985 , 0.29268 , 0.267994 , 0.304577 , 0.26421 , 0.290145 , 0.210433 , 0.314041 
 985 , 0.216998 , 0.237149 , 0.252042 , 0.196369 , 0.230846 , 0.293825 , 0.365204 , 0.30336 , 0.280849 , 0.304375 , 0.336773 , 0.358656 , 0.357456 , 0.293347 , 0.268477 , 0.305385 , 0.265066 , 0.290193 , 0.211364 , 0.314149 
 986 , 0.217397 , 0.237136 , 0.251827 , 0.196968 , 0.231009 , 0.294479 , 0.364591 , 0.303151 , 0.281106 , 0.305265 , 0.337623 , 0.359088 , 0.35801 , 0.293467 , 0.268673 , 0.305565 , 0.266308 , 0.290359 , 0.212312 , 0.313877 
 987 , 0.217573 , 0.237277 , 0.251393 , 0.197665 , 0.230923 , 0.294743 , 0.3643 , 0.302906 , 0.281249 , 0.30611 , 0.338026 , 0.359773 , 0.358683 , 0.293156 , 0.268522 , 0.30611 , 0.266821 , 0.290161 , 0.212937 , 0.313381 
 988 , 0.217667 , 0.23746 , 0.25088 , 0.198375 , 0.230733 , 0.294761 , 0.364261 , 0.30275 , 0.281425 , 0.306948 , 0.338152 , 0.360601 , 0.359417 , 0.292686 , 0.268222 , 0.3069 , 0.266924 , 0.289768 , 0.213403 , 0.312797 
 989 , 0.217378 , 0.237664 , 0.250836 , 0.19848 , 0.229903 , 0.294521 , 0.364303 , 0.302833 , 0.281397 , 0.307279 , 0.337607 , 0.36112 , 0.360126 , 0.292265 , 0.268328 , 0.307752 , 0.26737 , 0.289811 , 0.213045 , 0.312593 
 990 , 0.216772 , 0.237999 , 0.251447 , 0.198211 , 0.22868 , 0.29438 , 0.364342 , 0.302902 , 0.281196 , 0.307505 , 0.337188 , 0.36143 , 0.361082 , 0.292139 , 0.268934 , 0.308644 , 0.268263 , 0.290515 , 0.212271 , 0.313126 
 991 , 0.216183 , 0.238511 , 0.252478 , 0.198227 , 0.227736 , 0.294774 , 0.364268 , 0.30259 , 0.280999 , 0.30834 , 0.337999 , 0.361848 , 0.362525 , 0.292445 , 0.269787 , 0.309526 , 0.269428 , 0.291708 , 0.211979 , 0.314383 
 992 , 0.215546 , 0.238991 , 0.253373 , 0.198049 , 0.227166 , 0.295411 , 0.3645 , 0.302318 , 0.280807 , 0.308871 , 0.338995 , 0.362098 , 0.363943 , 0.292925 , 0.270618 , 0.310015 , 0.270169 , 0.292841 , 0.211754 , 0.315651 
 993 , 0.214786 , 0.239284 , 0.253752 , 0.197239 , 0.22783 , 0.296746 , 0.365674 , 0.302155 , 0.28061 , 0.308302 , 0.340371 , 0.36176 , 0.365128 , 0.293901 , 0.271323 , 0.309173 , 0.269546 , 0.293727 , 0.211706 , 0.316767 
 994 , 0.214041 , 0.239016 , 0.253539 , 0.195821 , 0.22866 , 0.297753 , 0.366355 , 0.301661 , 0.279629 , 0.306414 , 0.339912 , 0.360751 , 0.365288 , 0.294325 , 0.271909 , 0.307109 , 0.268541 , 0.294409 , 0.210913 , 0.316812 
 995 , 0.213273 , 0.238739 , 0.253321 , 0.194359 , 0.229519 , 0.298803 , 0.367064 , 0.301148 , 0.27862 , 0.304457 , 0.339437 , 0.35971 , 0.36546 , 0.294764 , 0.272511 , 0.304978 , 0.267497 , 0.295117 , 0.210096 , 0.316861 
 996 , 0.214552 , 0.238939 , 0.253363 , 0.194769 , 0.231155 , 0.298838 , 0.367043 , 0.300719 , 0.277936 , 0.305149 , 0.339482 , 0.360229 , 0.364642 , 0.294869 , 0.272607 , 0.305053 , 0.266488 , 0.294366 , 0.210414 , 0.317735 
 997 , 0.215813 , 0.238921 , 0.253238 , 0.19551 , 0.232438 , 0.298515 , 0.366595 , 0.301081 , 0.277225 , 0.305542 , 0.340049 , 0.360537 , 0.363306 , 0.294759 , 0.27265 , 0.305165 , 0.265826 , 0.292959 , 0.210807 , 0.318346 
 998 , 0.217061 , 0.238819 , 0.253055 , 0.196337 , 0.233632 , 0.29808 , 0.366015 , 0.301698 , 0.276478 , 0.30581 , 0.340783 , 0.360756 , 0.361783 , 0.29457 , 0.272694 , 0.305255 , 0.265256 , 0.291323 , 0.211224 , 0.318871 
 999 , 0.217283 , 0.237921 , 0.252426 , 0.196824 , 0.233874 , 0.297063 , 0.365358 , 0.302307 , 0.276073 , 0.305585 , 0.340936 , 0.36096 , 0.361359 , 0.293743 , 0.272766 , 0.305483 , 0.265704 , 0.290108 , 0.211812 , 0.318117 
 1000 , 0.217018 , 0.23695 , 0.251631 , 0.197282 , 0.233663 , 0.295715 , 0.365096 , 0.302752 , 0.276581 , 0.305788 , 0.340753 , 0.361911 , 0.361935 , 0.29281 , 0.272849 , 0.306431 , 0.266615 , 0.289345 , 0.21263 , 0.316796 
 1001 , 0.216834 , 0.23638 , 0.250905 , 0.197948 , 0.233518 , 0.294324 , 0.365335 , 0.303011 , 0.277979 , 0.306808 , 0.34054 , 0.363782 , 0.363008 , 0.292146 , 0.272927 , 0.308188 , 0.267429 , 0.288856 , 0.213632 , 0.315596 
 1002 , 0.216408 , 0.236226 , 0.250184 , 0.198539 , 0.232969 , 0.293427 , 0.365305 , 0.30278 , 0.279284 , 0.30732 , 0.339955 , 0.365133 , 0.363653 , 0.291561 , 0.273074 , 0.3089 , 0.268029 , 0.288548 , 0.214073 , 0.314528 
 1003 , 0.215566 , 0.236841 , 0.249571 , 0.198865 , 0.231644 , 0.293492 , 0.364792 , 0.301605 , 0.280074 , 0.306891 , 0.338763 , 0.36523 , 0.363441 , 0.291204 , 0.273336 , 0.307555 , 0.268216 , 0.288431 , 0.213503 , 0.313884 
 1004 , 0.21473 , 0.237551 , 0.249346 , 0.198755 , 0.229871 , 0.293811 , 0.364266 , 0.300196 , 0.279462 , 0.30651 , 0.337798 , 0.36419 , 0.362989 , 0.291074 , 0.273562 , 0.305464 , 0.268418 , 0.287503 , 0.212998 , 0.313972 
 1005 , 0.213932 , 0.238331 , 0.24921 , 0.198595 , 0.228195 , 0.294087 , 0.363735 , 0.298928 , 0.278857 , 0.306175 , 0.336836 , 0.363145 , 0.362526 , 0.290968 , 0.273886 , 0.303321 , 0.268538 , 0.286587 , 0.212481 , 0.314176 
 1006 , 0.213988 , 0.23967 , 0.250258 , 0.197854 , 0.228484 , 0.293735 , 0.36347 , 0.300032 , 0.278669 , 0.30657 , 0.336343 , 0.362625 , 0.362055 , 0.291188 , 0.275318 , 0.301552 , 0.267542 , 0.286234 , 0.21218 , 0.315696 
 1007 , 0.213981 , 0.240787 , 0.251103 , 0.197356 , 0.229516 , 0.293837 , 0.36285 , 0.301385 , 0.278724 , 0.306528 , 0.336366 , 0.362474 , 0.362304 , 0.290981 , 0.276936 , 0.299789 , 0.266034 , 0.288301 , 0.212069 , 0.316022 
 1008 , 0.213967 , 0.241918 , 0.25195 , 0.196875 , 0.230719 , 0.294014 , 0.362153 , 0.302833 , 0.278822 , 0.306421 , 0.336465 , 0.362381 , 0.362686 , 0.290695 , 0.278646 , 0.29796 , 0.264392 , 0.290865 , 0.211991 , 0.316172 
 1009 , 0.213727 , 0.242156 , 0.252465 , 0.19644 , 0.231999 , 0.294944 , 0.363143 , 0.3034 , 0.278748 , 0.306895 , 0.336995 , 0.36251 , 0.362861 , 0.292434 , 0.278366 , 0.297395 , 0.26278 , 0.292358 , 0.212572 , 0.314548 
 1010 , 0.213464 , 0.241848 , 0.252666 , 0.195758 , 0.233007 , 0.295799 , 0.364735 , 0.303291 , 0.278463 , 0.306852 , 0.336239 , 0.362364 , 0.36257 , 0.294825 , 0.27753 , 0.296908 , 0.261742 , 0.291898 , 0.212989 , 0.312848 
 1011 , 0.213225 , 0.241293 , 0.252695 , 0.194855 , 0.233814 , 0.296445 , 0.366467 , 0.302856 , 0.278033 , 0.306278 , 0.3344 , 0.361952 , 0.361958 , 0.297349 , 0.27666 , 0.296192 , 0.261096 , 0.290139 , 0.21316 , 0.311421 
 1012 , 0.213891 , 0.240791 , 0.252098 , 0.19438 , 0.233949 , 0.296407 , 0.366905 , 0.302004 , 0.277136 , 0.305681 , 0.333662 , 0.361642 , 0.361079 , 0.297922 , 0.275274 , 0.295966 , 0.261225 , 0.288519 , 0.212517 , 0.310479 
 1013 , 0.215449 , 0.240409 , 0.250753 , 0.194472 , 0.233131 , 0.295421 , 0.365577 , 0.301002 , 0.276306 , 0.305243 , 0.334479 , 0.361447 , 0.359914 , 0.296249 , 0.273234 , 0.296649 , 0.261991 , 0.287285 , 0.210891 , 0.310013 
 1014 , 0.216841 , 0.240178 , 0.24912 , 0.194845 , 0.231629 , 0.293836 , 0.363192 , 0.300704 , 0.276927 , 0.305275 , 0.336343 , 0.361254 , 0.358686 , 0.294159 , 0.270852 , 0.298354 , 0.262268 , 0.286633 , 0.208916 , 0.309387 
 1015 , 0.217559 , 0.23975 , 0.247475 , 0.194921 , 0.22953 , 0.292193 , 0.360824 , 0.300375 , 0.277714 , 0.304934 , 0.337328 , 0.360965 , 0.358128 , 0.292058 , 0.269079 , 0.29977 , 0.262436 , 0.286231 , 0.206845 , 0.308663 
 1016 , 0.215431 , 0.238622 , 0.246017 , 0.193805 , 0.225259 , 0.290517 , 0.358842 , 0.299987 , 0.279024 , 0.303142 , 0.334601 , 0.360361 , 0.360338 , 0.290236 , 0.270035 , 0.299735 , 0.262113 , 0.286934 , 0.204682 , 0.307634 
 1017 , 0.214046 , 0.237737 , 0.246122 , 0.193076 , 0.222426 , 0.289423 , 0.360085 , 0.299251 , 0.278416 , 0.302359 , 0.333521 , 0.360789 , 0.361375 , 0.289077 , 0.271573 , 0.299198 , 0.261768 , 0.28757 , 0.20308 , 0.306851 
 1018 , 0.212596 , 0.236805 , 0.246271 , 0.192311 , 0.219458 , 0.288273 , 0.361486 , 0.298465 , 0.277728 , 0.301544 , 0.332403 , 0.361257 , 0.362436 , 0.287868 , 0.273195 , 0.298618 , 0.261395 , 0.288237 , 0.201401 , 0.306025 
 1019 , 0.21087 , 0.235284 , 0.245319 , 0.190701 , 0.218552 , 0.288291 , 0.363371 , 0.296505 , 0.274814 , 0.300861 , 0.331188 , 0.359354 , 0.361029 , 0.287887 , 0.272671 , 0.296933 , 0.258702 , 0.286763 , 0.200637 , 0.305761 
 1020 , 0.207919 , 0.233318 , 0.243934 , 0.188764 , 0.21761 , 0.288627 , 0.3637 , 0.293877 , 0.271755 , 0.299044 , 0.328294 , 0.35738 , 0.36109 , 0.287849 , 0.272259 , 0.294977 , 0.25579 , 0.285444 , 0.200124 , 0.305464 
 1021 , 0.204318 , 0.231112 , 0.24234 , 0.186639 , 0.216535 , 0.289079 , 0.363255 , 0.290888 , 0.268625 , 0.29663 , 0.324507 , 0.355411 , 0.361979 , 0.287738 , 0.271979 , 0.292878 , 0.252784 , 0.284249 , 0.19967 , 0.305125 
 1022 , 0.202458 , 0.230076 , 0.242667 , 0.184994 , 0.216366 , 0.287848 , 0.362001 , 0.289406 , 0.267164 , 0.295057 , 0.322658 , 0.354264 , 0.360876 , 0.287321 , 0.272001 , 0.292047 , 0.251106 , 0.2829 , 0.199705 , 0.304439 
 1023 , 0.202267 , 0.23017 , 0.244244 , 0.18346 , 0.216875 , 0.285693 , 0.360317 , 0.289265 , 0.267121 , 0.294408 , 0.321941 , 0.352993 , 0.357708 , 0.28679 , 0.272264 , 0.291704 , 0.25056 , 0.281248 , 0.200179 , 0.303673 
 1024 , 0.203055 , 0.230917 , 0.245922 , 0.181593 , 0.217583 , 0.283706 , 0.358727 , 0.289788 , 0.26769 , 0.294405 , 0.321102 , 0.35064 , 0.35314 , 0.286382 , 0.272625 , 0.290846 , 0.250497 , 0.279242 , 0.200897 , 0.30311 
 1025 , 0.203689 , 0.230628 , 0.246547 , 0.180135 , 0.217922 , 0.281776 , 0.357498 , 0.289706 , 0.268262 , 0.294317 , 0.319858 , 0.348737 , 0.350388 , 0.286251 , 0.272525 , 0.289942 , 0.250663 , 0.277596 , 0.201891 , 0.301593 
 1026 , 0.2039 , 0.228158 , 0.244801 , 0.179565 , 0.217467 , 0.280063 , 0.357165 , 0.28837 , 0.268764 , 0.294043 , 0.31787 , 0.347979 , 0.351551 , 0.286546 , 0.271403 , 0.289149 , 0.251165 , 0.276757 , 0.203292 , 0.298146 
 1027 , 0.203339 , 0.224857 , 0.241175 , 0.178862 , 0.216769 , 0.27797 , 0.357654 , 0.286567 , 0.268823 , 0.293607 , 0.315877 , 0.34843 , 0.35363 , 0.285277 , 0.269391 , 0.289661 , 0.250458 , 0.275633 , 0.203954 , 0.293767 
 1028 , 0.202666 , 0.221466 , 0.237273 , 0.178221 , 0.215917 , 0.275881 , 0.357907 , 0.284615 , 0.268684 , 0.293063 , 0.313791 , 0.348789 , 0.355654 , 0.283773 , 0.267296 , 0.29017 , 0.249688 , 0.274381 , 0.204379 , 0.289364 
 1029 , 0.200788 , 0.21994 , 0.231719 , 0.179166 , 0.213295 , 0.276063 , 0.354021 , 0.282121 , 0.265255 , 0.2912 , 0.311903 , 0.3474 , 0.354951 , 0.279468 , 0.265936 , 0.290163 , 0.248484 , 0.272302 , 0.20042 , 0.288612 
 1030 , 0.198727 , 0.219044 , 0.227632 , 0.180035 , 0.210261 , 0.27527 , 0.34962 , 0.280504 , 0.262048 , 0.290869 , 0.312294 , 0.345247 , 0.355369 , 0.277386 , 0.263553 , 0.290188 , 0.247913 , 0.271181 , 0.196706 , 0.289743 
 1031 , 0.196531 , 0.218263 , 0.223711 , 0.180917 , 0.20697 , 0.274173 , 0.344854 , 0.279034 , 0.258737 , 0.290933 , 0.31333 , 0.342777 , 0.356118 , 0.275793 , 0.260802 , 0.29022 , 0.247485 , 0.270256 , 0.192875 , 0.291449 
 1032 , 0.192685 , 0.217489 , 0.222772 , 0.178672 , 0.204449 , 0.27162 , 0.34301 , 0.279763 , 0.257315 , 0.290298 , 0.313493 , 0.339953 , 0.355504 , 0.275282 , 0.260544 , 0.288322 , 0.246115 , 0.269958 , 0.189694 , 0.293218 
 1033 , 0.188343 , 0.216292 , 0.222317 , 0.175986 , 0.201941 , 0.269591 , 0.341045 , 0.279734 , 0.255708 , 0.287658 , 0.312366 , 0.336855 , 0.353248 , 0.274078 , 0.262439 , 0.285586 , 0.244093 , 0.270267 , 0.186058 , 0.294275 
 1034 , 0.183912 , 0.214633 , 0.221365 , 0.173773 , 0.199133 , 0.268525 , 0.337982 , 0.278195 , 0.253268 , 0.283134 , 0.310151 , 0.333529 , 0.3497 , 0.27176 , 0.26583 , 0.282547 , 0.241644 , 0.271012 , 0.18168 , 0.29458 
 1035 , 0.181176 , 0.213219 , 0.220916 , 0.172198 , 0.197372 , 0.268354 , 0.336229 , 0.275311 , 0.25032 , 0.280239 , 0.308373 , 0.331514 , 0.34691 , 0.270217 , 0.268016 , 0.280476 , 0.23805 , 0.271533 , 0.178763 , 0.294514 
 1036 , 0.180641 , 0.212117 , 0.221007 , 0.170969 , 0.196746 , 0.269025 , 0.336827 , 0.271276 , 0.246891 , 0.27945 , 0.306915 , 0.33136 , 0.344959 , 0.270086 , 0.268599 , 0.279379 , 0.233398 , 0.271158 , 0.177899 , 0.293807 
 1037 , 0.180981 , 0.21095 , 0.220878 , 0.168058 , 0.195805 , 0.268946 , 0.340845 , 0.268352 , 0.243516 , 0.279605 , 0.304601 , 0.332533 , 0.342705 , 0.271994 , 0.268441 , 0.277549 , 0.229363 , 0.268274 , 0.178461 , 0.29226 
 1038 , 0.181557 , 0.20971 , 0.220536 , 0.165345 , 0.194391 , 0.268177 , 0.344251 , 0.265675 , 0.240347 , 0.279474 , 0.302205 , 0.333717 , 0.340569 , 0.273403 , 0.26813 , 0.27612 , 0.226214 , 0.265443 , 0.178561 , 0.290413 
 1039 , 0.183125 , 0.208494 , 0.219359 , 0.163965 , 0.191224 , 0.26458 , 0.344079 , 0.264711 , 0.238806 , 0.278153 , 0.299991 , 0.33474 , 0.339421 , 0.272243 , 0.267299 , 0.276787 , 0.227875 , 0.263376 , 0.176607 , 0.287647 
 1040 , 0.183324 , 0.207115 , 0.218305 , 0.163888 , 0.189101 , 0.260444 , 0.338896 , 0.265086 , 0.237531 , 0.277865 , 0.298484 , 0.333775 , 0.340485 , 0.267691 , 0.263909 , 0.277059 , 0.228593 , 0.261591 , 0.172689 , 0.284085 
 1041 , 0.183404 , 0.205621 , 0.217188 , 0.163928 , 0.186918 , 0.255977 , 0.332969 , 0.26561 , 0.236197 , 0.277656 , 0.296934 , 0.332562 , 0.341836 , 0.262545 , 0.260114 , 0.277309 , 0.229264 , 0.259719 , 0.168365 , 0.280243 
 1042 , 0.179564 , 0.200564 , 0.212316 , 0.161081 , 0.184531 , 0.255579 , 0.328076 , 0.262937 , 0.235885 , 0.274999 , 0.294186 , 0.329352 , 0.341134 , 0.257124 , 0.257726 , 0.271439 , 0.22693 , 0.256969 , 0.166548 , 0.276501 
 1043 , 0.175765 , 0.195097 , 0.20686 , 0.157449 , 0.182145 , 0.255461 , 0.326173 , 0.2596 , 0.236676 , 0.273224 , 0.292128 , 0.328112 , 0.339636 , 0.253 , 0.25696 , 0.264845 , 0.224468 , 0.256015 , 0.165923 , 0.274372 
 1044 , 0.172103 , 0.189426 , 0.201095 , 0.153403 , 0.179681 , 0.255254 , 0.326046 , 0.255931 , 0.238157 , 0.272113 , 0.290522 , 0.328237 , 0.337697 , 0.249553 , 0.257118 , 0.257991 , 0.222034 , 0.256251 , 0.165874 , 0.273188 
 1045 , 0.170609 , 0.187081 , 0.197771 , 0.149754 , 0.178617 , 0.255087 , 0.326192 , 0.254667 , 0.235844 , 0.270623 , 0.290986 , 0.326997 , 0.334786 , 0.246647 , 0.254335 , 0.253275 , 0.218235 , 0.25536 , 0.164325 , 0.27378 
 1046 , 0.170097 , 0.18643 , 0.195966 , 0.146661 , 0.177466 , 0.255285 , 0.325126 , 0.254234 , 0.229428 , 0.266846 , 0.292177 , 0.322912 , 0.330198 , 0.24331 , 0.249669 , 0.249852 , 0.213166 , 0.252191 , 0.161589 , 0.274534 
 1047 , 0.16879 , 0.184907 , 0.194072 , 0.144127 , 0.174304 , 0.256152 , 0.321182 , 0.252317 , 0.219654 , 0.258891 , 0.292124 , 0.314785 , 0.323403 , 0.238339 , 0.244871 , 0.246256 , 0.207202 , 0.245814 , 0.158311 , 0.27324 
 1048 , 0.166902 , 0.18339 , 0.192738 , 0.140907 , 0.170895 , 0.255491 , 0.317686 , 0.250512 , 0.211881 , 0.252784 , 0.291292 , 0.307868 , 0.317387 , 0.235157 , 0.240359 , 0.244164 , 0.201975 , 0.239191 , 0.156368 , 0.270752 
 1049 , 0.163925 , 0.181998 , 0.192671 , 0.136407 , 0.167245 , 0.251455 , 0.31529 , 0.249012 , 0.208728 , 0.250959 , 0.288794 , 0.303909 , 0.313337 , 0.235978 , 0.236778 , 0.245289 , 0.198628 , 0.232488 , 0.157408 , 0.265893 
 1050 , 0.161207 , 0.180327 , 0.191309 , 0.130258 , 0.165851 , 0.244455 , 0.310939 , 0.245981 , 0.207846 , 0.250201 , 0.284726 , 0.29998 , 0.307538 , 0.23616 , 0.231592 , 0.242638 , 0.194322 , 0.226827 , 0.156906 , 0.260696 
 1051 , 0.158248 , 0.178241 , 0.189338 , 0.12387 , 0.164571 , 0.237064 , 0.306114 , 0.24254 , 0.206849 , 0.249197 , 0.280276 , 0.295674 , 0.301484 , 0.236022 , 0.226112 , 0.23954 , 0.189724 , 0.220785 , 0.156244 , 0.254812 
 1052 , 0.15458 , 0.171276 , 0.179168 , 0.120445 , 0.166891 , 0.230197 , 0.297945 , 0.235677 , 0.205241 , 0.24518 , 0.273993 , 0.289333 , 0.296623 , 0.230884 , 0.221472 , 0.23178 , 0.18475 , 0.214965 , 0.153832 , 0.243166 
 1053 , 0.151549 , 0.165061 , 0.170466 , 0.116495 , 0.168973 , 0.225025 , 0.292807 , 0.232527 , 0.204943 , 0.242138 , 0.268208 , 0.285288 , 0.298421 , 0.227552 , 0.21478 , 0.229955 , 0.182226 , 0.209177 , 0.152453 , 0.233664 
 1054 , 0.148556 , 0.158791 , 0.16175 , 0.112212 , 0.171045 , 0.220181 , 0.288496 , 0.230529 , 0.205115 , 0.239304 , 0.262342 , 0.281866 , 0.302872 , 0.22469 , 0.20722 , 0.230178 , 0.180431 , 0.203101 , 0.15138 , 0.224345 
 1055 , 0.145369 , 0.156023 , 0.157501 , 0.110408 , 0.166704 , 0.216607 , 0.28196 , 0.231831 , 0.201519 , 0.236792 , 0.256462 , 0.280697 , 0.305606 , 0.218572 , 0.203326 , 0.229101 , 0.179957 , 0.202142 , 0.14546 , 0.219156 
 1056 , 0.140058 , 0.154997 , 0.153706 , 0.109788 , 0.159365 , 0.21216 , 0.275119 , 0.232193 , 0.196218 , 0.235235 , 0.252367 , 0.28058 , 0.305242 , 0.211651 , 0.203226 , 0.225848 , 0.178078 , 0.202416 , 0.137543 , 0.215531 
 1057 , 0.132279 , 0.154774 , 0.14866 , 0.109677 , 0.150789 , 0.206103 , 0.268645 , 0.229967 , 0.190203 , 0.234767 , 0.250475 , 0.280911 , 0.301549 , 0.204846 , 0.206578 , 0.220305 , 0.173889 , 0.202191 , 0.128928 , 0.212154 
 1058 , 0.122229 , 0.151884 , 0.146275 , 0.106059 , 0.141248 , 0.20106 , 0.266394 , 0.22277 , 0.183293 , 0.231041 , 0.246879 , 0.278542 , 0.296156 , 0.201517 , 0.207001 , 0.213946 , 0.166434 , 0.199683 , 0.121992 , 0.209325 
 1059 , 0.110206 , 0.145112 , 0.146934 , 0.098518 , 0.130767 , 0.197463 , 0.268368 , 0.209935 , 0.175169 , 0.22234 , 0.240115 , 0.272605 , 0.288043 , 0.201448 , 0.203416 , 0.206118 , 0.155342 , 0.194895 , 0.117034 , 0.205843 
 1060 , 0.099707 , 0.134457 , 0.147327 , 0.09103 , 0.11997 , 0.194876 , 0.266004 , 0.196298 , 0.165152 , 0.207574 , 0.22701 , 0.264259 , 0.275469 , 0.196292 , 0.197131 , 0.19487 , 0.143628 , 0.191404 , 0.111455 , 0.195237 
 1061 , 0.090856 , 0.125036 , 0.146494 , 0.082829 , 0.109728 , 0.191426 , 0.262778 , 0.183645 , 0.155258 , 0.194006 , 0.215151 , 0.255009 , 0.261499 , 0.190871 , 0.189822 , 0.184732 , 0.132284 , 0.186621 , 0.105237 , 0.185111 
 1062 , 0.091258 , 0.122229 , 0.140791 , 0.074108 , 0.103856 , 0.185168 , 0.256749 , 0.177807 , 0.148216 , 0.187253 , 0.210745 , 0.244184 , 0.244318 , 0.185351 , 0.180027 , 0.180863 , 0.124524 , 0.177608 , 0.097762 , 0.178125 
 1063 , 0.090723 , 0.120842 , 0.135113 , 0.063161 , 0.098791 , 0.178438 , 0.252925 , 0.171026 , 0.138958 , 0.182565 , 0.205287 , 0.227945 , 0.227647 , 0.180552 , 0.168438 , 0.178821 , 0.118217 , 0.163837 , 0.089669 , 0.175051 
 1064 , 0.089986 , 0.119548 , 0.129079 , 0.05134 , 0.09346 , 0.171199 , 0.249128 , 0.163741 , 0.128995 , 0.177878 , 0.199382 , 0.210508 , 0.210203 , 0.175583 , 0.155894 , 0.176883 , 0.111654 , 0.148942 , 0.081029 , 0.172325 
 1065 , 0.085942 , 0.112723 , 0.125492 , 0.045442 , 0.086429 , 0.159141 , 0.241052 , 0.163129 , 0.129895 , 0.177687 , 0.191487 , 0.201663 , 0.205044 , 0.162621 , 0.14895 , 0.174959 , 0.112039 , 0.14187 , 0.072691 , 0.161625 
 1066 , 0.082586 , 0.104423 , 0.123315 , 0.040445 , 0.07842 , 0.146688 , 0.231986 , 0.165121 , 0.134762 , 0.178512 , 0.186241 , 0.198972 , 0.203287 , 0.150736 , 0.143924 , 0.173356 , 0.112693 , 0.137103 , 0.064354 , 0.148353 
 1067 , 0.079821 , 0.095284 , 0.121987 , 0.035408 , 0.069588 , 0.133775 , 0.222233 , 0.168832 , 0.142407 , 0.179886 , 0.182901 , 0.200306 , 0.203285 , 0.139537 , 0.139743 , 0.171991 , 0.113086 , 0.133382 , 0.055668 , 0.133594 
 1068 , 0.0735 , 0.084882 , 0.114256 , 0.031061 , 0.063501 , 0.129823 , 0.214833 , 0.160617 , 0.141795 , 0.171513 , 0.177276 , 0.201431 , 0.206235 , 0.131725 , 0.134632 , 0.166375 , 0.111493 , 0.130177 , 0.047802 , 0.124978 
 1069 , 0.064326 , 0.07399 , 0.101266 , 0.026709 , 0.05897 , 0.13047 , 0.208004 , 0.14429 , 0.134879 , 0.157867 , 0.168837 , 0.201114 , 0.210226 , 0.125013 , 0.12724 , 0.158555 , 0.108535 , 0.127104 , 0.040103 , 0.120857 
 1070 , 0.053639 , 0.063315 , 0.085446 , 0.021368 , 0.054033 , 0.128696 , 0.198989 , 0.126027 , 0.125314 , 0.145235 , 0.157026 , 0.197363 , 0.212202 , 0.115742 , 0.115827 , 0.151465 , 0.105128 , 0.123538 , 0.031568 , 0.118645 
 1071 , 0.04326 , 0.055031 , 0.072307 , 0.016497 , 0.047231 , 0.123563 , 0.189144 , 0.112444 , 0.112194 , 0.135868 , 0.145703 , 0.191615 , 0.209617 , 0.105404 , 0.106027 , 0.143997 , 0.100639 , 0.11896 , 0.027361 , 0.118077 
 1072 , 0.033972 , 0.051954 , 0.064684 , 0.012619 , 0.037204 , 0.112518 , 0.178215 , 0.108725 , 0.092898 , 0.133843 , 0.135773 , 0.182316 , 0.198507 , 0.093484 , 0.099429 , 0.136282 , 0.094305 , 0.112705 , 0.031384 , 0.120835 
