DHT_00010.spu,DHT_00009.spu,DHT_00008.spu,DHT_00007.spu,DHT_00006.spu,DHT_00005.spu,DHT_00004.spu,DHT_00003.spu,DHT_00002.spu,DHT_00001.spu,
Wavelength,DHT_00120.spu,DHT_00119.spu,DHT_00118.spu,DHT_00117.spu,DHT_00116.spu,DHT_00115.spu,DHT_00114.spu,DHT_00113.spu,DHT_00112.spu,DHT_00111.spu,DHT_00110.spu,DHT_00109.spu,DHT_00108.spu,DHT_00107.spu,DHT_00106.spu,DHT_00105.spu,DHT_00104.spu,DHT_00103.spu,DHT_00102.spu,DHT_00101.spu,DHT_00100.spu,DHT_00099.spu,DHT_00098.spu,DHT_00097.spu,DHT_00096.spu,DHT_00095.spu,DHT_00094.spu,DHT_00093.spu,DHT_00092.spu,DHT_00091.spu,DHT_00090.spu,DHT_00089.spu,DHT_00088.spu,DHT_00087.spu,DHT_00086.spu,DHT_00085.spu,DHT_00084.spu,DHT_00083.spu,DHT_00082.spu,DHT_00081.spu,DHT_00080.spu,DHT_00079.spu,DHT_00078.spu,DHT_00077.spu,DHT_00076.spu,DHT_00075.spu,DHT_00074.spu,DHT_00073.spu,DHT_00072.spu,DHT_00071.spu,DHT_00070.spu,DHT_00069.spu,DHT_00068.spu,DHT_00067.spu,DHT_00066.spu,DHT_00065.spu,DHT_00064.spu,DHT_00063.spu,DHT_00062.spu,DHT_00061.spu,DHT_00060.spu,DHT_00059.spu,DHT_00058.spu,DHT_00057.spu,DHT_00056.spu,DHT_00055.spu,DHT_00054.spu,DHT_00053.spu,DHT_00052.spu,DHT_00051.spu,DHT_00050.spu,DHT_00049.spu,DHT_00048.spu,DHT_00047.spu,DHT_00046.spu,DHT_00045.spu,DHT_00044.spu,DHT_00043.spu,DHT_00042.spu,DHT_00041.spu,DHT_00040.spu,DHT_00039.spu,DHT_00038.spu,DHT_00037.spu,DHT_00036.spu,DHT_00035.spu,DHT_00034.spu,DHT_00033.spu,DHT_00032.spu,DHT_00031.spu,DHT_00030.spu,DHT_00029.spu,DHT_00028.spu,DHT_00027.spu,DHT_00026.spu,DHT_00025.spu,DHT_00024.spu,DHT_00023.spu,DHT_00022.spu,DHT_00021.spu,DHT_00020.spu,DHT_00019.spu,DHT_00018.spu,DHT_00017.spu,DHT_00016.spu,DHT_00015.spu,DHT_00014.spu,DHT_00013.spu,DHT_00012.spu,DHT_00011.spu
 1104 , 0.234739 , 0.130751 , 0.177599 , 0.138686 , 0.159606 , 0.163779 , 0.160777 , 0.218635 , 0.168376 , 0.183411 , 0.231723 , 0.239526 , 0.241561 , 0.254635 , 0.257636 , 0.187862 , 0.219191 , 0.219733 , 0.216454 , 0.223247 , 0.166077 , 0.178023 , 0.215766 , 0.170513 , 0.131336 , 0.245046 , 0.278264 , 0.261984 , 0.276112 , 0.249745 , 0.244885 , 0.21559 , 0.232558 , 0.239805 , 0.216424 , 0.213101 , 0.242733 , 0.268016 , 0.254972 , 0.177701 , 0.234388 , 0.239819 , 0.248296 , 0.260096 , 0.231738 , 0.240829 , 0.234154 , 0.205884 , 0.216293 , 0.222295 , 0.216527 , 0.260286 , 0.215546 , 0.221622 , 0.255235 , 0.241269 , 0.239878 , 0.235457 , 0.212223 , 0.220904 , 0.217581 , 0.159914 , 0.188228 , 0.198959 , 0.177394 , 0.221007 , 0.188154 , 0.195914 , 0.164101 , 0.183762 , 0.18388 , 0.169781 , 0.181083 , 0.176428 , 0.153443 , 0.261165 , 0.268294 , 0.179414 , 0.334131 , 0.262028 , 0.177013 , 0.119068 , 0.085893 , 0.096259 , 0.097474 , 0.216263 , 0.183967 , 0.191375 , 0.111133 , 0.146635 , 0.242864 , 0.233041 , 0.216102 , 0.268704 , 0.229849 , 0.190614 , 0.20969 , 0.21701 , 0.211579 , 0.168112 , 0.175286 , 0.153516 , 0.172548 , 0.192546 , 0.11857 , 0.265132 , 0.244958 , 0.17022 , 0.293709 , 0.160543 
 1105 , 0.232662 , 0.1265 , 0.17707 , 0.135287 , 0.154074 , 0.161754 , 0.156455 , 0.213522 , 0.166225 , 0.175887 , 0.224275 , 0.237424 , 0.239897 , 0.249375 , 0.251987 , 0.185134 , 0.211202 , 0.217531 , 0.213399 , 0.217055 , 0.165641 , 0.172415 , 0.207915 , 0.168959 , 0.128743 , 0.240573 , 0.268776 , 0.2536 , 0.269944 , 0.245381 , 0.236917 , 0.213169 , 0.228883 , 0.235135 , 0.216379 , 0.204751 , 0.238668 , 0.265474 , 0.249467 , 0.176225 , 0.229682 , 0.23194 , 0.24088 , 0.252709 , 0.225627 , 0.230512 , 0.230834 , 0.201187 , 0.213614 , 0.220143 , 0.215027 , 0.251295 , 0.211325 , 0.213476 , 0.253461 , 0.23492 , 0.233799 , 0.231372 , 0.209866 , 0.213706 , 0.211817 , 0.157207 , 0.179973 , 0.192047 , 0.176778 , 0.211909 , 0.182968 , 0.190541 , 0.159803 , 0.178329 , 0.176532 , 0.164412 , 0.17498 , 0.170848 , 0.150756 , 0.260527 , 0.264952 , 0.174366 , 0.327718 , 0.258177 , 0.173521 , 0.114227 , 0.077114 , 0.091369 , 0.093473 , 0.211187 , 0.175487 , 0.189343 , 0.104441 , 0.143874 , 0.237808 , 0.227793 , 0.215089 , 0.260005 , 0.227255 , 0.18495 , 0.199943 , 0.207224 , 0.206394 , 0.164796 , 0.17538 , 0.152538 , 0.169942 , 0.189819 , 0.117099 , 0.264644 , 0.233584 , 0.161616 , 0.286534 , 0.149481 
 1106 , 0.230711 , 0.123108 , 0.17075 , 0.132012 , 0.149167 , 0.158954 , 0.151634 , 0.207249 , 0.163496 , 0.167564 , 0.21568 , 0.236772 , 0.238667 , 0.244533 , 0.246461 , 0.182056 , 0.203818 , 0.215843 , 0.208769 , 0.209455 , 0.164541 , 0.167335 , 0.199489 , 0.166649 , 0.126065 , 0.235629 , 0.25891 , 0.24517 , 0.264269 , 0.240171 , 0.228048 , 0.210958 , 0.225891 , 0.232818 , 0.213833 , 0.196156 , 0.236658 , 0.261802 , 0.244075 , 0.174181 , 0.224339 , 0.225287 , 0.232557 , 0.243798 , 0.218425 , 0.221235 , 0.227345 , 0.195796 , 0.210337 , 0.216317 , 0.213409 , 0.241821 , 0.206122 , 0.204194 , 0.253993 , 0.227982 , 0.230237 , 0.226267 , 0.207102 , 0.206383 , 0.205959 , 0.156029 , 0.17191 , 0.186957 , 0.178363 , 0.203769 , 0.178151 , 0.185291 , 0.155898 , 0.173315 , 0.168757 , 0.159656 , 0.167989 , 0.165701 , 0.1492 , 0.259352 , 0.262096 , 0.168038 , 0.320489 , 0.25378 , 0.169083 , 0.109171 , 0.067999 , 0.086641 , 0.089321 , 0.205664 , 0.165538 , 0.187317 , 0.097457 , 0.141668 , 0.234599 , 0.221839 , 0.211922 , 0.25133 , 0.225189 , 0.179687 , 0.190307 , 0.197659 , 0.201449 , 0.162891 , 0.175325 , 0.151863 , 0.166404 , 0.187823 , 0.116246 , 0.263926 , 0.222101 , 0.153873 , 0.277797 , 0.139724 
 1107 , 0.228706 , 0.120262 , 0.164606 , 0.129308 , 0.144799 , 0.155699 , 0.146463 , 0.202019 , 0.160014 , 0.160673 , 0.208084 , 0.235134 , 0.237058 , 0.238323 , 0.240784 , 0.178279 , 0.196682 , 0.214479 , 0.203475 , 0.20195 , 0.162076 , 0.162232 , 0.191864 , 0.163601 , 0.124473 , 0.230074 , 0.248547 , 0.236261 , 0.258009 , 0.234563 , 0.219937 , 0.207045 , 0.222311 , 0.229208 , 0.20902 , 0.188884 , 0.233748 , 0.257177 , 0.237924 , 0.172058 , 0.219261 , 0.218551 , 0.224425 , 0.234805 , 0.211498 , 0.214132 , 0.223611 , 0.190322 , 0.206681 , 0.210233 , 0.212503 , 0.234649 , 0.201465 , 0.197514 , 0.252567 , 0.222017 , 0.226678 , 0.220336 , 0.203076 , 0.199576 , 0.20039 , 0.15414 , 0.164884 , 0.183737 , 0.177724 , 0.196665 , 0.171971 , 0.180012 , 0.150674 , 0.167847 , 0.161972 , 0.154712 , 0.161331 , 0.159824 , 0.146515 , 0.256241 , 0.25832 , 0.162388 , 0.312352 , 0.248894 , 0.165282 , 0.104215 , 0.061587 , 0.08252 , 0.085968 , 0.200668 , 0.157034 , 0.183443 , 0.089884 , 0.137833 , 0.230352 , 0.21382 , 0.206802 , 0.241078 , 0.222987 , 0.173739 , 0.181831 , 0.189716 , 0.19507 , 0.160465 , 0.173184 , 0.150241 , 0.161037 , 0.185349 , 0.114977 , 0.260625 , 0.210337 , 0.148092 , 0.268198 , 0.131144 
 1108 , 0.226637 , 0.119117 , 0.158518 , 0.128263 , 0.142165 , 0.151183 , 0.140684 , 0.199492 , 0.154713 , 0.157677 , 0.203205 , 0.231229 , 0.234832 , 0.229052 , 0.235162 , 0.172914 , 0.190694 , 0.214089 , 0.196565 , 0.194974 , 0.156085 , 0.157439 , 0.186688 , 0.158719 , 0.125757 , 0.223107 , 0.237448 , 0.226619 , 0.250655 , 0.228064 , 0.21387 , 0.198925 , 0.217601 , 0.22276 , 0.19845 , 0.185243 , 0.228887 , 0.250051 , 0.230204 , 0.169859 , 0.215132 , 0.212242 , 0.216888 , 0.225961 , 0.205565 , 0.213211 , 0.219412 , 0.184877 , 0.202053 , 0.198431 , 0.213467 , 0.233698 , 0.198285 , 0.197663 , 0.246466 , 0.218717 , 0.223711 , 0.212534 , 0.195962 , 0.194645 , 0.195998 , 0.150579 , 0.160933 , 0.185974 , 0.171542 , 0.192742 , 0.162579 , 0.175036 , 0.142385 , 0.161573 , 0.158207 , 0.14972 , 0.155774 , 0.152811 , 0.141177 , 0.248204 , 0.252594 , 0.1585 , 0.302037 , 0.242881 , 0.163219 , 0.099874 , 0.062485 , 0.080119 , 0.084875 , 0.197444 , 0.152518 , 0.175054 , 0.081107 , 0.130074 , 0.224022 , 0.200809 , 0.196675 , 0.227644 , 0.220747 , 0.166804 , 0.17703 , 0.186542 , 0.185645 , 0.157073 , 0.165835 , 0.146354 , 0.151256 , 0.181895 , 0.11277 , 0.250874 , 0.198486 , 0.148147 , 0.256801 , 0.126562 
 1109 , 0.225757 , 0.117982 , 0.153934 , 0.12696 , 0.14006 , 0.147532 , 0.135026 , 0.19813 , 0.150049 , 0.155916 , 0.200013 , 0.226134 , 0.231109 , 0.219554 , 0.229523 , 0.167589 , 0.184712 , 0.21456 , 0.190599 , 0.188498 , 0.150822 , 0.152963 , 0.181759 , 0.154072 , 0.127495 , 0.217652 , 0.226471 , 0.216542 , 0.243218 , 0.222131 , 0.20905 , 0.191372 , 0.211964 , 0.214897 , 0.188894 , 0.182513 , 0.223062 , 0.244744 , 0.22217 , 0.167708 , 0.211151 , 0.205185 , 0.210576 , 0.217909 , 0.199854 , 0.212875 , 0.215174 , 0.179124 , 0.198229 , 0.187269 , 0.214461 , 0.233903 , 0.196069 , 0.198328 , 0.238541 , 0.216264 , 0.219832 , 0.20578 , 0.189469 , 0.188498 , 0.191035 , 0.146799 , 0.156907 , 0.186397 , 0.163367 , 0.188656 , 0.15326 , 0.170621 , 0.133877 , 0.154826 , 0.154409 , 0.1445 , 0.150485 , 0.144282 , 0.135046 , 0.239393 , 0.245319 , 0.155598 , 0.293023 , 0.237768 , 0.161386 , 0.095329 , 0.063401 , 0.078126 , 0.083735 , 0.19369 , 0.148543 , 0.165884 , 0.072854 , 0.121728 , 0.216601 , 0.188597 , 0.187824 , 0.21345 , 0.217671 , 0.157739 , 0.172028 , 0.183345 , 0.174962 , 0.152071 , 0.158314 , 0.142022 , 0.141586 , 0.177538 , 0.109916 , 0.240245 , 0.187487 , 0.147076 , 0.245576 , 0.121193 
 1110 , 0.224832 , 0.116787 , 0.149523 , 0.125551 , 0.137881 , 0.143852 , 0.129246 , 0.196801 , 0.145334 , 0.154141 , 0.196801 , 0.220751 , 0.227174 , 0.209732 , 0.223694 , 0.162132 , 0.178521 , 0.214951 , 0.184514 , 0.181872 , 0.145463 , 0.148342 , 0.176717 , 0.14933 , 0.129267 , 0.21203 , 0.215252 , 0.206252 , 0.235572 , 0.21609 , 0.20419 , 0.183612 , 0.206102 , 0.206682 , 0.179166 , 0.179746 , 0.216928 , 0.23931 , 0.213877 , 0.165461 , 0.207025 , 0.197918 , 0.20419 , 0.20971 , 0.193987 , 0.212438 , 0.210806 , 0.17328 , 0.194266 , 0.175944 , 0.215445 , 0.234112 , 0.193836 , 0.199035 , 0.230116 , 0.21377 , 0.215639 , 0.19882 , 0.182817 , 0.182194 , 0.185953 , 0.142907 , 0.152809 , 0.186533 , 0.154829 , 0.184364 , 0.143745 , 0.165998 , 0.125143 , 0.147891 , 0.15049 , 0.139084 , 0.145098 , 0.135454 , 0.128666 , 0.230417 , 0.237763 , 0.152702 , 0.283903 , 0.232544 , 0.159576 , 0.090646 , 0.064333 , 0.076126 , 0.08257 , 0.18982 , 0.14454 , 0.156569 , 0.064397 , 0.113157 , 0.208851 , 0.176029 , 0.178736 , 0.198884 , 0.214371 , 0.148385 , 0.166836 , 0.180046 , 0.163979 , 0.146881 , 0.150554 , 0.137537 , 0.131587 , 0.172915 , 0.106928 , 0.229451 , 0.176137 , 0.145721 , 0.234069 , 0.11567 
 1111 , 0.218439 , 0.114484 , 0.145956 , 0.120613 , 0.138653 , 0.139851 , 0.129437 , 0.193487 , 0.144228 , 0.151716 , 0.192773 , 0.216204 , 0.219637 , 0.204754 , 0.216988 , 0.160563 , 0.175009 , 0.207841 , 0.178765 , 0.177613 , 0.140703 , 0.148122 , 0.173374 , 0.145772 , 0.127617 , 0.205145 , 0.211435 , 0.202173 , 0.229498 , 0.21026 , 0.199086 , 0.179041 , 0.200123 , 0.197197 , 0.173696 , 0.177175 , 0.208924 , 0.233231 , 0.205237 , 0.155103 , 0.199017 , 0.194455 , 0.199086 , 0.205468 , 0.185608 , 0.207058 , 0.201505 , 0.16736 , 0.181967 , 0.169733 , 0.208993 , 0.231341 , 0.188856 , 0.193902 , 0.21807 , 0.208002 , 0.204892 , 0.193787 , 0.175562 , 0.175562 , 0.181322 , 0.139505 , 0.151878 , 0.173466 , 0.146855 , 0.175378 , 0.139851 , 0.156808 , 0.120659 , 0.143814 , 0.145426 , 0.131948 , 0.140865 , 0.130151 , 0.121649 , 0.218739 , 0.233484 , 0.152407 , 0.282674 , 0.228139 , 0.157799 , 0.087205 , 0.06488 , 0.077667 , 0.082758 , 0.186299 , 0.142431 , 0.148583 , 0.067345 , 0.108125 , 0.20162 , 0.169042 , 0.169618 , 0.194939 , 0.205122 , 0.141786 , 0.161047 , 0.177452 , 0.154135 , 0.140427 , 0.141924 , 0.134713 , 0.119714 , 0.154896 , 0.101881 , 0.227079 , 0.172452 , 0.130911 , 0.221066 , 0.117894 
 1112 , 0.211064 , 0.111867 , 0.141987 , 0.115502 , 0.138726 , 0.13559 , 0.129441 , 0.189706 , 0.142709 , 0.148435 , 0.187839 , 0.211637 , 0.211886 , 0.198942 , 0.209919 , 0.159113 , 0.171261 , 0.199639 , 0.172182 , 0.172904 , 0.135416 , 0.147364 , 0.169618 , 0.142062 , 0.125658 , 0.197274 , 0.20748 , 0.197971 , 0.222664 , 0.204119 , 0.193341 , 0.173825 , 0.194137 , 0.187665 , 0.167552 , 0.174099 , 0.200211 , 0.225801 , 0.196527 , 0.1448 , 0.190403 , 0.1911 , 0.193565 , 0.200286 , 0.177036 , 0.200584 , 0.192071 , 0.161329 , 0.169021 , 0.163171 , 0.202178 , 0.227817 , 0.183533 , 0.188686 , 0.205737 , 0.201232 , 0.193465 , 0.18764 , 0.16795 , 0.169145 , 0.176837 , 0.136187 , 0.150874 , 0.160283 , 0.138453 , 0.165834 , 0.13564 , 0.146692 , 0.115775 , 0.139971 , 0.139697 , 0.124388 , 0.136461 , 0.124712 , 0.114506 , 0.207405 , 0.228887 , 0.151621 , 0.280515 , 0.223411 , 0.155778 , 0.083589 , 0.065443 , 0.07886 , 0.082818 , 0.182239 , 0.139946 , 0.141191 , 0.069898 , 0.102906 , 0.194038 , 0.16113 , 0.159561 , 0.190951 , 0.195755 , 0.13559 , 0.155056 , 0.174472 , 0.144253 , 0.13437 , 0.133101 , 0.131557 , 0.107237 , 0.137034 , 0.096907 , 0.225228 , 0.167851 , 0.116099 , 0.207754 , 0.120281 
 1113 , 0.20306 , 0.109058 , 0.137792 , 0.110272 , 0.138359 , 0.131101 , 0.12932 , 0.185576 , 0.140976 , 0.144673 , 0.182338 , 0.207053 , 0.203977 , 0.192645 , 0.202628 , 0.157731 , 0.167337 , 0.190756 , 0.165097 , 0.167903 , 0.129833 , 0.146264 , 0.165556 , 0.138197 , 0.123465 , 0.188733 , 0.203383 , 0.193697 , 0.215417 , 0.197744 , 0.187195 , 0.1682 , 0.188112 , 0.178048 , 0.161023 , 0.170709 , 0.19108 , 0.217602 , 0.18768 , 0.13442 , 0.181421 , 0.187788 , 0.187788 , 0.194588 , 0.168281 , 0.193508 , 0.182473 , 0.155195 , 0.1556 , 0.156382 , 0.195127 , 0.223808 , 0.177967 , 0.183363 , 0.193185 , 0.193859 , 0.181637 , 0.180854 , 0.160079 , 0.162804 , 0.172409 , 0.132909 , 0.149853 , 0.14702 , 0.12986 , 0.155978 , 0.131236 , 0.136012 , 0.110649 , 0.136201 , 0.133583 , 0.116585 , 0.131938 , 0.119202 , 0.10725 , 0.196179 , 0.224132 , 0.1505 , 0.277743 , 0.218412 , 0.15363 , 0.079864 , 0.066023 , 0.079864 , 0.082805 , 0.177913 , 0.137253 , 0.134042 , 0.072147 , 0.097591 , 0.186223 , 0.152713 , 0.148936 , 0.186925 , 0.186277 , 0.12959 , 0.148909 , 0.171276 , 0.134312 , 0.128538 , 0.124113 , 0.128187 , 0.094407 , 0.119041 , 0.091952 , 0.223673 , 0.162669 , 0.101179 , 0.19421 , 0.122764 
 1114 , 0.19756 , 0.107537 , 0.134111 , 0.108518 , 0.138497 , 0.126609 , 0.129725 , 0.181979 , 0.139997 , 0.141295 , 0.177391 , 0.203936 , 0.200993 , 0.192568 , 0.19932 , 0.158348 , 0.166686 , 0.183912 , 0.16031 , 0.163714 , 0.127503 , 0.147585 , 0.158377 , 0.135438 , 0.11752 , 0.181892 , 0.196521 , 0.188471 , 0.207139 , 0.192366 , 0.182383 , 0.166456 , 0.183393 , 0.173121 , 0.156068 , 0.166196 , 0.185787 , 0.209851 , 0.184374 , 0.130648 , 0.172486 , 0.183335 , 0.184056 , 0.189711 , 0.160627 , 0.186076 , 0.174246 , 0.151481 , 0.147008 , 0.154943 , 0.186855 , 0.217584 , 0.172948 , 0.177853 , 0.185585 , 0.188124 , 0.172428 , 0.177708 , 0.156559 , 0.15653 , 0.167494 , 0.130475 , 0.14848 , 0.138497 , 0.127763 , 0.148999 , 0.132812 , 0.13085 , 0.109268 , 0.132062 , 0.127619 , 0.111634 , 0.130331 , 0.117722 , 0.105402 , 0.189971 , 0.216661 , 0.150067 , 0.275724 , 0.213169 , 0.147816 , 0.078395 , 0.067921 , 0.077702 , 0.081049 , 0.17338 , 0.134601 , 0.132928 , 0.07323 , 0.096601 , 0.180796 , 0.148162 , 0.142853 , 0.18169 , 0.180132 , 0.127446 , 0.146922 , 0.16686 , 0.129696 , 0.127705 , 0.124128 , 0.127042 , 0.089561 , 0.111692 , 0.090398 , 0.223297 , 0.159877 , 0.098131 , 0.187807 , 0.123724 
 1115 , 0.193178 , 0.106655 , 0.131111 , 0.108168 , 0.138955 , 0.122311 , 0.130401 , 0.178726 , 0.139572 , 0.138244 , 0.17289 , 0.201484 , 0.200156 , 0.195277 , 0.197686 , 0.159705 , 0.167394 , 0.17814 , 0.156802 , 0.160014 , 0.126603 , 0.149855 , 0.150318 , 0.133211 , 0.11033 , 0.175793 , 0.1887 , 0.18308 , 0.199075 , 0.187558 , 0.178387 , 0.166406 , 0.179282 , 0.170173 , 0.151924 , 0.161496 , 0.182432 , 0.202441 , 0.183204 , 0.129382 , 0.163997 , 0.178541 , 0.181197 , 0.185643 , 0.153375 , 0.178943 , 0.166776 , 0.148928 , 0.140468 , 0.155722 , 0.178232 , 0.210562 , 0.168073 , 0.172304 , 0.179776 , 0.183513 , 0.164399 , 0.176133 , 0.154703 , 0.150472 , 0.162391 , 0.128301 , 0.14689 , 0.132069 , 0.128487 , 0.143247 , 0.136577 , 0.127931 , 0.109434 , 0.127776 , 0.12194 , 0.10786 , 0.129753 , 0.117864 , 0.105698 , 0.185705 , 0.208771 , 0.150071 , 0.274543 , 0.207783 , 0.140931 , 0.077784 , 0.070311 , 0.07448 , 0.078772 , 0.169216 , 0.132223 , 0.133952 , 0.073986 , 0.097392 , 0.176472 , 0.145439 , 0.138615 , 0.175793 , 0.175422 , 0.126665 , 0.146335 , 0.162114 , 0.127159 , 0.128641 , 0.127406 , 0.126634 , 0.087696 , 0.108354 , 0.090043 , 0.223223 , 0.158007 , 0.099491 , 0.183914 , 0.124009 
 1116 , 0.189104 , 0.106044 , 0.129096 , 0.108055 , 0.139851 , 0.118274 , 0.131274 , 0.175702 , 0.139617 , 0.135529 , 0.168833 , 0.199223 , 0.199993 , 0.199089 , 0.196375 , 0.161027 , 0.168364 , 0.172787 , 0.154125 , 0.156637 , 0.126148 , 0.152349 , 0.1428 , 0.131207 , 0.103431 , 0.169939 , 0.180962 , 0.17788 , 0.192187 , 0.183174 , 0.175065 , 0.166991 , 0.175434 , 0.167694 , 0.148228 , 0.157241 , 0.179991 , 0.195169 , 0.182101 , 0.128057 , 0.156235 , 0.173725 , 0.17855 , 0.182571 , 0.146016 , 0.172485 , 0.159787 , 0.146954 , 0.134222 , 0.156905 , 0.169704 , 0.203444 , 0.16297 , 0.166823 , 0.173759 , 0.179823 , 0.156704 , 0.175065 , 0.153019 , 0.144642 , 0.157207 , 0.12598 , 0.145112 , 0.126114 , 0.130135 , 0.137707 , 0.14032 , 0.12541 , 0.109931 , 0.123434 , 0.116632 , 0.104302 , 0.128928 , 0.11824 , 0.106178 , 0.181498 , 0.201937 , 0.150405 , 0.274643 , 0.202238 , 0.134524 , 0.077263 , 0.07274 , 0.071366 , 0.076694 , 0.165985 , 0.130336 , 0.134792 , 0.075085 , 0.098439 , 0.172452 , 0.143436 , 0.134557 , 0.16947 , 0.170978 , 0.125745 , 0.145346 , 0.157509 , 0.124774 , 0.12923 , 0.13057 , 0.126014 , 0.085841 , 0.105006 , 0.089459 , 0.222911 , 0.156135 , 0.100751 , 0.179656 , 0.124037 
 1117 , 0.183021 , 0.102143 , 0.12593 , 0.10654 , 0.137284 , 0.114433 , 0.128706 , 0.171163 , 0.134761 , 0.13231 , 0.164387 , 0.194194 , 0.197762 , 0.198302 , 0.192788 , 0.156782 , 0.165937 , 0.166225 , 0.146835 , 0.152241 , 0.123083 , 0.151015 , 0.135301 , 0.126651 , 0.0998 , 0.162657 , 0.171704 , 0.170262 , 0.183633 , 0.175308 , 0.169685 , 0.163991 , 0.170262 , 0.162477 , 0.143735 , 0.150655 , 0.176461 , 0.185147 , 0.177002 , 0.125714 , 0.148457 , 0.165973 , 0.175776 , 0.176641 , 0.139374 , 0.164856 , 0.152673 , 0.141356 , 0.127732 , 0.153502 , 0.162549 , 0.196825 , 0.158404 , 0.160278 , 0.168171 , 0.173974 , 0.149718 , 0.170334 , 0.14842 , 0.138257 , 0.151736 , 0.121065 , 0.139086 , 0.12193 , 0.126723 , 0.131913 , 0.138149 , 0.121749 , 0.109027 , 0.117677 , 0.111117 , 0.098502 , 0.124669 , 0.115046 , 0.103945 , 0.176389 , 0.195563 , 0.149322 , 0.269918 , 0.195311 , 0.126976 , 0.073814 , 0.071723 , 0.068155 , 0.071327 , 0.159449 , 0.125714 , 0.132093 , 0.073129 , 0.096016 , 0.166189 , 0.13768 , 0.126543 , 0.161215 , 0.162873 , 0.121317 , 0.142185 , 0.150547 , 0.122434 , 0.124957 , 0.129751 , 0.121966 , 0.081527 , 0.103476 , 0.085311 , 0.218342 , 0.152169 , 0.103332 , 0.172857 , 0.122687 
 1118 , 0.174685 , 0.09444 , 0.121483 , 0.103442 , 0.130754 , 0.110905 , 0.122176 , 0.164953 , 0.124176 , 0.128485 , 0.159567 , 0.186072 , 0.193227 , 0.192266 , 0.186611 , 0.14618 , 0.159567 , 0.158375 , 0.134255 , 0.146642 , 0.11706 , 0.145257 , 0.127908 , 0.119137 , 0.09998 , 0.153797 , 0.16076 , 0.159914 , 0.173262 , 0.16353 , 0.161952 , 0.156798 , 0.16353 , 0.154143 , 0.138333 , 0.14141 , 0.171762 , 0.171993 , 0.167299 , 0.122253 , 0.140756 , 0.154913 , 0.172839 , 0.167415 , 0.133563 , 0.155951 , 0.145526 , 0.131716 , 0.120945 , 0.144795 , 0.157067 , 0.190765 , 0.154413 , 0.152566 , 0.163029 , 0.165645 , 0.143564 , 0.161375 , 0.140487 , 0.131293 , 0.146026 , 0.113251 , 0.128215 , 0.119868 , 0.117444 , 0.125907 , 0.129177 , 0.11679 , 0.106481 , 0.110328 , 0.105442 , 0.090093 , 0.116367 , 0.107789 , 0.098518 , 0.170262 , 0.189727 , 0.146603 , 0.259624 , 0.186803 , 0.118252 , 0.067051 , 0.066743 , 0.064858 , 0.062242 , 0.149104 , 0.117944 , 0.125369 , 0.067705 , 0.089555 , 0.157298 , 0.127638 , 0.114021 , 0.150758 , 0.150566 , 0.112867 , 0.136409 , 0.140795 , 0.120214 , 0.115098 , 0.124369 , 0.113982 , 0.074398 , 0.104096 , 0.077091 , 0.208807 , 0.145834 , 0.107442 , 0.163222 , 0.119675 
 1119 , 0.16621 , 0.086562 , 0.116014 , 0.100101 , 0.124178 , 0.106932 , 0.115555 , 0.158545 , 0.113223 , 0.124512 , 0.154046 , 0.177707 , 0.187996 , 0.185122 , 0.180123 , 0.135301 , 0.152546 , 0.150005 , 0.121096 , 0.141008 , 0.110598 , 0.139466 , 0.119763 , 0.111431 , 0.099768 , 0.144923 , 0.149964 , 0.149506 , 0.162169 , 0.151588 , 0.153588 , 0.149172 , 0.156712 , 0.145173 , 0.132968 , 0.131718 , 0.165918 , 0.159628 , 0.157254 , 0.118221 , 0.132426 , 0.143299 , 0.169376 , 0.157379 , 0.128052 , 0.146631 , 0.13755 , 0.121596 , 0.114056 , 0.135676 , 0.15238 , 0.18558 , 0.150672 , 0.144965 , 0.158753 , 0.15667 , 0.137633 , 0.152838 , 0.132301 , 0.124303 , 0.140799 , 0.105641 , 0.11793 , 0.117513 , 0.107766 , 0.119929 , 0.120804 , 0.111931 , 0.103642 , 0.1031 , 0.099726 , 0.08173 , 0.108807 , 0.100684 , 0.092978 , 0.164294 , 0.182664 , 0.14359 , 0.247565 , 0.178957 , 0.109182 , 0.06036 , 0.061568 , 0.061568 , 0.053154 , 0.138383 , 0.10989 , 0.11843 , 0.062152 , 0.08298 , 0.148131 , 0.117138 , 0.101767 , 0.140883 , 0.138092 , 0.104808 , 0.131177 , 0.131343 , 0.117638 , 0.105974 , 0.119388 , 0.106516 , 0.067692 , 0.104641 , 0.069358 , 0.199827 , 0.139591 , 0.111723 , 0.154713 , 0.117055 
