DHT_00005.spu,DHT_00004.spu,DHT_00003.spu,DHT_00002.spu,DHT_00001.spu,
Wavelength,DHT_00011.spu,DHT_00012.spu,DHT_00013.spu,DHT_00014.spu,DHT_00015.spu,DHT_00016.spu,DHT_00017.spu,DHT_00018.spu,DHT_00019.spu,DHT_00020.spu,DHT_00021.spu,DHT_00022.spu,DHT_00023.spu,DHT_00024.spu,DHT_00025.spu,DHT_00026.spu,DHT_00027.spu,DHT_00028.spu,DHT_00029.spu,DHT_00030.spu,DHT_00031.spu,DHT_00032.spu,DHT_00033.spu,DHT_00034.spu,DHT_00035.spu,DHT_00036.spu,DHT_00037.spu,DHT_00038.spu,DHT_00039.spu,DHT_00040.spu,DHT_00041.spu,DHT_00042.spu,DHT_00043.spu,DHT_00044.spu,DHT_00045.spu,DHT_00046.spu,DHT_00047.spu,DHT_00048.spu,DHT_00049.spu,DHT_00050.spu,DHT_00051.spu,DHT_00052.spu,DHT_00053.spu,DHT_00054.spu,DHT_00055.spu,DHT_00056.spu,DHT_00057.spu,DHT_00058.spu,DHT_00059.spu,DHT_00060.spu,DHT_00061.spu,DHT_00062.spu,DHT_00063.spu,DHT_00064.spu,DHT_00065.spu,DHT_00066.spu,DHT_00067.spu,DHT_00068.spu,DHT_00069.spu,DHT_00070.spu,DHT_00071.spu,DHT_00072.spu,DHT_00073.spu,DHT_00074.spu,DHT_00075.spu,DHT_00076.spu,DHT_00077.spu,DHT_00078.spu,DHT_00079.spu,DHT_00080.spu,DHT_00081.spu,DHT_00082.spu,DHT_00083.spu,DHT_00084.spu,DHT_00085.spu,DHT_00086.spu,DHT_00087.spu,DHT_00088.spu,DHT_00089.spu,DHT_00090.spu,DHT_00091.spu,DHT_00092.spu,DHT_00093.spu,DHT_00094.spu,DHT_00095.spu,DHT_00096.spu,DHT_00097.spu,DHT_00098.spu,DHT_00099.spu,DHT_00100.spu,DHT_00101.spu,DHT_00102.spu,DHT_00103.spu,DHT_00104.spu,DHT_00105.spu,DHT_00106.spu,DHT_00107.spu,DHT_00108.spu,DHT_00109.spu,DHT_00110.spu,DHT_00111.spu,DHT_00112.spu,DHT_00113.spu,DHT_00114.spu,DHT_00115.spu,DHT_00116.spu,DHT_00117.spu,DHT_00118.spu,DHT_00119.spu,DHT_00120.spu,DHT_00121.spu,DHT_00122.spu,DHT_00123.spu,DHT_00124.spu,DHT_00125.spu,DHT_00126.spu,DHT_00127.spu,DHT_00128.spu,DHT_00129.spu,DHT_00130.spu,DHT_00131.spu,DHT_00132.spu,DHT_00133.spu,DHT_00134.spu,DHT_00135.spu,DHT_00136.spu,DHT_00137.spu,DHT_00138.spu,DHT_00139.spu,DHT_00140.spu,DHT_00141.spu,DHT_00142.spu,DHT_00143.spu,DHT_00144.spu,DHT_00145.spu,DHT_00146.spu,DHT_00147.spu,DHT_00148.spu,DHT_00149.spu,DHT_00150.spu,DHT_00151.spu,DHT_00152.spu,DHT_00153.spu,DHT_00154.spu,DHT_00155.spu,DHT_00156.spu,DHT_00157.spu,DHT_00158.spu,DHT_00159.spu,DHT_00160.spu,DHT_00161.spu,DHT_00162.spu,DHT_00163.spu,DHT_00164.spu,DHT_00165.spu,DHT_00166.spu,DHT_00167.spu,DHT_00168.spu,DHT_00169.spu,DHT_00170.spu,DHT_00171.spu
 1060 , 0.338438 , 0.434334 , 0.404445 , 0.312911 , 0.503285 , 0.271443 , 0.274961 , 0.267691 , 0.254281 , 0.257988 , 0.272987 , 0.34227 , 0.314831 , 0.355105 , 0.367366 , 0.322901 , 0.430555 , 0.430402 , 0.363031 , 0.392166 , 0.404956 , 0.407856 , 0.36733 , 0.299609 , 0.330297 , 0.300399 , 0.121809 , 0.129851 , 0.139913 , 0.248483 , 0.228243 , 0.295561 , 0.382759 , 0.293658 , 0.329058 , 0.171992 , 0.26428 , 0.300731 , 0.241662 , 0.311304 , 0.359261 , 0.314616 , 0.221969 , 0.312327 , 0.293909 , 0.346866 , 0.355797 , 0.290184 , 0.352475 , 0.273094 , 0.315029 , 0.378532 , 0.357044 , 0.416607 , 0.322622 , 0.351829 , 0.366711 , 0.349199 , 0.481393 , 0.492514 , 0.40904 , 0.280356 , 0.289682 , 0.283246 , 0.362322 , 0.28479 , 0.37338 , 0.333959 , 0.265097 , 0.314437 , 0.304806 , 0.296081 , 0.40072 , 0.378631 , 0.363507 , 0.353023 , 0.259424 , 0.327263 , 0.324552 , 0.295417 , 0.329408 , 0.453111 , 0.444423 , 0.417531 , 0.44497 , 0.444207 , 0.248384 , 0.298909 , 0.324965 , 0.230998 , 0.202581 , 0.34306 , 0.321339 , 0.349567 , 0.288928 , 0.259407 , 0.290301 , 0.405073 , 0.246903 , 0.249426 , 0.363363 , 0.189665 , 0.268589 , 0.187269 , 0.189001 , 0.148467 , 0.144473 , 0.25324 , 0.205418 , 0.177378 , 0.207742 , 0.031648 , 0.088554 , 0.234014 , 0.207276 , 0.047499 , 0.201154 , 0.241276 , 0.245001 , 0.24404 , 0.124394 , 0.32448 , 0.352718 , 0.354127 , 0.350788 , 0.324462 , 0.355321 , 0.310846 , 0.330494 , 0.434083 , 0.388639 , 0.28111 , 0.312641 , 0.304411 , 0.321752 , 0.305972 , 0.190267 , 0.221368 , 0.324085 , 0.24798 , 0.258419 , 0.242721 , 0.256831 , 0.298343 , 0.276128 , 0.141897 , 0.224994 , 0.247146 , 0.221152 , 0.38731 , 0.353167 , 0.377625 , 0.381916 , 0.321231 , 0.213604 , 0.222256 , 0.253527 , 0.294062 , 0.35769 , 0.280544 , 0.288488 
 1061 , 0.336412 , 0.432009 , 0.40175 , 0.310212 , 0.50045 , 0.269983 , 0.271499 , 0.264751 , 0.251551 , 0.254357 , 0.267403 , 0.336908 , 0.311457 , 0.353157 , 0.363776 , 0.317827 , 0.431648 , 0.431378 , 0.360844 , 0.390725 , 0.404158 , 0.403446 , 0.365201 , 0.294171 , 0.324386 , 0.298186 , 0.119523 , 0.126416 , 0.134238 , 0.242421 , 0.223872 , 0.289732 , 0.375883 , 0.2904 , 0.323592 , 0.166357 , 0.264038 , 0.297518 , 0.240039 , 0.309238 , 0.357542 , 0.310745 , 0.219451 , 0.307885 , 0.291735 , 0.344532 , 0.353653 , 0.28477 , 0.351407 , 0.269424 , 0.309608 , 0.37435 , 0.352706 , 0.413153 , 0.317818 , 0.346977 , 0.362558 , 0.346598 , 0.476722 , 0.489137 , 0.405151 , 0.271246 , 0.285149 , 0.279718 , 0.359734 , 0.280304 , 0.367376 , 0.330395 , 0.259058 , 0.310266 , 0.296427 , 0.290391 , 0.400577 , 0.376416 , 0.360618 , 0.347861 , 0.256153 , 0.323177 , 0.319261 , 0.292313 , 0.328049 , 0.450811 , 0.443269 , 0.415481 , 0.442421 , 0.440201 , 0.245534 , 0.297004 , 0.321733 , 0.227048 , 0.198908 , 0.339362 , 0.31937 , 0.347203 , 0.286818 , 0.255945 , 0.286286 , 0.401389 , 0.240914 , 0.244442 , 0.360681 , 0.184446 , 0.265626 , 0.181559 , 0.183598 , 0.142286 , 0.142755 , 0.249233 , 0.197158 , 0.172564 , 0.201109 , 0.021716 , 0.081009 , 0.226209 , 0.19723 , 0.038578 , 0.192818 , 0.232894 , 0.236187 , 0.231261 , 0.11218 , 0.317926 , 0.34898 , 0.350126 , 0.347419 , 0.323024 , 0.353635 , 0.307136 , 0.323971 , 0.431495 , 0.38569 , 0.278211 , 0.310149 , 0.301623 , 0.319893 , 0.304141 , 0.187676 , 0.219469 , 0.322022 , 0.245019 , 0.255783 , 0.240788 , 0.254619 , 0.295064 , 0.273908 , 0.139191 , 0.223791 , 0.245155 , 0.21845 , 0.385609 , 0.348736 , 0.374936 , 0.383083 , 0.317854 , 0.209879 , 0.218801 , 0.250108 , 0.29151 , 0.356017 , 0.274711 , 0.285736 
 1062 , 0.333657 , 0.430898 , 0.399533 , 0.306936 , 0.498857 , 0.269476 , 0.266897 , 0.260494 , 0.249501 , 0.251746 , 0.260845 , 0.335397 , 0.308614 , 0.353262 , 0.358294 , 0.316144 , 0.430546 , 0.430528 , 0.359475 , 0.390055 , 0.401147 , 0.401093 , 0.361243 , 0.290641 , 0.318768 , 0.294681 , 0.116765 , 0.120625 , 0.127992 , 0.237155 , 0.217135 , 0.284824 , 0.370117 , 0.285158 , 0.319102 , 0.158464 , 0.263082 , 0.293869 , 0.241439 , 0.30727 , 0.354479 , 0.305791 , 0.215296 , 0.30213 , 0.291146 , 0.342233 , 0.349844 , 0.282444 , 0.34602 , 0.26457 , 0.305151 , 0.371109 , 0.348059 , 0.410625 , 0.315314 , 0.344073 , 0.359178 , 0.343811 , 0.472831 , 0.485051 , 0.402148 , 0.260467 , 0.282137 , 0.275897 , 0.358564 , 0.273606 , 0.364778 , 0.328318 , 0.254371 , 0.302905 , 0.290623 , 0.285356 , 0.397495 , 0.373489 , 0.358754 , 0.344145 , 0.25796 , 0.320436 , 0.317488 , 0.290073 , 0.327723 , 0.448961 , 0.441737 , 0.413114 , 0.439871 , 0.436597 , 0.24225 , 0.294041 , 0.318335 , 0.223204 , 0.194545 , 0.336299 , 0.31664 , 0.34492 , 0.285122 , 0.252576 , 0.282714 , 0.397107 , 0.236785 , 0.237417 , 0.354524 , 0.178114 , 0.260593 , 0.17632 , 0.179738 , 0.137443 , 0.140428 , 0.245452 , 0.191254 , 0.166463 , 0.195104 , 0.016431 , 0.07484 , 0.218542 , 0.192318 , 0.029272 , 0.185608 , 0.224323 , 0.228841 , 0.21819 , 0.102228 , 0.311545 , 0.342521 , 0.346453 , 0.344145 , 0.322024 , 0.351224 , 0.30351 , 0.31958 , 0.429211 , 0.383238 , 0.2766 , 0.307793 , 0.299776 , 0.315242 , 0.30222 , 0.185924 , 0.21627 , 0.319444 , 0.242593 , 0.253739 , 0.239843 , 0.253207 , 0.292814 , 0.271568 , 0.135802 , 0.221446 , 0.242981 , 0.215774 , 0.383111 , 0.346048 , 0.37165 , 0.381777 , 0.315215 , 0.207161 , 0.216044 , 0.248184 , 0.289685 , 0.35328 , 0.269521 , 0.282913 
 1063 , 0.329922 , 0.428072 , 0.397567 , 0.302861 , 0.496213 , 0.268218 , 0.261484 , 0.254876 , 0.245943 , 0.248963 , 0.252866 , 0.33241 , 0.304835 , 0.347627 , 0.354685 , 0.315165 , 0.427351 , 0.427604 , 0.357065 , 0.387795 , 0.398505 , 0.397522 , 0.35674 , 0.286337 , 0.313516 , 0.291611 , 0.113321 , 0.114223 , 0.120722 , 0.231835 , 0.209849 , 0.277918 , 0.364484 , 0.278233 , 0.314751 , 0.150164 , 0.260538 , 0.28787 , 0.239993 , 0.304114 , 0.349673 , 0.300508 , 0.209497 , 0.29656 , 0.290529 , 0.339451 , 0.345815 , 0.278071 , 0.339451 , 0.258744 , 0.300364 , 0.366828 , 0.341885 , 0.404058 , 0.312659 , 0.341722 , 0.356281 , 0.340172 , 0.467799 , 0.477905 , 0.396855 , 0.248891 , 0.275862 , 0.269074 , 0.356749 , 0.266812 , 0.362014 , 0.325667 , 0.248665 , 0.295838 , 0.283696 , 0.279648 , 0.391383 , 0.369045 , 0.355541 , 0.339478 , 0.256887 , 0.316184 , 0.314625 , 0.284408 , 0.324414 , 0.444289 , 0.438205 , 0.408844 , 0.434563 , 0.430578 , 0.237875 , 0.289871 , 0.313768 , 0.218314 , 0.190323 , 0.333059 , 0.312569 , 0.340722 , 0.281577 , 0.247647 , 0.278386 , 0.391356 , 0.233503 , 0.231015 , 0.347519 , 0.170744 , 0.25521 , 0.169879 , 0.176026 , 0.131954 , 0.137417 , 0.239741 , 0.186456 , 0.160107 , 0.18843 , 0.010899 , 0.068285 , 0.211021 , 0.185672 , 0.0193 , 0.176017 , 0.214563 , 0.220838 , 0.205477 , 0.091596 , 0.30424 , 0.335998 , 0.341118 , 0.337927 , 0.320367 , 0.345815 , 0.299633 , 0.315274 , 0.423529 , 0.379854 , 0.274898 , 0.304745 , 0.296767 , 0.30808 , 0.29994 , 0.18167 , 0.212319 , 0.315355 , 0.239822 , 0.249864 , 0.237551 , 0.250495 , 0.288555 , 0.268452 , 0.13209 , 0.217728 , 0.239849 , 0.212346 , 0.379691 , 0.343426 , 0.367405 , 0.380106 , 0.311614 , 0.20508 , 0.211859 , 0.244753 , 0.286076 , 0.350358 , 0.263188 , 0.27991 
 1064 , 0.325788 , 0.424817 , 0.395523 , 0.298413 , 0.493236 , 0.266757 , 0.255602 , 0.248727 , 0.241933 , 0.245978 , 0.244122 , 0.329005 , 0.300692 , 0.340836 , 0.35109 , 0.314218 , 0.423655 , 0.424204 , 0.354361 , 0.385151 , 0.395757 , 0.393558 , 0.351883 , 0.281661 , 0.307982 , 0.288402 , 0.109563 , 0.107292 , 0.112852 , 0.22611 , 0.201915 , 0.270308 , 0.35847 , 0.270596 , 0.3101 , 0.141191 , 0.257602 , 0.281166 , 0.238022 , 0.300584 , 0.344305 , 0.294817 , 0.203105 , 0.290672 , 0.289879 , 0.336411 , 0.341512 , 0.273119 , 0.332321 , 0.252358 , 0.295187 , 0.362128 , 0.335105 , 0.39655 , 0.309811 , 0.339313 , 0.353253 , 0.336186 , 0.462275 , 0.469898 , 0.3909 , 0.2364 , 0.268722 , 0.261423 , 0.354731 , 0.259522 , 0.359038 , 0.32276 , 0.242437 , 0.288357 , 0.276174 , 0.273498 , 0.384466 , 0.364084 , 0.351937 , 0.334402 , 0.255323 , 0.311469 , 0.311424 , 0.277967 , 0.320462 , 0.438928 , 0.434152 , 0.404029 , 0.428538 , 0.423844 , 0.233075 , 0.285284 , 0.308739 , 0.212954 , 0.18584 , 0.329581 , 0.308045 , 0.335997 , 0.277553 , 0.242176 , 0.273669 , 0.385043 , 0.230128 , 0.224244 , 0.339917 , 0.162772 , 0.249403 , 0.162835 , 0.172089 , 0.126026 , 0.134118 , 0.23339 , 0.18147 , 0.153257 , 0.181235 , 0.004857 , 0.061157 , 0.20297 , 0.178307 , 0.008425 , 0.165484 , 0.203907 , 0.212062 , 0.19167 , 0.079935 , 0.296277 , 0.32905 , 0.335204 , 0.330906 , 0.318498 , 0.339673 , 0.295466 , 0.310703 , 0.417005 , 0.376122 , 0.273065 , 0.301404 , 0.293412 , 0.300161 , 0.297467 , 0.176838 , 0.208007 , 0.310803 , 0.236823 , 0.245474 , 0.234931 , 0.247438 , 0.28377 , 0.265018 , 0.128107 , 0.213584 , 0.236391 , 0.208592 , 0.375915 , 0.340656 , 0.362759 , 0.378285 , 0.307667 , 0.202934 , 0.207178 , 0.240869 , 0.281995 , 0.347215 , 0.256224 , 0.276687 
 1065 , 0.322094 , 0.420613 , 0.393102 , 0.295369 , 0.489019 , 0.263764 , 0.254778 , 0.246239 , 0.23864 , 0.243969 , 0.2399 , 0.325428 , 0.297497 , 0.334879 , 0.352224 , 0.312268 , 0.418503 , 0.421051 , 0.353404 , 0.382525 , 0.393558 , 0.388157 , 0.346511 , 0.279231 , 0.305526 , 0.282369 , 0.106074 , 0.104205 , 0.109498 , 0.224093 , 0.197145 , 0.265185 , 0.356981 , 0.272999 , 0.305455 , 0.137966 , 0.254322 , 0.275995 , 0.235242 , 0.299446 , 0.338321 , 0.290443 , 0.200373 , 0.286035 , 0.288682 , 0.333636 , 0.340351 , 0.268225 , 0.328987 , 0.253249 , 0.292696 , 0.359395 , 0.328442 , 0.390705 , 0.305964 , 0.335478 , 0.350534 , 0.330569 , 0.458486 , 0.46149 , 0.386047 , 0.234402 , 0.262852 , 0.255037 , 0.350999 , 0.255976 , 0.356185 , 0.318598 , 0.243754 , 0.287144 , 0.272427 , 0.271766 , 0.377527 , 0.360932 , 0.349444 , 0.330712 , 0.252838 , 0.306671 , 0.309254 , 0.271167 , 0.315692 , 0.434676 , 0.429491 , 0.399932 , 0.423134 , 0.420461 , 0.229681 , 0.281118 , 0.304739 , 0.209064 , 0.184941 , 0.326671 , 0.304024 , 0.330695 , 0.274421 , 0.238917 , 0.270004 , 0.380289 , 0.22809 , 0.219819 , 0.33673 , 0.160604 , 0.246034 , 0.158101 , 0.166577 , 0.120603 , 0.129973 , 0.227142 , 0.178629 , 0.147792 , 0.178861 , 0.00515 , 0.056515 , 0.198433 , 0.173229 , 0.005606 , 0.155919 , 0.196698 , 0.204209 , 0.186899 , 0.070186 , 0.293402 , 0.326904 , 0.331043 , 0.328003 , 0.316818 , 0.334244 , 0.293054 , 0.305061 , 0.413943 , 0.368917 , 0.270058 , 0.297712 , 0.287323 , 0.297426 , 0.294708 , 0.174543 , 0.207713 , 0.308262 , 0.234599 , 0.242216 , 0.232292 , 0.243316 , 0.28059 , 0.262709 , 0.124769 , 0.209546 , 0.234286 , 0.206265 , 0.374058 , 0.336712 , 0.360763 , 0.372797 , 0.303595 , 0.200883 , 0.201598 , 0.236172 , 0.277488 , 0.344776 , 0.254018 , 0.272034 
 1066 , 0.318415 , 0.415859 , 0.390036 , 0.292761 , 0.482739 , 0.260217 , 0.254183 , 0.244975 , 0.235339 , 0.241855 , 0.23665 , 0.322221 , 0.295177 , 0.330386 , 0.352688 , 0.311088 , 0.414157 , 0.418979 , 0.353053 , 0.380303 , 0.391498 , 0.383601 , 0.341733 , 0.277938 , 0.304777 , 0.276458 , 0.102507 , 0.101473 , 0.106911 , 0.221719 , 0.191377 , 0.261599 , 0.356031 , 0.276619 , 0.299277 , 0.134944 , 0.251384 , 0.27111 , 0.232817 , 0.298903 , 0.332864 , 0.286112 , 0.198633 , 0.281806 , 0.286129 , 0.330751 , 0.340842 , 0.264113 , 0.3274 , 0.254423 , 0.289971 , 0.357644 , 0.322497 , 0.387335 , 0.304349 , 0.331696 , 0.34594 , 0.324779 , 0.455071 , 0.454678 , 0.382424 , 0.234359 , 0.257142 , 0.249672 , 0.346849 , 0.251856 , 0.35169 , 0.315652 , 0.246606 , 0.286522 , 0.269184 , 0.27103 , 0.370765 , 0.358009 , 0.346983 , 0.327123 , 0.251223 , 0.303413 , 0.307237 , 0.266207 , 0.311052 , 0.432323 , 0.424292 , 0.396775 , 0.418685 , 0.418123 , 0.22721 , 0.277822 , 0.301078 , 0.205104 , 0.184433 , 0.323629 , 0.300142 , 0.326464 , 0.27144 , 0.236168 , 0.266698 , 0.37655 , 0.226631 , 0.214517 , 0.333238 , 0.159546 , 0.242648 , 0.153966 , 0.160883 , 0.115245 , 0.125656 , 0.22114 , 0.175519 , 0.141844 , 0.177543 , 0.006061 , 0.051789 , 0.194621 , 0.168406 , 0.003352 , 0.147227 , 0.189879 , 0.195379 , 0.181474 , 0.059392 , 0.291638 , 0.324957 , 0.328015 , 0.326553 , 0.314475 , 0.329913 , 0.290961 , 0.300062 , 0.41216 , 0.362315 , 0.266412 , 0.293216 , 0.281236 , 0.297182 , 0.292378 , 0.173719 , 0.207965 , 0.306827 , 0.232826 , 0.239716 , 0.23008 , 0.240028 , 0.278562 , 0.260708 , 0.121627 , 0.205906 , 0.232202 , 0.204141 , 0.373002 , 0.332579 , 0.359409 , 0.368207 , 0.301283 , 0.198062 , 0.196128 , 0.23107 , 0.273356 , 0.341394 , 0.25183 , 0.268347 
 1067 , 0.3146 , 0.410665 , 0.386457 , 0.290338 , 0.474902 , 0.256288 , 0.253388 , 0.244349 , 0.231928 , 0.239566 , 0.233721 , 0.319213 , 0.293381 , 0.326798 , 0.352317 , 0.310522 , 0.410406 , 0.417661 , 0.353058 , 0.378337 , 0.389446 , 0.37964 , 0.337309 , 0.277328 , 0.305097 , 0.270636 , 0.098751 , 0.098662 , 0.104507 , 0.218739 , 0.184529 , 0.258866 , 0.355137 , 0.280549 , 0.291801 , 0.131579 , 0.248641 , 0.266219 , 0.23067 , 0.298636 , 0.327681 , 0.28162 , 0.197333 , 0.277694 , 0.282539 , 0.32769 , 0.342404 , 0.260464 , 0.326824 , 0.255342 , 0.286813 , 0.35644 , 0.31692 , 0.385618 , 0.304454 , 0.327957 , 0.339834 , 0.318802 , 0.451738 , 0.448891 , 0.379551 , 0.235069 , 0.251344 , 0.24483 , 0.342413 , 0.246945 , 0.345884 , 0.3136 , 0.250202 , 0.285903 , 0.265978 , 0.270716 , 0.36398 , 0.355066 , 0.344421 , 0.323451 , 0.2503 , 0.301233 , 0.305204 , 0.262489 , 0.306453 , 0.431268 , 0.418633 , 0.394211 , 0.414805 , 0.416322 , 0.225289 , 0.27508 , 0.297503 , 0.200911 , 0.183966 , 0.3204 , 0.296227 , 0.32297 , 0.268432 , 0.233587 , 0.263515 , 0.373358 , 0.225467 , 0.208291 , 0.329135 , 0.158893 , 0.239004 , 0.149996 , 0.154984 , 0.109718 , 0.121157 , 0.215143 , 0.171974 , 0.1353 , 0.176667 , 0.007005 , 0.046668 , 0.190962 , 0.16347 , 0.000919 , 0.138718 , 0.182851 , 0.185465 , 0.174767 , 0.04748 , 0.290311 , 0.3228 , 0.325638 , 0.325887 , 0.311566 , 0.326262 , 0.288919 , 0.29546 , 0.411076 , 0.356208 , 0.262293 , 0.288036 , 0.275196 , 0.298485 , 0.290329 , 0.173821 , 0.208362 , 0.306051 , 0.231294 , 0.237647 , 0.228135 , 0.237344 , 0.277239 , 0.258813 , 0.118507 , 0.202464 , 0.229991 , 0.202036 , 0.372394 , 0.328288 , 0.35834 , 0.364399 , 0.300243 , 0.194585 , 0.190632 , 0.225592 , 0.26944 , 0.337184 , 0.249265 , 0.265353 
 1068 , 0.311068 , 0.405599 , 0.382876 , 0.28863 , 0.469077 , 0.252806 , 0.25043 , 0.244075 , 0.228588 , 0.236554 , 0.23133 , 0.315251 , 0.293517 , 0.322354 , 0.351796 , 0.310552 , 0.409355 , 0.416288 , 0.351761 , 0.377038 , 0.387887 , 0.376771 , 0.335491 , 0.275814 , 0.305408 , 0.267118 , 0.095857 , 0.096169 , 0.101972 , 0.216795 , 0.17977 , 0.258049 , 0.352758 , 0.280567 , 0.287295 , 0.130043 , 0.246505 , 0.2616 , 0.228953 , 0.296997 , 0.323929 , 0.280139 , 0.195497 , 0.273402 , 0.279134 , 0.323698 , 0.341819 , 0.257461 , 0.326368 , 0.252949 , 0.283584 , 0.353327 , 0.312786 , 0.384309 , 0.305764 , 0.324241 , 0.333239 , 0.31397 , 0.447431 , 0.445375 , 0.37718 , 0.234979 , 0.244511 , 0.240817 , 0.338027 , 0.241619 , 0.34027 , 0.313542 , 0.251142 , 0.285186 , 0.263149 , 0.269851 , 0.358881 , 0.352829 , 0.34335 , 0.318553 , 0.247751 , 0.299329 , 0.302097 , 0.25998 , 0.302239 , 0.42963 , 0.413378 , 0.391617 , 0.411758 , 0.414936 , 0.224459 , 0.272681 , 0.293517 , 0.198318 , 0.183232 , 0.31704 , 0.292573 , 0.321918 , 0.266495 , 0.231953 , 0.260167 , 0.371377 , 0.225767 , 0.203587 , 0.323742 , 0.155445 , 0.23497 , 0.146251 , 0.149847 , 0.106716 , 0.119443 , 0.20996 , 0.168609 , 0.130097 , 0.175453 , 0.006034 , 0.041965 , 0.185617 , 0.157804 , 0 , 0.133221 , 0.177838 , 0.176486 , 0.167283 , 0.037195 , 0.290891 , 0.320974 , 0.324401 , 0.323538 , 0.308754 , 0.322559 , 0.286797 , 0.293971 , 0.409756 , 0.352517 , 0.258405 , 0.282471 , 0.270678 , 0.299337 , 0.288835 , 0.171279 , 0.206907 , 0.304108 , 0.229407 , 0.235744 , 0.226061 , 0.235896 , 0.275921 , 0.256099 , 0.116693 , 0.200125 , 0.228339 , 0.200641 , 0.370701 , 0.324801 , 0.356522 , 0.361578 , 0.298554 , 0.191848 , 0.186338 , 0.221317 , 0.266869 , 0.333372 , 0.247101 , 0.264466 
 1069 , 0.307764 , 0.400918 , 0.379905 , 0.286929 , 0.46464 , 0.249692 , 0.246242 , 0.243678 , 0.225539 , 0.233167 , 0.228182 , 0.310692 , 0.294823 , 0.317734 , 0.351308 , 0.310248 , 0.409708 , 0.414391 , 0.349853 , 0.375709 , 0.38661 , 0.374317 , 0.335235 , 0.273535 , 0.304376 , 0.264461 , 0.093349 , 0.093437 , 0.099123 , 0.215871 , 0.17623 , 0.257835 , 0.348824 , 0.278209 , 0.285101 , 0.129272 , 0.244823 , 0.256912 , 0.227357 , 0.294025 , 0.320848 , 0.280187 , 0.192915 , 0.268479 , 0.276462 , 0.319225 , 0.339173 , 0.254145 , 0.324919 , 0.248459 , 0.279797 , 0.349134 , 0.308971 , 0.382424 , 0.305485 , 0.320342 , 0.326942 , 0.309796 , 0.442359 , 0.442572 , 0.37429 , 0.233291 , 0.237097 , 0.23715 , 0.333488 , 0.235979 , 0.335528 , 0.313016 , 0.249657 , 0.284809 , 0.260993 , 0.268204 , 0.355069 , 0.350438 , 0.343156 , 0.312714 , 0.24382 , 0.296934 , 0.2983 , 0.257551 , 0.298336 , 0.426969 , 0.408706 , 0.388101 , 0.409025 , 0.413779 , 0.223916 , 0.270297 , 0.28896 , 0.196933 , 0.182147 , 0.314071 , 0.289049 , 0.32193 , 0.265463 , 0.230755 , 0.256513 , 0.370006 , 0.226754 , 0.200206 , 0.317894 , 0.15017 , 0.230693 , 0.142134 , 0.144857 , 0.105128 , 0.119364 , 0.205165 , 0.165196 , 0.125742 , 0.173614 , 0.003867 , 0.03729 , 0.178111 , 0.151536 , 0 , 0.129237 , 0.173259 , 0.167759 , 0.159661 , 0.027808 , 0.292047 , 0.319624 , 0.323615 , 0.320138 , 0.306115 , 0.318728 , 0.283789 , 0.293847 , 0.407916 , 0.350137 , 0.254855 , 0.276755 , 0.267086 , 0.299152 , 0.287106 , 0.166686 , 0.204153 , 0.300864 , 0.226692 , 0.233487 , 0.223747 , 0.234799 , 0.274413 , 0.252681 , 0.115506 , 0.198317 , 0.227189 , 0.199727 , 0.367779 , 0.321832 , 0.354297 , 0.358244 , 0.295453 , 0.189349 , 0.182058 , 0.218248 , 0.264922 , 0.330321 , 0.245071 , 0.264168 
