JUL8LOF00005.spu,JUL8LOF00004.spu,JUL8LOF00003.spu,
Wavelength,JUL8MAT00006.spu,JUL8MAT00007.spu,JUL8MAT00008.spu,JUL8MAT00009.spu,JUL8MAT00010.spu,JUL8MAT00011.spu,JUL8MAT00012.spu,JUL8MAT00013.spu,JUL8MAT00014.spu,JUL8MAT00015.spu,JUL8MAT00016.spu,JUL8MAT00017.spu,JUL8MAT00018.spu,JUL8MAT00019.spu,JUL8MAT00020.spu,JUL8MAT00021.spu,JUL8MAT00022.spu,JUL8MAT00023.spu,JUL8MAT00024.spu,JUL8MAT00025.spu
 978 , 0.367899 , 0.306997 , 0.49998 , 0.223386 , 0.224112 , 0.274315 , 0.17104 , 0.304251 , 0.126758 , 0.257567 , 0.250435 , 0.175596 , 0.370358 , 0.394473 , 0.323663 , 0.201889 , 0.255096 , 0.187765 , 0.242318 , 0.335123 
 979 , 0.367347 , 0.307167 , 0.500518 , 0.224351 , 0.225263 , 0.274722 , 0.170826 , 0.304821 , 0.126824 , 0.257386 , 0.250695 , 0.176009 , 0.370605 , 0.39475 , 0.32431 , 0.202452 , 0.254631 , 0.187677 , 0.242892 , 0.335067 
 980 , 0.365927 , 0.305909 , 0.50118 , 0.224829 , 0.225285 , 0.274891 , 0.170324 , 0.305869 , 0.127451 , 0.257127 , 0.250902 , 0.176707 , 0.370709 , 0.394803 , 0.324403 , 0.202931 , 0.254353 , 0.187655 , 0.243118 , 0.334937 
 981 , 0.364999 , 0.303976 , 0.501344 , 0.224763 , 0.224682 , 0.274923 , 0.169551 , 0.306112 , 0.128463 , 0.257293 , 0.25101 , 0.177445 , 0.370536 , 0.394589 , 0.323759 , 0.203026 , 0.254534 , 0.18766 , 0.243286 , 0.335112 
 982 , 0.36424 , 0.302211 , 0.501339 , 0.224739 , 0.224021 , 0.275073 , 0.168778 , 0.306274 , 0.129334 , 0.257415 , 0.251048 , 0.1781 , 0.370314 , 0.394345 , 0.323105 , 0.203122 , 0.254762 , 0.187609 , 0.2434 , 0.335236 
 983 , 0.364745 , 0.301702 , 0.500163 , 0.224962 , 0.222978 , 0.276071 , 0.167935 , 0.305863 , 0.129075 , 0.257204 , 0.250551 , 0.178194 , 0.369706 , 0.393848 , 0.322343 , 0.203212 , 0.255372 , 0.187094 , 0.243053 , 0.334954 
 984 , 0.364589 , 0.301284 , 0.50036 , 0.225352 , 0.222061 , 0.276896 , 0.167569 , 0.305927 , 0.128706 , 0.256742 , 0.25027 , 0.178357 , 0.369109 , 0.393486 , 0.322819 , 0.203235 , 0.25535 , 0.186774 , 0.242366 , 0.334923 
 985 , 0.364411 , 0.300865 , 0.500607 , 0.225745 , 0.221141 , 0.277728 , 0.167216 , 0.30601 , 0.128336 , 0.256271 , 0.249998 , 0.178517 , 0.368504 , 0.393129 , 0.323345 , 0.203259 , 0.255311 , 0.186458 , 0.241662 , 0.334908 
 986 , 0.365319 , 0.301091 , 0.501711 , 0.225331 , 0.221618 , 0.277983 , 0.168127 , 0.306378 , 0.127805 , 0.2566 , 0.250427 , 0.178742 , 0.369592 , 0.394391 , 0.324298 , 0.203383 , 0.255312 , 0.186478 , 0.242178 , 0.33503 
 987 , 0.366608 , 0.30225 , 0.50284 , 0.225061 , 0.222605 , 0.278187 , 0.169344 , 0.306457 , 0.127182 , 0.256948 , 0.250583 , 0.178861 , 0.370698 , 0.396231 , 0.324632 , 0.203484 , 0.255892 , 0.186942 , 0.243271 , 0.334552 
 988 , 0.367985 , 0.303832 , 0.503895 , 0.224942 , 0.223712 , 0.278422 , 0.170605 , 0.306358 , 0.126526 , 0.257217 , 0.250533 , 0.178921 , 0.371653 , 0.398218 , 0.324623 , 0.203568 , 0.256773 , 0.187605 , 0.244538 , 0.333762 
 989 , 0.369344 , 0.305549 , 0.505494 , 0.225147 , 0.224271 , 0.278109 , 0.170976 , 0.30601 , 0.126772 , 0.25746 , 0.250354 , 0.179086 , 0.372505 , 0.39957 , 0.325 , 0.203294 , 0.257729 , 0.18816 , 0.245218 , 0.333613 
 990 , 0.370527 , 0.306452 , 0.506785 , 0.225317 , 0.224088 , 0.277022 , 0.170346 , 0.305458 , 0.127716 , 0.257614 , 0.249955 , 0.179287 , 0.373014 , 0.400162 , 0.325773 , 0.202609 , 0.258164 , 0.188239 , 0.245315 , 0.334081 
 991 , 0.371454 , 0.305757 , 0.506733 , 0.224918 , 0.223478 , 0.275422 , 0.169346 , 0.304911 , 0.128484 , 0.257679 , 0.249368 , 0.179396 , 0.373081 , 0.400424 , 0.326654 , 0.201717 , 0.257586 , 0.187655 , 0.245297 , 0.334662 
 992 , 0.372059 , 0.304762 , 0.506466 , 0.224618 , 0.22307 , 0.274081 , 0.168702 , 0.304424 , 0.128956 , 0.257597 , 0.248759 , 0.179542 , 0.372582 , 0.400523 , 0.327082 , 0.200849 , 0.25666 , 0.186914 , 0.245145 , 0.334989 
 993 , 0.371614 , 0.302988 , 0.505595 , 0.224646 , 0.223366 , 0.273618 , 0.169228 , 0.304204 , 0.128477 , 0.2571 , 0.248146 , 0.179759 , 0.370439 , 0.400047 , 0.326063 , 0.200146 , 0.25475 , 0.185723 , 0.244521 , 0.334494 
 994 , 0.370972 , 0.30273 , 0.505314 , 0.225007 , 0.224014 , 0.273182 , 0.169879 , 0.304541 , 0.127884 , 0.256888 , 0.24791 , 0.179814 , 0.369649 , 0.398727 , 0.324984 , 0.199897 , 0.253516 , 0.184607 , 0.243117 , 0.333723 
 995 , 0.370301 , 0.302465 , 0.505029 , 0.225388 , 0.224688 , 0.272737 , 0.17055 , 0.30489 , 0.12728 , 0.256672 , 0.247662 , 0.179873 , 0.368837 , 0.397361 , 0.323866 , 0.199641 , 0.252245 , 0.183461 , 0.241667 , 0.332928 
 996 , 0.369056 , 0.301914 , 0.504986 , 0.225578 , 0.224663 , 0.273557 , 0.170659 , 0.306218 , 0.1264 , 0.257133 , 0.247812 , 0.179036 , 0.369369 , 0.396794 , 0.323563 , 0.199695 , 0.252198 , 0.182605 , 0.240692 , 0.332415 
 997 , 0.368152 , 0.300705 , 0.504274 , 0.225197 , 0.223744 , 0.275057 , 0.170375 , 0.306635 , 0.125843 , 0.25703 , 0.247684 , 0.178077 , 0.368697 , 0.396105 , 0.322815 , 0.199173 , 0.252247 , 0.181812 , 0.240358 , 0.33222 
 998 , 0.367337 , 0.299269 , 0.503329 , 0.224634 , 0.222528 , 0.276797 , 0.169971 , 0.30675 , 0.125364 , 0.256727 , 0.247458 , 0.177064 , 0.367603 , 0.395339 , 0.321896 , 0.198454 , 0.252307 , 0.18101 , 0.240203 , 0.332108 
 999 , 0.367663 , 0.298761 , 0.502258 , 0.223635 , 0.220663 , 0.277391 , 0.168867 , 0.305261 , 0.125093 , 0.256166 , 0.246792 , 0.17668 , 0.367125 , 0.394683 , 0.321003 , 0.197564 , 0.252604 , 0.180364 , 0.239273 , 0.331708 
 1000 , 0.368557 , 0.298828 , 0.502037 , 0.222779 , 0.218923 , 0.277118 , 0.167856 , 0.303505 , 0.124814 , 0.255872 , 0.246067 , 0.176777 , 0.367701 , 0.394769 , 0.320589 , 0.197064 , 0.253085 , 0.179951 , 0.237979 , 0.331244 
 1001 , 0.369414 , 0.298975 , 0.502891 , 0.222353 , 0.217702 , 0.276545 , 0.167359 , 0.302419 , 0.124394 , 0.25605 , 0.245535 , 0.177048 , 0.369125 , 0.395681 , 0.320712 , 0.197115 , 0.253653 , 0.179695 , 0.236735 , 0.330875 
 1002 , 0.369773 , 0.299199 , 0.503764 , 0.221712 , 0.217164 , 0.275721 , 0.166946 , 0.301704 , 0.123873 , 0.256017 , 0.245092 , 0.177294 , 0.370131 , 0.396305 , 0.320623 , 0.196963 , 0.254003 , 0.179499 , 0.235621 , 0.330204 
 1003 , 0.369111 , 0.299599 , 0.504396 , 0.220631 , 0.217912 , 0.274609 , 0.166601 , 0.301662 , 0.123231 , 0.25556 , 0.244768 , 0.177434 , 0.370321 , 0.396342 , 0.320146 , 0.196373 , 0.253947 , 0.179456 , 0.234719 , 0.328939 
 1004 , 0.367906 , 0.300246 , 0.503928 , 0.219157 , 0.218685 , 0.274102 , 0.165705 , 0.301295 , 0.122708 , 0.254915 , 0.244068 , 0.177394 , 0.370494 , 0.396188 , 0.319664 , 0.195417 , 0.253883 , 0.179613 , 0.233336 , 0.327272 
 1005 , 0.366804 , 0.300878 , 0.503654 , 0.21774 , 0.219515 , 0.273647 , 0.164829 , 0.301074 , 0.122295 , 0.254279 , 0.243345 , 0.177298 , 0.370747 , 0.396086 , 0.319237 , 0.194394 , 0.253841 , 0.179805 , 0.232076 , 0.325601 
 1006 , 0.367686 , 0.301006 , 0.505918 , 0.217767 , 0.220602 , 0.274163 , 0.164747 , 0.302778 , 0.123467 , 0.254181 , 0.242764 , 0.176515 , 0.371908 , 0.396796 , 0.319872 , 0.19323 , 0.254083 , 0.180288 , 0.233101 , 0.324812 
 1007 , 0.36769 , 0.300903 , 0.507507 , 0.217873 , 0.220839 , 0.272943 , 0.163961 , 0.303221 , 0.123912 , 0.253119 , 0.241919 , 0.17523 , 0.370725 , 0.395994 , 0.31877 , 0.190664 , 0.253349 , 0.179608 , 0.23321 , 0.323338 
 1008 , 0.367539 , 0.300753 , 0.509042 , 0.218001 , 0.220942 , 0.271395 , 0.163033 , 0.303471 , 0.124249 , 0.251863 , 0.241001 , 0.173815 , 0.369118 , 0.394923 , 0.317349 , 0.187795 , 0.252429 , 0.178719 , 0.233166 , 0.321693 
 1009 , 0.365822 , 0.299591 , 0.507877 , 0.218621 , 0.219915 , 0.270693 , 0.162066 , 0.302754 , 0.123071 , 0.250506 , 0.240045 , 0.172242 , 0.367525 , 0.393495 , 0.315283 , 0.186441 , 0.250318 , 0.177546 , 0.230843 , 0.320109 
 1010 , 0.364844 , 0.298295 , 0.506318 , 0.219219 , 0.218832 , 0.271836 , 0.161553 , 0.30248 , 0.122106 , 0.249647 , 0.239929 , 0.171123 , 0.367636 , 0.392406 , 0.314433 , 0.186704 , 0.248044 , 0.176582 , 0.228556 , 0.319284 
 1011 , 0.364741 , 0.297079 , 0.504984 , 0.219702 , 0.217928 , 0.274265 , 0.16138 , 0.302738 , 0.121588 , 0.249171 , 0.240468 , 0.170361 , 0.369052 , 0.391633 , 0.314631 , 0.187896 , 0.245855 , 0.175815 , 0.226727 , 0.319017 
 1012 , 0.364371 , 0.296018 , 0.503524 , 0.218847 , 0.216137 , 0.276115 , 0.160708 , 0.302981 , 0.12118 , 0.248514 , 0.240965 , 0.169897 , 0.369905 , 0.391886 , 0.31488 , 0.188809 , 0.243567 , 0.174024 , 0.22581 , 0.318871 
 1013 , 0.363611 , 0.295081 , 0.5018 , 0.216447 , 0.213459 , 0.276606 , 0.159572 , 0.303201 , 0.12074 , 0.247621 , 0.241012 , 0.169665 , 0.370129 , 0.393371 , 0.315073 , 0.189099 , 0.241349 , 0.171159 , 0.225987 , 0.318729 
 1014 , 0.362584 , 0.293983 , 0.499683 , 0.213637 , 0.210811 , 0.275221 , 0.158585 , 0.303375 , 0.119896 , 0.246581 , 0.240027 , 0.169199 , 0.37032 , 0.395271 , 0.314954 , 0.188594 , 0.239461 , 0.168188 , 0.226461 , 0.318209 
 1015 , 0.361856 , 0.293045 , 0.497753 , 0.210835 , 0.208435 , 0.273457 , 0.157325 , 0.303087 , 0.118841 , 0.245621 , 0.238928 , 0.168602 , 0.370407 , 0.396539 , 0.31469 , 0.187773 , 0.237608 , 0.165236 , 0.227062 , 0.317651 
 1016 , 0.36252 , 0.292902 , 0.496871 , 0.208422 , 0.207581 , 0.270427 , 0.155202 , 0.300978 , 0.117106 , 0.245123 , 0.237572 , 0.167576 , 0.370048 , 0.395003 , 0.313884 , 0.185793 , 0.236201 , 0.162849 , 0.22809 , 0.317068 
 1017 , 0.362896 , 0.293831 , 0.497401 , 0.207479 , 0.206936 , 0.267997 , 0.152697 , 0.299493 , 0.115094 , 0.244671 , 0.236971 , 0.166756 , 0.368803 , 0.394363 , 0.31176 , 0.184136 , 0.235077 , 0.16011 , 0.227847 , 0.316231 
 1018 , 0.363284 , 0.294843 , 0.497994 , 0.206506 , 0.206253 , 0.265452 , 0.150047 , 0.297927 , 0.112974 , 0.244192 , 0.236343 , 0.165883 , 0.36747 , 0.393689 , 0.309486 , 0.182385 , 0.233883 , 0.157214 , 0.227565 , 0.315334 
 1019 , 0.362355 , 0.295285 , 0.497573 , 0.206368 , 0.205474 , 0.264435 , 0.149803 , 0.298282 , 0.110351 , 0.243161 , 0.235998 , 0.164475 , 0.366396 , 0.3925 , 0.307418 , 0.181473 , 0.232525 , 0.154697 , 0.224782 , 0.312845 
 1020 , 0.360289 , 0.293946 , 0.496119 , 0.205276 , 0.204544 , 0.263443 , 0.149378 , 0.297754 , 0.107462 , 0.241563 , 0.234846 , 0.162302 , 0.364549 , 0.390259 , 0.306057 , 0.180333 , 0.230345 , 0.152338 , 0.221991 , 0.309595 
 1021 , 0.357665 , 0.291725 , 0.49416 , 0.203653 , 0.20351 , 0.262362 , 0.148749 , 0.296696 , 0.104375 , 0.239664 , 0.233262 , 0.159732 , 0.362258 , 0.387457 , 0.304985 , 0.179004 , 0.227714 , 0.149956 , 0.219207 , 0.305946 
 1022 , 0.355973 , 0.289295 , 0.493247 , 0.202148 , 0.201908 , 0.262107 , 0.147408 , 0.295381 , 0.103475 , 0.237883 , 0.231637 , 0.157211 , 0.360541 , 0.385907 , 0.304453 , 0.178717 , 0.226692 , 0.148761 , 0.216855 , 0.303322 
 1023 , 0.355498 , 0.287073 , 0.493751 , 0.200577 , 0.199865 , 0.262856 , 0.145626 , 0.293801 , 0.104166 , 0.236364 , 0.230593 , 0.155257 , 0.35933 , 0.385406 , 0.303803 , 0.179103 , 0.226995 , 0.148614 , 0.215084 , 0.30228 
 1024 , 0.356084 , 0.285374 , 0.495529 , 0.198747 , 0.197629 , 0.264435 , 0.1438 , 0.292028 , 0.105283 , 0.235118 , 0.230507 , 0.15413 , 0.358321 , 0.385333 , 0.302375 , 0.179554 , 0.22783 , 0.148953 , 0.213762 , 0.302769 
 1025 , 0.355781 , 0.283163 , 0.496001 , 0.197455 , 0.195509 , 0.265525 , 0.141733 , 0.289259 , 0.105372 , 0.233816 , 0.230323 , 0.153292 , 0.356786 , 0.384739 , 0.30055 , 0.179121 , 0.227977 , 0.148925 , 0.212188 , 0.303164 
 1026 , 0.353627 , 0.280236 , 0.493745 , 0.197482 , 0.193753 , 0.265366 , 0.139365 , 0.284729 , 0.103354 , 0.232524 , 0.229776 , 0.153004 , 0.354397 , 0.382991 , 0.298247 , 0.176996 , 0.226663 , 0.148015 , 0.210208 , 0.303402 
 1027 , 0.350639 , 0.278849 , 0.491006 , 0.199204 , 0.191924 , 0.263583 , 0.137616 , 0.280751 , 0.101268 , 0.231627 , 0.227605 , 0.151446 , 0.353088 , 0.379883 , 0.297925 , 0.175348 , 0.224837 , 0.145892 , 0.208124 , 0.303924 
 1028 , 0.347544 , 0.277489 , 0.48828 , 0.200821 , 0.190032 , 0.261601 , 0.13578 , 0.276726 , 0.099122 , 0.230673 , 0.22529 , 0.149835 , 0.351726 , 0.376639 , 0.297633 , 0.173575 , 0.222798 , 0.143558 , 0.20588 , 0.304433 
 1029 , 0.345513 , 0.278017 , 0.488474 , 0.198813 , 0.188913 , 0.257814 , 0.134243 , 0.275624 , 0.098259 , 0.229552 , 0.222545 , 0.148814 , 0.350702 , 0.374167 , 0.298157 , 0.171455 , 0.218971 , 0.139778 , 0.203217 , 0.303948 
 1030 , 0.34243 , 0.276037 , 0.488417 , 0.19476 , 0.187237 , 0.254011 , 0.131921 , 0.275298 , 0.096692 , 0.227771 , 0.219896 , 0.147653 , 0.347843 , 0.372053 , 0.295164 , 0.168423 , 0.215206 , 0.136435 , 0.198677 , 0.300344 
 1031 , 0.338921 , 0.273287 , 0.488277 , 0.189987 , 0.185326 , 0.25002 , 0.129282 , 0.275171 , 0.09486 , 0.225729 , 0.217152 , 0.146407 , 0.344345 , 0.369928 , 0.29109 , 0.164996 , 0.21125 , 0.133004 , 0.19343 , 0.295694 
 1032 , 0.336861 , 0.273379 , 0.489208 , 0.186883 , 0.18298 , 0.248002 , 0.12618 , 0.277964 , 0.094638 , 0.224477 , 0.214028 , 0.142761 , 0.340361 , 0.367607 , 0.286323 , 0.16191 , 0.209044 , 0.130953 , 0.189759 , 0.291664 
 1033 , 0.336393 , 0.27579 , 0.491426 , 0.185613 , 0.181036 , 0.246631 , 0.123378 , 0.28131 , 0.095288 , 0.223231 , 0.211798 , 0.138523 , 0.337394 , 0.366371 , 0.282118 , 0.159189 , 0.207648 , 0.129086 , 0.187654 , 0.287666 
 1034 , 0.3371 , 0.279777 , 0.494701 , 0.185655 , 0.179595 , 0.245265 , 0.120927 , 0.284336 , 0.096336 , 0.221702 , 0.210536 , 0.13434 , 0.335548 , 0.36626 , 0.278607 , 0.156643 , 0.206457 , 0.126917 , 0.186579 , 0.283406 
 1035 , 0.336745 , 0.281014 , 0.496775 , 0.186443 , 0.179729 , 0.244136 , 0.12059 , 0.287001 , 0.095269 , 0.219621 , 0.209808 , 0.131409 , 0.333995 , 0.365629 , 0.274592 , 0.153934 , 0.204416 , 0.124015 , 0.184876 , 0.278652 
 1036 , 0.334899 , 0.278755 , 0.496481 , 0.187779 , 0.181653 , 0.243804 , 0.122663 , 0.28938 , 0.091708 , 0.217469 , 0.209128 , 0.130186 , 0.332638 , 0.364148 , 0.270768 , 0.151237 , 0.201387 , 0.120413 , 0.182346 , 0.274106 
 1037 , 0.331869 , 0.27527 , 0.49243 , 0.187954 , 0.183534 , 0.245524 , 0.124627 , 0.292502 , 0.087752 , 0.217287 , 0.206088 , 0.129851 , 0.330526 , 0.361523 , 0.269547 , 0.149075 , 0.198023 , 0.11697 , 0.179183 , 0.272038 
 1038 , 0.329088 , 0.271522 , 0.488384 , 0.187814 , 0.184483 , 0.246496 , 0.125646 , 0.293346 , 0.083335 , 0.217155 , 0.202786 , 0.129333 , 0.328461 , 0.359068 , 0.268877 , 0.146635 , 0.194722 , 0.112975 , 0.175602 , 0.270015 
 1039 , 0.328056 , 0.267558 , 0.485241 , 0.186345 , 0.181082 , 0.24385 , 0.122198 , 0.283905 , 0.077863 , 0.217338 , 0.199032 , 0.128179 , 0.327223 , 0.358188 , 0.271086 , 0.143676 , 0.19262 , 0.107672 , 0.171193 , 0.268954 
 1040 , 0.327491 , 0.260534 , 0.48044 , 0.183349 , 0.175711 , 0.236218 , 0.117951 , 0.272213 , 0.072375 , 0.214201 , 0.195337 , 0.124201 , 0.32287 , 0.35453 , 0.267598 , 0.138294 , 0.189203 , 0.100561 , 0.164583 , 0.263126 
 1041 , 0.326938 , 0.252911 , 0.47522 , 0.180057 , 0.169875 , 0.227795 , 0.113363 , 0.25966 , 0.066482 , 0.210584 , 0.191434 , 0.119775 , 0.317992 , 0.350372 , 0.263384 , 0.132393 , 0.185433 , 0.09288 , 0.157383 , 0.256514 
 1042 , 0.3214 , 0.246183 , 0.46505 , 0.171334 , 0.165026 , 0.221928 , 0.10867 , 0.250963 , 0.062102 , 0.20569 , 0.185563 , 0.113808 , 0.31118 , 0.346308 , 0.255903 , 0.12555 , 0.182474 , 0.087282 , 0.150526 , 0.24746 
 1043 , 0.314966 , 0.240594 , 0.456618 , 0.162291 , 0.161094 , 0.218007 , 0.103504 , 0.243191 , 0.05719 , 0.201208 , 0.179632 , 0.108089 , 0.306648 , 0.341567 , 0.248301 , 0.118778 , 0.176876 , 0.081995 , 0.144114 , 0.23947 
 1044 , 0.308075 , 0.235478 , 0.449298 , 0.153084 , 0.157532 , 0.215013 , 0.097909 , 0.235483 , 0.051744 , 0.196927 , 0.173588 , 0.102425 , 0.303519 , 0.33625 , 0.240618 , 0.111873 , 0.169601 , 0.076567 , 0.137709 , 0.231963 
 1045 , 0.303045 , 0.230876 , 0.446301 , 0.144991 , 0.154472 , 0.212352 , 0.093256 , 0.233132 , 0.048237 , 0.192864 , 0.169415 , 0.09845 , 0.302742 , 0.329556 , 0.233966 , 0.107986 , 0.162027 , 0.069185 , 0.131375 , 0.227759 
 1046 , 0.299748 , 0.228252 , 0.447726 , 0.138217 , 0.152233 , 0.210769 , 0.089683 , 0.235034 , 0.046125 , 0.18963 , 0.166652 , 0.096045 , 0.303578 , 0.324079 , 0.229689 , 0.106377 , 0.15736 , 0.060487 , 0.125325 , 0.226239 
 1047 , 0.297553 , 0.228979 , 0.452733 , 0.132477 , 0.15096 , 0.210935 , 0.086995 , 0.238829 , 0.044304 , 0.187718 , 0.16431 , 0.094625 , 0.30463 , 0.322697 , 0.228849 , 0.105501 , 0.15886 , 0.051347 , 0.119567 , 0.225829 
 1048 , 0.297146 , 0.231387 , 0.458925 , 0.129833 , 0.149836 , 0.2111 , 0.084502 , 0.241593 , 0.042526 , 0.185744 , 0.162653 , 0.092863 , 0.304571 , 0.321747 , 0.227408 , 0.103904 , 0.160326 , 0.042947 , 0.115171 , 0.224371 
 1049 , 0.300662 , 0.237055 , 0.466761 , 0.134443 , 0.149053 , 0.211132 , 0.082582 , 0.241647 , 0.040983 , 0.183744 , 0.162568 , 0.090431 , 0.301917 , 0.321604 , 0.224584 , 0.100791 , 0.161279 , 0.037092 , 0.114294 , 0.220579 
 1050 , 0.301391 , 0.234032 , 0.464272 , 0.13632 , 0.143858 , 0.20692 , 0.077231 , 0.237296 , 0.038686 , 0.178423 , 0.160383 , 0.085054 , 0.294267 , 0.311689 , 0.215129 , 0.095379 , 0.15503 , 0.030166 , 0.110576 , 0.211331 
 1051 , 0.301749 , 0.230331 , 0.461282 , 0.137976 , 0.138326 , 0.202428 , 0.071813 , 0.232397 , 0.03585 , 0.172629 , 0.157806 , 0.079304 , 0.286175 , 0.301246 , 0.205606 , 0.089662 , 0.148408 , 0.022867 , 0.106354 , 0.201435 
 1052 , 0.295413 , 0.218222 , 0.453192 , 0.134355 , 0.131557 , 0.197704 , 0.067153 , 0.223194 , 0.026434 , 0.164465 , 0.151109 , 0.071521 , 0.27876 , 0.291106 , 0.203714 , 0.084051 , 0.142802 , 0.017546 , 0.09757 , 0.191045 
 1053 , 0.288355 , 0.212995 , 0.451787 , 0.131434 , 0.127136 , 0.195139 , 0.065386 , 0.215803 , 0.016758 , 0.158804 , 0.147144 , 0.065252 , 0.275048 , 0.286954 , 0.207908 , 0.079803 , 0.137496 , 0.011912 , 0.090034 , 0.183468 
 1054 , 0.280724 , 0.209737 , 0.452725 , 0.128605 , 0.123228 , 0.193171 , 0.064475 , 0.208568 , 0.00623 , 0.153559 , 0.143816 , 0.058934 , 0.272393 , 0.284627 , 0.214843 , 0.075664 , 0.131966 , 0.005789 , 0.082273 , 0.176197 
 1055 , 0.273667 , 0.206302 , 0.453962 , 0.122029 , 0.116851 , 0.188232 , 0.058244 , 0.20381 , 0.002895 , 0.150919 , 0.140943 , 0.05429 , 0.270619 , 0.285466 , 0.223081 , 0.072355 , 0.127484 , 0.003393 , 0.075901 , 0.16947 
 1056 , 0.268581 , 0.19726 , 0.448813 , 0.112937 , 0.107343 , 0.179665 , 0.04825 , 0.198491 , 0.001805 , 0.146042 , 0.135614 , 0.048862 , 0.267001 , 0.281864 , 0.228016 , 0.068223 , 0.122499 , 0.002131 , 0.068841 , 0.159213 
 1057 , 0.265687 , 0.181589 , 0.435439 , 0.102238 , 0.095192 , 0.167838 , 0.036147 , 0.191403 , 0.000623 , 0.137425 , 0.127104 , 0.041947 , 0.260648 , 0.271355 , 0.227831 , 0.062739 , 0.116435 , 0.00075 , 0.060357 , 0.144566 
 1058 , 0.261581 , 0.168652 , 0.416903 , 0.091177 , 0.085585 , 0.158353 , 0.02756 , 0.185934 , 0 , 0.128777 , 0.119302 , 0.035394 , 0.253806 , 0.260454 , 0.210965 , 0.056208 , 0.108017 , 0 , 0.052709 , 0.130782 
 1059 , 0.255599 , 0.159566 , 0.39588 , 0.080256 , 0.079363 , 0.152409 , 0.023046 , 0.182759 , 0 , 0.121112 , 0.112651 , 0.029463 , 0.24644 , 0.251574 , 0.175655 , 0.048711 , 0.097301 , 0 , 0.046197 , 0.119364 
 1060 , 0.246692 , 0.154565 , 0.388865 , 0.070943 , 0.07598 , 0.150911 , 0.018896 , 0.181516 , 0 , 0.118008 , 0.107347 , 0.024059 , 0.238621 , 0.254509 , 0.13979 , 0.041472 , 0.087324 , 0 , 0.039719 , 0.113787 
 1061 , 0.237212 , 0.148496 , 0.383541 , 0.06175 , 0.072164 , 0.149138 , 0.01488 , 0.18115 , 0 , 0.114636 , 0.100813 , 0.018363 , 0.229931 , 0.256101 , 0.107462 , 0.034587 , 0.076725 , 0 , 0.032468 , 0.108105 
 1062 , 0.227831 , 0.139361 , 0.387982 , 0.056052 , 0.067691 , 0.146856 , 0.012928 , 0.184749 , 0 , 0.111311 , 0.090457 , 0.013061 , 0.219415 , 0.250949 , 0.099731 , 0.031614 , 0.066567 , 0 , 0.024327 , 0.105393 
 1063 , 0.216473 , 0.131464 , 0.38352 , 0.048726 , 0.061694 , 0.143865 , 0.010284 , 0.184985 , 0 , 0.105262 , 0.081011 , 0.007152 , 0.211577 , 0.235401 , 0.092081 , 0.027763 , 0.055504 , 0 , 0.014763 , 0.097987 
 1064 , 0.203947 , 0.122829 , 0.377374 , 0.040666 , 0.054976 , 0.140423 , 0.007437 , 0.184748 , 0 , 0.098352 , 0.070568 , 0.000558 , 0.203287 , 0.21721 , 0.083483 , 0.023485 , 0.043021 , 0 , 0.004309 , 0.08887 
 1065 , 0.205407 , 0.122994 , 0.377018 , 0.040193 , 0.048071 , 0.138554 , 0.005224 , 0.173836 , 0 , 0.089357 , 0.06757 , 0 , 0.195315 , 0.211177 , 0.081495 , 0.017811 , 0.035686 , 0 , 0.002532 , 0.079143 
 1066 , 0.204497 , 0.120242 , 0.370497 , 0.040145 , 0.040219 , 0.131806 , 0.003018 , 0.162244 , 0 , 0.078821 , 0.062979 , 0 , 0.184984 , 0.20705 , 0.077466 , 0.011407 , 0.027342 , 0 , 0.001506 , 0.06481 
 1067 , 0.200758 , 0.114679 , 0.358939 , 0.039875 , 0.031708 , 0.121578 , 0.000796 , 0.150548 , 0 , 0.067315 , 0.056805 , 0 , 0.172574 , 0.203368 , 0.071496 , 0.004823 , 0.018153 , 0 , 0.000411 , 0.048299 
 1068 , 0.189398 , 0.10501 , 0.338902 , 0.039298 , 0.028178 , 0.109495 , 0 , 0.1322 , 0 , 0.057914 , 0.051936 , 0 , 0.160574 , 0.189719 , 0.06242 , 0.001974 , 0.011897 , 0 , 0 , 0.033515 
 1069 , 0.177585 , 0.094621 , 0.320215 , 0.039011 , 0.027849 , 0.098814 , 0 , 0.110931 , 0 , 0.050255 , 0.048966 , 0 , 0.149559 , 0.171951 , 0.052639 , 0.001236 , 0.007527 , 0 , 0 , 0.020871 
 1070 , 0.174388 , 0.087377 , 0.315347 , 0.039919 , 0.028362 , 0.093095 , 0 , 0.09091 , 0 , 0.043481 , 0.048671 , 0 , 0.139923 , 0.157871 , 0.044585 , 0.000523 , 0.003176 , 0 , 0 , 0.008947 
 1071 , 0.170395 , 0.076498 , 0.30854 , 0.036755 , 0.025997 , 0.084789 , 0 , 0.075466 , 0 , 0.036502 , 0.045854 , 0 , 0.12964 , 0.140233 , 0.035436 , 0 , 0 , 0 , 0 , 0 
 1072 , 0.165048 , 0.059036 , 0.298174 , 0.025445 , 0.017942 , 0.071768 , 0 , 0.070883 , 0 , 0.029557 , 0.037708 , 0 , 0.118938 , 0.117003 , 0.024951 , 0 , 0 , 0 , 0 , 0 
