MAY31MAT00004.spu,MAY31MAT00003.spu,MAY31MAT00002.spu,
Wavelength,MAY31MAT00005.spu,MAY31MAT00006.spu,MAY31MAT00007.spu,MAY31MAT00008.spu,MAY31MAT00009.spu,MAY31MAT00010.spu,MAY31MAT00011.spu,MAY31MAT00012.spu,MAY31MAT00013.spu,MAY31MAT00014.spu,MAY31MAT00015.spu,MAY31MAT00016.spu,MAY31MAT00017.spu,MAY31MAT00018.spu,MAY31MAT00019.spu,MAY31MAT00020.spu,MAY31MAT00021.spu,MAY31MAT00022.spu,MAY31MAT00023.spu,MAY31MAT00024.spu,MAY31MAT00025.spu,MAY31MAT00026.spu,MAY31MAT00027.spu,MAY31MAT00028.spu,MAY31MAT00029.spu,MAY31MAT00030.spu,MAY31MAT00031.spu,MAY31MAT00032.spu,MAY31MAT00033.spu,MAY31MAT00034.spu,MAY31MAT00035.spu,MAY31MAT00036.spu,MAY31MAT00037.spu,MAY31MAT00038.spu,MAY31MAT00039.spu,MAY31MAT00040.spu,MAY31MAT00041.spu,MAY31MAT00042.spu,MAY31MAT00043.spu,MAY31MAT00044.spu,MAY31MAT00045.spu,MAY31MAT00046.spu,MAY31MAT00047.spu,MAY31MAT00048.spu,MAY31MAT00049.spu,MAY31MAT00050.spu,MAY31MAT00051.spu,MAY31MAT00052.spu,MAY31MAT00053.spu,MAY31MAT00054.spu,MAY31MAT00055.spu,MAY31MAT00056.spu,MAY31MAT00057.spu,MAY31MAT00058.spu,MAY31MAT00059.spu,MAY31MAT00060.spu,MAY31MAT00061.spu,MAY31MAT00062.spu,MAY31MAT00063.spu,MAY31MAT00064.spu,MAY31MAT00065.spu,MAY31MAT00066.spu,MAY31MAT00067.spu,MAY31MAT00068.spu,MAY31MAT00069.spu,MAY31MAT00070.spu,MAY31MAT00071.spu,MAY31MAT00072.spu,MAY31MAT00073.spu,MAY31MAT00074.spu,MAY31MAT00075.spu,MAY31MAT00076.spu,MAY31MAT00077.spu,MAY31MAT00078.spu,MAY31MAT00079.spu,MAY31MAT00080.spu,MAY31MAT00081.spu,MAY31MAT00082.spu,MAY31MAT00083.spu,MAY31MAT00084.spu,MAY31MAT00085.spu,MAY31MAT00086.spu,MAY31MAT00087.spu,MAY31MAT00088.spu,MAY31MAT00089.spu,MAY31MAT00090.spu,MAY31MAT00091.spu,MAY31MAT00092.spu,MAY31MAT00093.spu,MAY31MAT00094.spu,MAY31MAT00095.spu,MAY31MAT00096.spu,MAY31MAT00097.spu,MAY31MAT00098.spu,MAY31MAT00099.spu,MAY31MAT00100.spu,MAY31MAT00101.spu,MAY31MAT00102.spu,MAY31MAT00103.spu,MAY31MAT00104.spu,MAY31MAT00105.spu,MAY31MAT00106.spu,MAY31MAT00107.spu,MAY31MAT00108.spu,MAY31MAT00109.spu,MAY31MAT00110.spu,MAY31MAT00111.spu,MAY31MAT00112.spu,MAY31MAT00113.spu,MAY31MAT00114.spu,MAY31MAT00115.spu,MAY31MAT00116.spu,MAY31MAT00117.spu,MAY31MAT00118.spu,MAY31MAT00119.spu,MAY31MAT00120.spu,MAY31MAT00121.spu,MAY31MAT00122.spu,MAY31MAT00123.spu,MAY31MAT00124.spu,MAY31MAT00125.spu,MAY31MAT00126.spu,MAY31MAT00127.spu,MAY31MAT00128.spu,MAY31MAT00129.spu,MAY31MAT00130.spu,MAY31MAT00131.spu,MAY31MAT00132.spu,MAY31MAT00133.spu,MAY31MAT00134.spu,MAY31MAT00135.spu,MAY31MAT00136.spu,MAY31MAT00137.spu,MAY31MAT00138.spu,MAY31MAT00139.spu,MAY31MAT00140.spu,MAY31MAT00141.spu,MAY31MAT00142.spu,MAY31MAT00143.spu,MAY31MAT00144.spu,MAY31MAT00145.spu
 1060 , 0.247493 , 0.253696 , 0.357316 , 0.109792 , 0.06963 , 0.242366 , 0.149387 , 0.276144 , 0.166503 , 0.201257 , 0.208164 , 0.175348 , 0.111936 , 0.196327 , 0.194509 , 0.196054 , 0.099561 , 0.149046 , 0.258028 , 0.214117 , 0.206028 , 0.002704 , 0 , 0.242896 , 0.152204 , 0.258293 , 0.13992 , 0.054552 , 0.099349 , 0.119078 , 0.113466 , 0.164806 , 0.288216 , 0.100386 , 0.225651 , 0.165586 , 0.191154 , 0.484255 , 0.332043 , 0 , 0.14741 , 0.247099 , 0.211118 , 0.28661 , 0.425348 , 0.243123 , 0.141889 , 0.369926 , 0.33062 , 0.234217 , 0.33836 , 0.198129 , 0.107096 , 0.151939 , 0.156695 , 0.170865 , 0.055105 , 0.008005 , 0.140124 , 0.046062 , 0.002651 , 0.182346 , 0.13761 , 0.145395 , 0.080589 , 0.039496 , 0.253393 , 0.152068 , 0.253567 , 0.104794 , 0.234974 , 0.23502 , 0.157255 , 0.238155 , 0.298167 , 0.145161 , 0.16002 , 0.135739 , 0.125947 , 0.123773 , 0.10156 , 0.346319 , 0.259936 , 0.232392 , 0.311989 , 0.283535 , 0.132998 , 0.312345 , 0.351007 , 0.11551 , 0.229749 , 0.25312 , 0.251613 , 0.313185 , 0.208126 , 0.07397 , 0.129158 , 0.168472 , 0.023319 , 0.08583 , 0.091821 , 0.226893 , 0.173114 , 0.201007 , 0.147281 , 0.295706 , 0.150174 , 0.224023 , 0.282187 , 0.272592 , 0.306081 , 0.106862 , 0.153749 , 0.095956 , 0.175053 , 0.042858 , 0.118472 , 0.002742 , 0.004143 , 0.247311 , 0.070494 , 0.222622 , 0.211989 , 0.229022 , 0.339412 , 0.215533 , 0.215064 , 0.296281 , 0.203257 , 0.159202 , 0.27057 , 0.08243 , 0.218055 , 0.029324 , 0.133838 , 0.142843 , 0.274735 , 0.150447 , 0.120297 , 0.234171 , 0.203355 
 1061 , 0.244306 , 0.248893 , 0.338926 , 0.101414 , 0.037624 , 0.220483 , 0.136465 , 0.268274 , 0.156616 , 0.196599 , 0.204583 , 0.15638 , 0.106406 , 0.18995 , 0.180401 , 0.184111 , 0.089666 , 0.132 , 0.240947 , 0.214475 , 0.188248 , 0 , 0 , 0.235726 , 0.143739 , 0.249282 , 0.131458 , 0.045623 , 0.090689 , 0.110841 , 0.103543 , 0.157364 , 0.288921 , 0.09388 , 0.214514 , 0.155662 , 0.181004 , 0.474895 , 0.323057 , 0 , 0.13774 , 0.236444 , 0.203148 , 0.283372 , 0.415906 , 0.236421 , 0.133389 , 0.361612 , 0.330323 , 0.217452 , 0.333575 , 0.188775 , 0.097712 , 0.141907 , 0.153243 , 0.161975 , 0.043959 , 0.003473 , 0.133175 , 0.038486 , 0 , 0.183241 , 0.128381 , 0.135564 , 0.073499 , 0.029265 , 0.247046 , 0.148823 , 0.24442 , 0.096414 , 0.227177 , 0.230742 , 0.147777 , 0.230635 , 0.292913 , 0.136228 , 0.148915 , 0.126809 , 0.120061 , 0.115985 , 0.088941 , 0.335697 , 0.253183 , 0.223612 , 0.305661 , 0.276609 , 0.118397 , 0.304981 , 0.341681 , 0.114581 , 0.223956 , 0.249695 , 0.243726 , 0.306172 , 0.201324 , 0.0615 , 0.124214 , 0.159738 , 0.015839 , 0.078186 , 0.079079 , 0.223215 , 0.16528 , 0.193347 , 0.129374 , 0.285318 , 0.138175 , 0.214796 , 0.272403 , 0.254572 , 0.300256 , 0.100963 , 0.140686 , 0.086537 , 0.16425 , 0.034677 , 0.111779 , 0 , 0 , 0.2401 , 0.056378 , 0.217002 , 0.205743 , 0.225727 , 0.333522 , 0.209025 , 0.209346 , 0.290875 , 0.194034 , 0.153006 , 0.270441 , 0.077346 , 0.203331 , 0.024426 , 0.127603 , 0.135824 , 0.264892 , 0.139938 , 0.116344 , 0.232551 , 0.193897 
 1062 , 0.242427 , 0.227826 , 0.303179 , 0.097266 , 0.035719 , 0.216545 , 0.135249 , 0.263843 , 0.153177 , 0.1975 , 0.202158 , 0.152909 , 0.103133 , 0.176222 , 0.163724 , 0.173071 , 0.077013 , 0.131011 , 0.229631 , 0.209554 , 0.177293 , 0 , 0 , 0.233241 , 0.131769 , 0.231941 , 0.119049 , 0.038969 , 0.082092 , 0.102505 , 0.097014 , 0.150293 , 0.285091 , 0.088631 , 0.205929 , 0.151594 , 0.17431 , 0.464823 , 0.311524 , 0 , 0.130392 , 0.22684 , 0.195351 , 0.287752 , 0.408545 , 0.231352 , 0.125084 , 0.358555 , 0.32897 , 0.210082 , 0.326018 , 0.176359 , 0.094673 , 0.13183 , 0.149452 , 0.15977 , 0.031634 , 0.002432 , 0.124158 , 0.029768 , 0 , 0.180467 , 0.11999 , 0.127646 , 0.064163 , 0.024743 , 0.236362 , 0.147395 , 0.231819 , 0.086444 , 0.220736 , 0.223627 , 0.141138 , 0.221386 , 0.288785 , 0.130162 , 0.141513 , 0.117504 , 0.113519 , 0.1089 , 0.081296 , 0.326079 , 0.246435 , 0.218694 , 0.295432 , 0.270069 , 0.107943 , 0.302392 , 0.336909 , 0.10753 , 0.217876 , 0.246213 , 0.236676 , 0.296793 , 0.193959 , 0.050151 , 0.117848 , 0.151938 , 0.011305 , 0.073395 , 0.073181 , 0.220836 , 0.157651 , 0.185086 , 0.120043 , 0.274597 , 0.131356 , 0.206885 , 0.263935 , 0.247705 , 0.294368 , 0.096914 , 0.131761 , 0.079086 , 0.150966 , 0.029003 , 0.104716 , 0 , 0 , 0.229547 , 0.047933 , 0.212361 , 0.199963 , 0.221952 , 0.328947 , 0.203573 , 0.205363 , 0.28298 , 0.187649 , 0.14448 , 0.266482 , 0.072049 , 0.189194 , 0.017018 , 0.117106 , 0.128296 , 0.255828 , 0.131356 , 0.112739 , 0.228576 , 0.184842 
 1063 , 0.239705 , 0.199477 , 0.266369 , 0.091729 , 0.034344 , 0.211926 , 0.137292 , 0.258956 , 0.144705 , 0.196382 , 0.197704 , 0.148259 , 0.100312 , 0.159745 , 0.143811 , 0.159416 , 0.063232 , 0.127694 , 0.21713 , 0.200791 , 0.16336 , 0 , 0 , 0.226645 , 0.118829 , 0.208632 , 0.104859 , 0.031715 , 0.071684 , 0.092822 , 0.089995 , 0.141984 , 0.276632 , 0.082383 , 0.196611 , 0.146937 , 0.165782 , 0.451998 , 0.299735 , 0 , 0.122795 , 0.218483 , 0.182129 , 0.285673 , 0.399412 , 0.224857 , 0.117835 , 0.357502 , 0.323792 , 0.201059 , 0.311993 , 0.165522 , 0.090568 , 0.121442 , 0.142336 , 0.157261 , 0.018525 , 0.001307 , 0.115588 , 0.019923 , 0 , 0.174754 , 0.110873 , 0.117988 , 0.054649 , 0.019854 , 0.225537 , 0.145561 , 0.219736 , 0.075367 , 0.210749 , 0.214509 , 0.134358 , 0.213814 , 0.281172 , 0.120861 , 0.132516 , 0.107182 , 0.106288 , 0.099807 , 0.073258 , 0.320308 , 0.242548 , 0.213317 , 0.282395 , 0.261898 , 0.097897 , 0.301943 , 0.333697 , 0.097637 , 0.213088 , 0.239545 , 0.23191 , 0.286399 , 0.182977 , 0.037783 , 0.110552 , 0.143704 , 0.00606 , 0.068551 , 0.065891 , 0.215235 , 0.150811 , 0.179255 , 0.1127 , 0.263564 , 0.124897 , 0.194884 , 0.256763 , 0.244038 , 0.290174 , 0.092616 , 0.123536 , 0.070706 , 0.135343 , 0.023003 , 0.094183 , 0 , 0 , 0.217971 , 0.038815 , 0.20462 , 0.191208 , 0.212117 , 0.31978 , 0.197635 , 0.198086 , 0.274699 , 0.180409 , 0.138775 , 0.259139 , 0.064729 , 0.178155 , 0.00914 , 0.104392 , 0.120158 , 0.247455 , 0.122619 , 0.109031 , 0.221693 , 0.175847 
 1064 , 0.236709 , 0.168079 , 0.227085 , 0.085551 , 0.032903 , 0.206828 , 0.140015 , 0.253569 , 0.135039 , 0.194884 , 0.192648 , 0.143121 , 0.097343 , 0.141427 , 0.122293 , 0.144785 , 0.048343 , 0.123834 , 0.203264 , 0.190785 , 0.148067 , 0 , 0 , 0.219025 , 0.104861 , 0.183351 , 0.089481 , 0.02382 , 0.060479 , 0.082322 , 0.082498 , 0.132871 , 0.267017 , 0.075613 , 0.186595 , 0.141877 , 0.156356 , 0.437996 , 0.28696 , 0 , 0.114599 , 0.209637 , 0.16769 , 0.282503 , 0.389439 , 0.217712 , 0.110211 , 0.356674 , 0.317596 , 0.19132 , 0.29618 , 0.153982 , 0.086085 , 0.11015 , 0.134329 , 0.154509 , 0.004022 , 0.000099 , 0.106463 , 0.00935 , 0 , 0.168201 , 0.101014 , 0.107517 , 0.044405 , 0.014562 , 0.21385 , 0.143518 , 0.206844 , 0.063455 , 0.199646 , 0.204531 , 0.12704 , 0.205859 , 0.272604 , 0.110791 , 0.122651 , 0.096091 , 0.098503 , 0.08984 , 0.064631 , 0.314582 , 0.238762 , 0.207531 , 0.26807 , 0.252966 , 0.087062 , 0.301805 , 0.33048 , 0.086879 , 0.208095 , 0.231977 , 0.2271 , 0.275016 , 0.170934 , 0.024469 , 0.102571 , 0.134878 , 0.000466 , 0.063287 , 0.058051 , 0.208767 , 0.143556 , 0.173231 , 0.105028 , 0.251569 , 0.117912 , 0.181596 , 0.249249 , 0.24051 , 0.285922 , 0.08794 , 0.114828 , 0.061501 , 0.118362 , 0.016501 , 0.082551 , 0 , 0 , 0.205378 , 0.028911 , 0.195937 , 0.181527 , 0.200852 , 0.309361 , 0.191213 , 0.189877 , 0.265796 , 0.172513 , 0.132902 , 0.250722 , 0.056716 , 0.16656 , 0.000702 , 0.090725 , 0.111424 , 0.238602 , 0.113226 , 0.105059 , 0.213949 , 0.166217 
 1065 , 0.242267 , 0.147955 , 0.220911 , 0.084977 , 0.043264 , 0.203201 , 0.130699 , 0.25201 , 0.131191 , 0.182549 , 0.19454 , 0.140307 , 0.092549 , 0.132787 , 0.122015 , 0.149347 , 0.046608 , 0.119375 , 0.202324 , 0.189622 , 0.149914 , 0 , 0 , 0.215835 , 0.096052 , 0.1713 , 0.087254 , 0.024601 , 0.058613 , 0.078395 , 0.080635 , 0.127946 , 0.254371 , 0.071746 , 0.183177 , 0.139255 , 0.155588 , 0.436375 , 0.281256 , 0 , 0.110955 , 0.207945 , 0.161995 , 0.280772 , 0.384737 , 0.214261 , 0.104184 , 0.356913 , 0.314353 , 0.186793 , 0.294987 , 0.148121 , 0.080597 , 0.10516 , 0.127234 , 0.150966 , 0.003329 , 0 , 0.099063 , 0.006249 , 0 , 0.165551 , 0.096536 , 0.099615 , 0.034829 , 0.014668 , 0.204934 , 0.143484 , 0.202263 , 0.061125 , 0.190712 , 0.197611 , 0.124087 , 0.202437 , 0.268003 , 0.105319 , 0.119178 , 0.092042 , 0.094675 , 0.083895 , 0.065928 , 0.314761 , 0.245633 , 0.199979 , 0.264719 , 0.250021 , 0.086671 , 0.29768 , 0.327085 , 0.074689 , 0.207324 , 0.226713 , 0.227515 , 0.275023 , 0.166012 , 0.022612 , 0.103163 , 0.128672 , 0 , 0.055595 , 0.053227 , 0.206379 , 0.13837 , 0.169348 , 0.104222 , 0.249491 , 0.12091 , 0.173078 , 0.247661 , 0.24241 , 0.280152 , 0.079591 , 0.111189 , 0.058431 , 0.112006 , 0.012558 , 0.080937 , 0 , 0 , 0.197974 , 0.033006 , 0.195251 , 0.179213 , 0.19171 , 0.300275 , 0.188745 , 0.18472 , 0.261368 , 0.169258 , 0.126902 , 0.243076 , 0.047901 , 0.16695 , 0 , 0.085499 , 0.10774 , 0.234203 , 0.109472 , 0.100364 , 0.208035 , 0.163168 
 1066 , 0.248067 , 0.127834 , 0.217667 , 0.083951 , 0.054573 , 0.198107 , 0.119376 , 0.249757 , 0.128398 , 0.168255 , 0.195222 , 0.136954 , 0.087534 , 0.12326 , 0.124251 , 0.158317 , 0.045904 , 0.114494 , 0.200172 , 0.187538 , 0.154591 , 0 , 0 , 0.21313 , 0.086805 , 0.161404 , 0.085889 , 0.026208 , 0.057975 , 0.074847 , 0.079804 , 0.123275 , 0.243545 , 0.067906 , 0.180131 , 0.13591 , 0.155635 , 0.436326 , 0.272135 , 0 , 0.107973 , 0.203755 , 0.160533 , 0.28024 , 0.380303 , 0.209922 , 0.098238 , 0.353351 , 0.308266 , 0.184713 , 0.29663 , 0.141055 , 0.074944 , 0.100169 , 0.120248 , 0.14454 , 0.003914 , 0 , 0.091733 , 0.003718 , 0 , 0.162035 , 0.091868 , 0.091358 , 0.024593 , 0.015294 , 0.192811 , 0.141671 , 0.197588 , 0.05956 , 0.181926 , 0.190377 , 0.120165 , 0.19704 , 0.263917 , 0.101536 , 0.114847 , 0.089119 , 0.091215 , 0.078452 , 0.068462 , 0.309325 , 0.251477 , 0.192262 , 0.261851 , 0.247361 , 0.086317 , 0.287872 , 0.319271 , 0.061987 , 0.204784 , 0.2227 , 0.227049 , 0.272638 , 0.163282 , 0.021979 , 0.103602 , 0.122974 , 0 , 0.046558 , 0.048969 , 0.20326 , 0.132274 , 0.162606 , 0.104075 , 0.247256 , 0.123147 , 0.165836 , 0.247075 , 0.242944 , 0.273502 , 0.069386 , 0.108049 , 0.054956 , 0.106426 , 0.008533 , 0.080743 , 0 , 0 , 0.191902 , 0.038633 , 0.195492 , 0.177667 , 0.183293 , 0.289607 , 0.186133 , 0.179973 , 0.256728 , 0.164852 , 0.117498 , 0.230159 , 0.03852 , 0.1664 , 0 , 0.0816 , 0.104661 , 0.229468 , 0.105975 , 0.095016 , 0.202058 , 0.160368 
 1067 , 0.253529 , 0.106273 , 0.214294 , 0.082183 , 0.065439 , 0.191676 , 0.10693 , 0.246602 , 0.125924 , 0.15295 , 0.194486 , 0.132977 , 0.08228 , 0.11225 , 0.127015 , 0.169903 , 0.045041 , 0.109254 , 0.196107 , 0.184122 , 0.160496 , 0 , 0 , 0.210408 , 0.076759 , 0.151844 , 0.08426 , 0.02787 , 0.057616 , 0.071058 , 0.079359 , 0.118355 , 0.23381 , 0.063817 , 0.176837 , 0.131812 , 0.155714 , 0.436612 , 0.259939 , 0 , 0.105062 , 0.197191 , 0.161662 , 0.28051 , 0.375604 , 0.204573 , 0.092001 , 0.346778 , 0.299682 , 0.184062 , 0.299518 , 0.132559 , 0.0691 , 0.094602 , 0.113072 , 0.136071 , 0.004491 , 0 , 0.084051 , 0.001024 , 0 , 0.157552 , 0.086614 , 0.082542 , 0.013614 , 0.01596 , 0.178175 , 0.138349 , 0.192169 , 0.057885 , 0.17287 , 0.182538 , 0.115194 , 0.189764 , 0.25985 , 0.098539 , 0.109433 , 0.086457 , 0.087668 , 0.072911 , 0.071349 , 0.299197 , 0.255755 , 0.184324 , 0.258527 , 0.24445 , 0.085239 , 0.274121 , 0.308148 , 0.048769 , 0.200553 , 0.219345 , 0.225509 , 0.267613 , 0.161617 , 0.021459 , 0.103314 , 0.117294 , 0 , 0.036635 , 0.044749 , 0.199245 , 0.125244 , 0.153502 , 0.103934 , 0.244107 , 0.124041 , 0.158949 , 0.246826 , 0.24197 , 0.266089 , 0.058079 , 0.104838 , 0.050771 , 0.100557 , 0.004237 , 0.08095 , 0 , 0 , 0.186222 , 0.044547 , 0.195898 , 0.176165 , 0.175007 , 0.277513 , 0.183069 , 0.175186 , 0.251511 , 0.159218 , 0.105638 , 0.213591 , 0.028655 , 0.164262 , 0 , 0.077954 , 0.10161 , 0.224067 , 0.1022 , 0.089125 , 0.195756 , 0.157223 
 1068 , 0.255651 , 0.105521 , 0.215148 , 0.066418 , 0.066507 , 0.190041 , 0.094542 , 0.238572 , 0.1234 , 0.129627 , 0.182806 , 0.124238 , 0.076173 , 0.107715 , 0.131109 , 0.165616 , 0.044669 , 0.106907 , 0.203132 , 0.178744 , 0.153088 , 0 , 0 , 0.206045 , 0.069072 , 0.15615 , 0.081659 , 0.026745 , 0.057731 , 0.069317 , 0.077056 , 0.119338 , 0.232842 , 0.057693 , 0.183718 , 0.127062 , 0.153652 , 0.43375 , 0.25124 , 0 , 0.099435 , 0.193339 , 0.162339 , 0.279542 , 0.369763 , 0.197602 , 0.086448 , 0.341083 , 0.295013 , 0.179248 , 0.302863 , 0.130131 , 0.062163 , 0.092237 , 0.10939 , 0.126817 , 0.003847 , 0 , 0.085884 , 0 , 0 , 0.152191 , 0.084439 , 0.075099 , 0.007776 , 0.013328 , 0.170597 , 0.132592 , 0.187113 , 0.056656 , 0.167039 , 0.17695 , 0.110784 , 0.185793 , 0.254517 , 0.094653 , 0.102333 , 0.084016 , 0.086055 , 0.072378 , 0.070999 , 0.286369 , 0.255569 , 0.181197 , 0.25425 , 0.241507 , 0.082059 , 0.263027 , 0.295517 , 0.041815 , 0.196297 , 0.220359 , 0.224028 , 0.263197 , 0.160308 , 0.02487 , 0.10303 , 0.111718 , 0 , 0.02842 , 0.040096 , 0.192257 , 0.119797 , 0.150486 , 0.102392 , 0.240188 , 0.117485 , 0.15552 , 0.24766 , 0.23878 , 0.260877 , 0.051163 , 0.100435 , 0.045203 , 0.101421 , 0.00215 , 0.081184 , 0 , 0 , 0.183125 , 0.0467 , 0.192265 , 0.175756 , 0.177832 , 0.267875 , 0.179307 , 0.166542 , 0.248772 , 0.15526 , 0.1022 , 0.198617 , 0.021438 , 0.161554 , 0 , 0.075091 , 0.097878 , 0.222197 , 0.101384 , 0.084253 , 0.189603 , 0.153207 
 1069 , 0.25631 , 0.117616 , 0.219505 , 0.0422 , 0.062047 , 0.19035 , 0.081238 , 0.225003 , 0.1215 , 0.101601 , 0.165388 , 0.112966 , 0.069174 , 0.106945 , 0.136277 , 0.150331 , 0.044853 , 0.107026 , 0.215842 , 0.173849 , 0.135614 , 0 , 0 , 0.201257 , 0.063219 , 0.169228 , 0.078644 , 0.02382 , 0.05806 , 0.068916 , 0.073036 , 0.123719 , 0.235328 , 0.050071 , 0.197093 , 0.122679 , 0.150088 , 0.43209 , 0.245617 , 0 , 0.091203 , 0.192848 , 0.161128 , 0.276438 , 0.362651 , 0.190158 , 0.08045 , 0.337335 , 0.292408 , 0.170724 , 0.305541 , 0.131708 , 0.054471 , 0.09146 , 0.108058 , 0.118029 , 0.002447 , 0 , 0.093303 , 0 , 0 , 0.147442 , 0.084415 , 0.068724 , 0.004982 , 0.00852 , 0.167982 , 0.126298 , 0.182155 , 0.055687 , 0.162587 , 0.173296 , 0.106945 , 0.184653 , 0.247842 , 0.090281 , 0.094858 , 0.081238 , 0.085417 , 0.074731 , 0.068606 , 0.274028 , 0.253643 , 0.181145 , 0.249641 , 0.239198 , 0.077745 , 0.255397 , 0.284272 , 0.038832 , 0.19217 , 0.22375 , 0.223942 , 0.260769 , 0.158342 , 0.030747 , 0.103039 , 0.106112 , 0 , 0.021225 , 0.034911 , 0.183452 , 0.115464 , 0.151776 , 0.099287 , 0.234488 , 0.106959 , 0.1535 , 0.247761 , 0.23171 , 0.256458 , 0.047108 , 0.094821 , 0.038913 , 0.106746 , 0.001371 , 0.081069 , 0 , 0 , 0.179295 , 0.04643 , 0.186569 , 0.17631 , 0.187859 , 0.261477 , 0.175514 , 0.155063 , 0.248108 , 0.152925 , 0.10421 , 0.187903 , 0.015845 , 0.158224 , 0 , 0.072417 , 0.093384 , 0.222917 , 0.102368 , 0.079986 , 0.183474 , 0.148761 
 1070 , 0.258197 , 0.129786 , 0.226314 , 0.016977 , 0.057961 , 0.188287 , 0.065754 , 0.205707 , 0.121179 , 0.072793 , 0.149092 , 0.102133 , 0.061259 , 0.105822 , 0.142127 , 0.132359 , 0.045672 , 0.108957 , 0.22587 , 0.172819 , 0.114274 , 0 , 0 , 0.197692 , 0.058205 , 0.183126 , 0.075995 , 0.0206 , 0.058161 , 0.068719 , 0.067692 , 0.127413 , 0.232651 , 0.041835 , 0.211474 , 0.120041 , 0.145942 , 0.438121 , 0.242322 , 0 , 0.080905 , 0.19676 , 0.155879 , 0.269961 , 0.354022 , 0.183777 , 0.072512 , 0.337002 , 0.289104 , 0.159443 , 0.305747 , 0.134163 , 0.046456 , 0.089718 , 0.107234 , 0.111124 , 0.000976 , 0 , 0.099804 , 0 , 0 , 0.145328 , 0.085193 , 0.062812 , 0.002011 , 0.003386 , 0.167421 , 0.121985 , 0.176819 , 0.054649 , 0.156707 , 0.17103 , 0.103671 , 0.185633 , 0.239771 , 0.085955 , 0.088631 , 0.077304 , 0.084261 , 0.076513 , 0.065991 , 0.266264 , 0.25399 , 0.181403 , 0.245524 , 0.238396 , 0.073636 , 0.252193 , 0.27819 , 0.036378 , 0.188346 , 0.226255 , 0.227224 , 0.2623 , 0.154201 , 0.036363 , 0.10373 , 0.100173 , 0 , 0.013819 , 0.029103 , 0.17446 , 0.111456 , 0.1548 , 0.094495 , 0.225612 , 0.097134 , 0.149654 , 0.244252 , 0.218794 , 0.250551 , 0.04361 , 0.088018 , 0.032666 , 0.113076 , 0.000547 , 0.080069 , 0 , 0 , 0.16975 , 0.045783 , 0.181669 , 0.177588 , 0.199053 , 0.259306 , 0.172582 , 0.142326 , 0.248799 , 0.152094 , 0.107575 , 0.184701 , 0.010152 , 0.154223 , 0 , 0.069008 , 0.088032 , 0.22471 , 0.103264 , 0.075618 , 0.177115 , 0.144478 
 1071 , 0.258228 , 0.136812 , 0.230402 , 0 , 0.054304 , 0.184796 , 0.054667 , 0.185292 , 0.120883 , 0.055911 , 0.138745 , 0.092783 , 0.053652 , 0.105148 , 0.139093 , 0.113697 , 0.041872 , 0.108008 , 0.225216 , 0.164393 , 0.101718 , 0 , 0 , 0.196212 , 0.05363 , 0.189263 , 0.072551 , 0.016565 , 0.056667 , 0.066624 , 0.060557 , 0.127803 , 0.228009 , 0.034768 , 0.224209 , 0.117676 , 0.142331 , 0.443232 , 0.238663 , 0 , 0.070899 , 0.197398 , 0.149495 , 0.260777 , 0.34727 , 0.18004 , 0.06415 , 0.33275 , 0.284039 , 0.147813 , 0.304042 , 0.134567 , 0.040806 , 0.087753 , 0.104044 , 0.104548 , 0 , 0 , 0.103199 , 0 , 0 , 0.143375 , 0.085286 , 0.059949 , 0 , 0 , 0.165764 , 0.115209 , 0.169379 , 0.051207 , 0.151925 , 0.167638 , 0.099821 , 0.188167 , 0.233025 , 0.081041 , 0.084597 , 0.073855 , 0.081011 , 0.079359 , 0.061371 , 0.261132 , 0.249012 , 0.182936 , 0.240085 , 0.235729 , 0.070113 , 0.248968 , 0.271852 , 0.03842 , 0.182914 , 0.224624 , 0.228595 , 0.262296 , 0.149887 , 0.038198 , 0.101466 , 0.096021 , 0 , 0.007868 , 0.024463 , 0.166608 , 0.106496 , 0.15571 , 0.091865 , 0.216148 , 0.089427 , 0.144205 , 0.236825 , 0.205273 , 0.244019 , 0.040695 , 0.082493 , 0.026833 , 0.115883 , 0 , 0.077307 , 0 , 0 , 0.161696 , 0.043458 , 0.173646 , 0.176661 , 0.209325 , 0.259666 , 0.170683 , 0.132337 , 0.248605 , 0.150606 , 0.110023 , 0.183262 , 0.005601 , 0.148628 , 0 , 0.064098 , 0.081404 , 0.222646 , 0.104303 , 0.072906 , 0.171038 , 0.142731 
