MAT_00005.spu,MAT_00004.spu,MAT_00003.spu,MAT_00002.spu,MAT_00001.spu,
Wavelength,MAT_00006.spu,MAT_00007.spu,MAT_00008.spu,MAT_00009.spu,MAT_00010.spu,MAT_00011.spu,MAT_00012.spu,MAT_00013.spu,MAT_00014.spu,MAT_00015.spu,MAT_00016.spu,MAT_00017.spu,MAT_00018.spu,MAT_00019.spu,MAT_00020.spu,MAT_00021.spu,MAT_00022.spu,MAT_00023.spu,MAT_00024.spu,MAT_00025.spu,MAT_00026.spu,MAT_00027.spu,MAT_00028.spu,MAT_00029.spu,MAT_00030.spu,MAT_00031.spu,MAT_00032.spu,MAT_00033.spu,MAT_00034.spu,MAT_00035.spu,MAT_00036.spu,MAT_00037.spu,MAT_00038.spu,MAT_00039.spu,MAT_00040.spu,MAT_00041.spu,MAT_00042.spu,MAT_00043.spu,MAT_00044.spu,MAT_00045.spu,MAT_00046.spu,MAT_00047.spu,MAT_00048.spu,MAT_00049.spu,MAT_00050.spu,MAT_00051.spu,MAT_00052.spu,MAT_00053.spu,MAT_00054.spu,MAT_00055.spu,MAT_00056.spu,MAT_00057.spu,MAT_00058.spu,MAT_00059.spu,MAT_00060.spu,MAT_00061.spu,MAT_00062.spu,MAT_00063.spu,MAT_00064.spu,MAT_00065.spu,MAT_00066.spu,MAT_00067.spu,MAT_00068.spu,MAT_00069.spu,MAT_00070.spu,MAT_00071.spu,MAT_00072.spu,MAT_00073.spu,MAT_00074.spu,MAT_00075.spu,MAT_00076.spu,MAT_00077.spu,MAT_00078.spu,MAT_00079.spu,MAT_00080.spu,MAT_00081.spu,MAT_00082.spu,MAT_00083.spu,MAT_00084.spu,MAT_00085.spu,MAT_00086.spu,MAT_00087.spu,MAT_00088.spu,MAT_00089.spu,MAT_00090.spu,MAT_00091.spu,MAT_00092.spu,MAT_00093.spu,MAT_00094.spu,MAT_00095.spu,MAT_00096.spu,MAT_00097.spu,MAT_00098.spu,MAT_00099.spu,MAT_00100.spu,MAT_00101.spu,MAT_00102.spu,MAT_00103.spu,MAT_00104.spu,MAT_00105.spu,MAT_00106.spu,MAT_00107.spu,MAT_00108.spu,MAT_00109.spu,MAT_00110.spu
 989 , 0.364279 , 0.391002 , 0.357809 , 0.378459 , 0.340201 , 0.406675 , 0.31981 , 0.383178 , 0.465719 , 0.29115 , 0.333095 , 0.34304 , 0.25069 , 0.377515 , 0.40907 , 0.25453 , 0.309678 , 0.309372 , 0.301701 , 0.322439 , 0.222128 , 0.276405 , 0.438714 , 0.310251 , 0.336434 , 0.281914 , 0.36786 , 0.276857 , 0.287206 , 0.28986 , 0.363972 , 0.364464 , 0.313849 , 0.343516 , 0.447707 , 0.3581 , 0.365851 , 0.269089 , 0.346557 , 0.318833 , 0.314671 , 0.314542 , 0.288537 , 0.384872 , 0.464485 , 0.230718 , 0.272824 , 0.289771 , 0.218433 , 0.278406 , 0.340088 , 0.329521 , 0.334514 , 0.349316 , 0.287601 , 0.359229 , 0.382363 , 0.433963 , 0.2577 , 0.408748 , 0.357906 , 0.361463 , 0.320535 , 0.340499 , 0.359528 , 0.256417 , 0.276575 , 0.259547 , 0.28865 , 0.235219 , 0.270541 , 0.382379 , 0.325109 , 0.373289 , 0.269138 , 0.276534 , 0.360641 , 0.39927 , 0.376749 , 0.345162 , 0.279817 , 0.293635 , 0.275365 , 0.217683 , 0.243132 , 0.24164 , 0.256853 , 0.240164 , 0.324319 , 0.377765 , 0.217667 , 0.252707 , 0.269452 , 0.199889 , 0.32427 , 0.349267 , 0.289585 , 0.397705 , 0.355043 , 0.402311 , 0.459218 , 0.358181 , 0.318325 , 0.36515 , 0.3299 
 990 , 0.364906 , 0.391573 , 0.358398 , 0.379106 , 0.340944 , 0.407432 , 0.320389 , 0.383818 , 0.466651 , 0.291828 , 0.334006 , 0.343939 , 0.251245 , 0.378467 , 0.409926 , 0.255463 , 0.310715 , 0.310245 , 0.302741 , 0.323417 , 0.22287 , 0.277418 , 0.440033 , 0.31116 , 0.337576 , 0.282972 , 0.368768 , 0.277556 , 0.288201 , 0.2908 , 0.364664 , 0.365416 , 0.3149 , 0.344417 , 0.448679 , 0.359118 , 0.366509 , 0.269816 , 0.347177 , 0.319831 , 0.315605 , 0.315516 , 0.289367 , 0.38585 , 0.465591 , 0.231565 , 0.273921 , 0.29084 , 0.219276 , 0.279499 , 0.341203 , 0.33046 , 0.335576 , 0.350189 , 0.288323 , 0.360252 , 0.383405 , 0.435143 , 0.258806 , 0.409707 , 0.358916 , 0.362599 , 0.321442 , 0.341688 , 0.360252 , 0.257495 , 0.277475 , 0.260555 , 0.289731 , 0.236025 , 0.271435 , 0.38351 , 0.326218 , 0.374411 , 0.270197 , 0.277297 , 0.36149 , 0.400341 , 0.377835 , 0.346117 , 0.28098 , 0.294767 , 0.276471 , 0.218563 , 0.244016 , 0.242559 , 0.257819 , 0.240923 , 0.325384 , 0.379041 , 0.218636 , 0.253682 , 0.270278 , 0.200413 , 0.32553 , 0.350472 , 0.290662 , 0.398964 , 0.356009 , 0.403409 , 0.460758 , 0.359199 , 0.31928 , 0.366267 , 0.330897 
 991 , 0.365498 , 0.391863 , 0.359042 , 0.379622 , 0.341524 , 0.408161 , 0.320855 , 0.384252 , 0.467009 , 0.2923 , 0.334858 , 0.344772 , 0.251697 , 0.379032 , 0.410407 , 0.256294 , 0.311781 , 0.311175 , 0.303426 , 0.324168 , 0.223481 , 0.278321 , 0.440869 , 0.31187 , 0.338728 , 0.284017 , 0.369376 , 0.277949 , 0.288866 , 0.29154 , 0.365368 , 0.366193 , 0.315684 , 0.345217 , 0.44903 , 0.359971 , 0.367106 , 0.270386 , 0.347608 , 0.320645 , 0.316419 , 0.316265 , 0.29015 , 0.386716 , 0.466362 , 0.232304 , 0.274782 , 0.291944 , 0.219982 , 0.280462 , 0.342081 , 0.331157 , 0.336264 , 0.350816 , 0.288825 , 0.360973 , 0.384147 , 0.436013 , 0.259648 , 0.410528 , 0.359753 , 0.363462 , 0.322229 , 0.342566 , 0.360884 , 0.258331 , 0.278167 , 0.261353 , 0.290627 , 0.236627 , 0.272107 , 0.384373 , 0.327044 , 0.375356 , 0.270968 , 0.277828 , 0.362015 , 0.401123 , 0.37862 , 0.346816 , 0.281933 , 0.295677 , 0.2774 , 0.219182 , 0.244691 , 0.243261 , 0.258638 , 0.241475 , 0.326293 , 0.380123 , 0.219384 , 0.254404 , 0.270863 , 0.200719 , 0.326656 , 0.351414 , 0.291508 , 0.399814 , 0.356593 , 0.404064 , 0.462169 , 0.359866 , 0.320152 , 0.366936 , 0.331634 
 992 , 0.366382 , 0.392461 , 0.359943 , 0.380414 , 0.342441 , 0.409043 , 0.321591 , 0.384981 , 0.467511 , 0.293051 , 0.335937 , 0.34583 , 0.252455 , 0.379801 , 0.411117 , 0.257386 , 0.31307 , 0.312416 , 0.304355 , 0.325109 , 0.224367 , 0.279414 , 0.441835 , 0.312779 , 0.340045 , 0.285256 , 0.370199 , 0.278623 , 0.289678 , 0.29247 , 0.366301 , 0.367108 , 0.316604 , 0.346209 , 0.449549 , 0.361072 , 0.367955 , 0.271264 , 0.348348 , 0.321712 , 0.317476 , 0.317338 , 0.291187 , 0.387813 , 0.46739 , 0.233413 , 0.27596 , 0.293341 , 0.220978 , 0.281665 , 0.343159 , 0.332097 , 0.337132 , 0.351624 , 0.289654 , 0.361839 , 0.385054 , 0.437018 , 0.260654 , 0.411601 , 0.360758 , 0.364502 , 0.323285 , 0.343619 , 0.361726 , 0.259354 , 0.279124 , 0.26234 , 0.291752 , 0.237479 , 0.273007 , 0.385441 , 0.328014 , 0.376517 , 0.271934 , 0.278615 , 0.362815 , 0.402063 , 0.379542 , 0.347638 , 0.283158 , 0.296811 , 0.278559 , 0.220099 , 0.245564 , 0.244177 , 0.259661 , 0.242232 , 0.32736 , 0.381439 , 0.220292 , 0.255376 , 0.271692 , 0.201322 , 0.327941 , 0.352584 , 0.292542 , 0.400804 , 0.357361 , 0.40492 , 0.463694 , 0.360774 , 0.321308 , 0.367842 , 0.332613 
 993 , 0.368144 , 0.393989 , 0.361622 , 0.382035 , 0.344366 , 0.410382 , 0.323146 , 0.386603 , 0.468512 , 0.294678 , 0.337699 , 0.347554 , 0.254192 , 0.381196 , 0.412496 , 0.259245 , 0.314946 , 0.31455 , 0.306011 , 0.326665 , 0.226104 , 0.281062 , 0.443184 , 0.314284 , 0.341775 , 0.287019 , 0.371696 , 0.280223 , 0.290949 , 0.293952 , 0.367878 , 0.368394 , 0.317916 , 0.34778 , 0.450626 , 0.36293 , 0.369565 , 0.273071 , 0.350024 , 0.323493 , 0.319256 , 0.319385 , 0.292959 , 0.389574 , 0.469166 , 0.23566 , 0.278092 , 0.295607 , 0.222843 , 0.283564 , 0.344842 , 0.333736 , 0.338579 , 0.353002 , 0.291458 , 0.36318 , 0.386442 , 0.438414 , 0.262135 , 0.4134 , 0.362292 , 0.366062 , 0.325148 , 0.345189 , 0.363213 , 0.26094 , 0.280884 , 0.26391 , 0.293556 , 0.239107 , 0.274597 , 0.387063 , 0.329442 , 0.378314 , 0.273467 , 0.280182 , 0.364472 , 0.403473 , 0.380897 , 0.348837 , 0.285162 , 0.298633 , 0.280376 , 0.221915 , 0.247025 , 0.245701 , 0.261271 , 0.243578 , 0.328901 , 0.383407 , 0.221673 , 0.257114 , 0.273281 , 0.202866 , 0.329644 , 0.354407 , 0.294154 , 0.40223 , 0.35866 , 0.406411 , 0.465469 , 0.362413 , 0.323259 , 0.369444 , 0.334293 
 994 , 0.370035 , 0.395783 , 0.363368 , 0.383781 , 0.346378 , 0.411837 , 0.324843 , 0.388398 , 0.470129 , 0.296537 , 0.339517 , 0.349397 , 0.256284 , 0.382958 , 0.414138 , 0.261256 , 0.316627 , 0.316804 , 0.308208 , 0.328653 , 0.227986 , 0.28288 , 0.444946 , 0.316134 , 0.343351 , 0.288828 , 0.37374 , 0.282242 , 0.292808 , 0.295826 , 0.369438 , 0.369656 , 0.319314 , 0.349445 , 0.452542 , 0.365055 , 0.371561 , 0.275357 , 0.351915 , 0.325473 , 0.32109 , 0.321615 , 0.294737 , 0.391457 , 0.471009 , 0.238019 , 0.280394 , 0.297788 , 0.224959 , 0.285527 , 0.34704 , 0.335619 , 0.340558 , 0.354829 , 0.293478 , 0.36491 , 0.387978 , 0.439982 , 0.264081 , 0.415066 , 0.364062 , 0.367606 , 0.327184 , 0.347112 , 0.365023 , 0.262847 , 0.282993 , 0.265809 , 0.295608 , 0.241029 , 0.27652 , 0.388777 , 0.331212 , 0.380464 , 0.27526 , 0.28204 , 0.366702 , 0.405178 , 0.382877 , 0.350462 , 0.287263 , 0.30079 , 0.282323 , 0.224055 , 0.248584 , 0.247398 , 0.263113 , 0.24513 , 0.330784 , 0.385476 , 0.223264 , 0.259134 , 0.275196 , 0.204789 , 0.331438 , 0.35633 , 0.295802 , 0.404032 , 0.360237 , 0.408342 , 0.467167 , 0.364305 , 0.325037 , 0.371198 , 0.336272 
 995 , 0.371975 , 0.397627 , 0.365155 , 0.385584 , 0.348431 , 0.413334 , 0.326597 , 0.390241 , 0.471788 , 0.298452 , 0.341376 , 0.351296 , 0.25845 , 0.384769 , 0.41582 , 0.263317 , 0.318356 , 0.319115 , 0.310471 , 0.33069 , 0.229917 , 0.284755 , 0.446758 , 0.318042 , 0.344976 , 0.290687 , 0.37585 , 0.284319 , 0.294723 , 0.297758 , 0.371047 , 0.370958 , 0.320746 , 0.351151 , 0.454515 , 0.367246 , 0.373606 , 0.277716 , 0.353863 , 0.327518 , 0.322981 , 0.32391 , 0.296571 , 0.393389 , 0.472893 , 0.240442 , 0.282761 , 0.300034 , 0.22714 , 0.287539 , 0.349303 , 0.337567 , 0.342611 , 0.35672 , 0.295554 , 0.366689 , 0.389563 , 0.441584 , 0.266085 , 0.41678 , 0.365889 , 0.369199 , 0.329293 , 0.349101 , 0.36689 , 0.26481 , 0.285174 , 0.267764 , 0.297718 , 0.243017 , 0.278499 , 0.39054 , 0.33303 , 0.38267 , 0.277111 , 0.283964 , 0.369005 , 0.406933 , 0.384922 , 0.352144 , 0.28942 , 0.303012 , 0.284319 , 0.226269 , 0.250201 , 0.249151 , 0.265012 , 0.24673 , 0.332732 , 0.38761 , 0.224904 , 0.261226 , 0.277176 , 0.20676 , 0.333289 , 0.358302 , 0.2975 , 0.405884 , 0.361862 , 0.410339 , 0.468906 , 0.366253 , 0.326864 , 0.373 , 0.338309 
 996 , 0.373577 , 0.399266 , 0.36668 , 0.387523 , 0.35014 , 0.414947 , 0.327992 , 0.39164 , 0.473417 , 0.300041 , 0.342814 , 0.352782 , 0.260502 , 0.386535 , 0.417281 , 0.265251 , 0.319458 , 0.320771 , 0.31227 , 0.332441 , 0.231555 , 0.286078 , 0.448328 , 0.319863 , 0.346331 , 0.292148 , 0.37762 , 0.285851 , 0.296719 , 0.299466 , 0.372596 , 0.372102 , 0.322084 , 0.352401 , 0.456334 , 0.368795 , 0.375335 , 0.279571 , 0.355667 , 0.329134 , 0.324596 , 0.325804 , 0.298088 , 0.395036 , 0.474609 , 0.242211 , 0.284611 , 0.3015 , 0.22905 , 0.289182 , 0.350885 , 0.339305 , 0.344394 , 0.358706 , 0.297148 , 0.368317 , 0.391032 , 0.44319 , 0.267714 , 0.418197 , 0.367531 , 0.370554 , 0.331136 , 0.350748 , 0.368584 , 0.266369 , 0.286848 , 0.269246 , 0.299652 , 0.244748 , 0.280203 , 0.392313 , 0.334661 , 0.384614 , 0.278655 , 0.285616 , 0.370692 , 0.408618 , 0.387062 , 0.353698 , 0.291078 , 0.304733 , 0.285932 , 0.227802 , 0.251904 , 0.250793 , 0.266815 , 0.248459 , 0.334637 , 0.389063 , 0.226498 , 0.262763 , 0.278914 , 0.208645 , 0.334945 , 0.360108 , 0.299004 , 0.407889 , 0.363568 , 0.41216 , 0.47033 , 0.36792 , 0.328121 , 0.374476 , 0.340302 
 997 , 0.375223 , 0.401057 , 0.368276 , 0.389611 , 0.352146 , 0.416515 , 0.329587 , 0.393137 , 0.475112 , 0.3018 , 0.344502 , 0.354529 , 0.262518 , 0.388387 , 0.419003 , 0.267309 , 0.320986 , 0.322462 , 0.314015 , 0.334361 , 0.233272 , 0.287412 , 0.449927 , 0.321635 , 0.34793 , 0.293621 , 0.37909 , 0.287233 , 0.298484 , 0.301013 , 0.37408 , 0.373626 , 0.323702 , 0.353848 , 0.458033 , 0.370262 , 0.37716 , 0.281211 , 0.357487 , 0.330616 , 0.326385 , 0.327925 , 0.29983 , 0.396574 , 0.476863 , 0.244094 , 0.286536 , 0.303388 , 0.231092 , 0.291059 , 0.352364 , 0.341057 , 0.34609 , 0.360657 , 0.298841 , 0.36976 , 0.392837 , 0.444926 , 0.269344 , 0.42 , 0.369152 , 0.372046 , 0.33291 , 0.352227 , 0.370019 , 0.267714 , 0.28836 , 0.270576 , 0.301443 , 0.246355 , 0.281705 , 0.394248 , 0.336136 , 0.386247 , 0.280141 , 0.28725 , 0.372037 , 0.410143 , 0.388873 , 0.355193 , 0.292729 , 0.30625 , 0.287533 , 0.2293 , 0.253723 , 0.252378 , 0.268419 , 0.250141 , 0.33642 , 0.390406 , 0.228036 , 0.264115 , 0.280368 , 0.210422 , 0.336461 , 0.36197 , 0.300843 , 0.41003 , 0.365147 , 0.413978 , 0.471919 , 0.369654 , 0.329644 , 0.376147 , 0.342386 
 998 , 0.376936 , 0.402954 , 0.369939 , 0.391803 , 0.354302 , 0.418105 , 0.33128 , 0.394718 , 0.476878 , 0.303675 , 0.346318 , 0.356416 , 0.264579 , 0.390321 , 0.420866 , 0.26947 , 0.322705 , 0.324227 , 0.315797 , 0.336398 , 0.235071 , 0.288791 , 0.451573 , 0.323442 , 0.349662 , 0.295148 , 0.380507 , 0.288629 , 0.300233 , 0.302557 , 0.375583 , 0.375316 , 0.325458 , 0.35542 , 0.459743 , 0.371769 , 0.379073 , 0.282831 , 0.359363 , 0.332098 , 0.328276 , 0.330179 , 0.301699 , 0.398119 , 0.479348 , 0.246084 , 0.288556 , 0.305473 , 0.233249 , 0.293067 , 0.353865 , 0.342868 , 0.347824 , 0.362651 , 0.300622 , 0.371194 , 0.394807 , 0.446755 , 0.271017 , 0.421984 , 0.370814 , 0.37364 , 0.334722 , 0.353695 , 0.371405 , 0.269033 , 0.289876 , 0.271899 , 0.303238 , 0.247986 , 0.283204 , 0.396289 , 0.337605 , 0.387835 , 0.281657 , 0.288929 , 0.373324 , 0.411659 , 0.390637 , 0.356732 , 0.294443 , 0.307764 , 0.289196 , 0.230843 , 0.255639 , 0.253995 , 0.270012 , 0.251857 , 0.33822 , 0.391755 , 0.229605 , 0.265453 , 0.28177 , 0.21221 , 0.337977 , 0.363906 , 0.302841 , 0.412266 , 0.36674 , 0.415837 , 0.473615 , 0.37147 , 0.331321 , 0.377932 , 0.344569 
 999 , 0.379176 , 0.405489 , 0.372373 , 0.394407 , 0.357028 , 0.420195 , 0.333465 , 0.396729 , 0.478912 , 0.306076 , 0.34864 , 0.359051 , 0.26725 , 0.392814 , 0.42326 , 0.272143 , 0.325239 , 0.326412 , 0.318024 , 0.339063 , 0.237361 , 0.290918 , 0.453626 , 0.325765 , 0.351916 , 0.297049 , 0.382355 , 0.290546 , 0.302307 , 0.304645 , 0.377615 , 0.377599 , 0.3279 , 0.357538 , 0.46195 , 0.373635 , 0.381392 , 0.284989 , 0.361696 , 0.334185 , 0.33078 , 0.332859 , 0.304402 , 0.400094 , 0.482067 , 0.24875 , 0.291096 , 0.308374 , 0.236132 , 0.295682 , 0.356074 , 0.345113 , 0.350274 , 0.364923 , 0.302833 , 0.373004 , 0.397263 , 0.449242 , 0.27347 , 0.424425 , 0.372939 , 0.37569 , 0.336839 , 0.355524 , 0.373198 , 0.270987 , 0.291913 , 0.273794 , 0.305365 , 0.250125 , 0.285264 , 0.398557 , 0.339573 , 0.389546 , 0.283678 , 0.290885 , 0.37514 , 0.41361 , 0.392717 , 0.358889 , 0.296564 , 0.309902 , 0.291322 , 0.233187 , 0.257964 , 0.256055 , 0.272038 , 0.253919 , 0.34047 , 0.393582 , 0.231691 , 0.267411 , 0.28367 , 0.214486 , 0.33988 , 0.366088 , 0.305494 , 0.414888 , 0.368806 , 0.418189 , 0.475855 , 0.373635 , 0.333765 , 0.380211 , 0.34716 
 1000 , 0.381697 , 0.408177 , 0.375168 , 0.397142 , 0.359942 , 0.42274 , 0.335881 , 0.39893 , 0.48112 , 0.308641 , 0.351277 , 0.36194 , 0.270211 , 0.395556 , 0.425871 , 0.274961 , 0.32805 , 0.328762 , 0.320412 , 0.341925 , 0.239929 , 0.293504 , 0.456016 , 0.328479 , 0.354538 , 0.29928 , 0.384634 , 0.292945 , 0.304782 , 0.307168 , 0.380201 , 0.380095 , 0.33059 , 0.359869 , 0.464349 , 0.37584 , 0.383712 , 0.287533 , 0.364327 , 0.336771 , 0.333511 , 0.335614 , 0.30746 , 0.402425 , 0.484737 , 0.251693 , 0.293795 , 0.311448 , 0.239282 , 0.298617 , 0.358615 , 0.34762 , 0.353098 , 0.367224 , 0.305316 , 0.375168 , 0.399731 , 0.452084 , 0.276239 , 0.426971 , 0.375443 , 0.378105 , 0.339231 , 0.357839 , 0.375411 , 0.27348 , 0.294321 , 0.276093 , 0.30788 , 0.252736 , 0.28784 , 0.400977 , 0.34203 , 0.391568 , 0.286125 , 0.293067 , 0.377353 , 0.415984 , 0.395054 , 0.36139 , 0.299046 , 0.312484 , 0.293714 , 0.236029 , 0.260503 , 0.258472 , 0.274516 , 0.256312 , 0.343017 , 0.39588 , 0.234242 , 0.269872 , 0.286158 , 0.21713 , 0.342135 , 0.368397 , 0.308406 , 0.417683 , 0.371228 , 0.42092 , 0.478224 , 0.375985 , 0.336504 , 0.382595 , 0.349959 
 1001 , 0.384284 , 0.410681 , 0.377963 , 0.399829 , 0.362775 , 0.425569 , 0.338307 , 0.401109 , 0.483395 , 0.311109 , 0.354022 , 0.364736 , 0.273171 , 0.398305 , 0.428438 , 0.277694 , 0.330746 , 0.331078 , 0.322763 , 0.344686 , 0.242552 , 0.296221 , 0.458587 , 0.331354 , 0.357296 , 0.301699 , 0.387194 , 0.295613 , 0.307559 , 0.309925 , 0.38315 , 0.382518 , 0.333201 , 0.362143 , 0.466716 , 0.378246 , 0.38584 , 0.290272 , 0.367095 , 0.339628 , 0.336168 , 0.338234 , 0.310452 , 0.404935 , 0.487228 , 0.254579 , 0.296391 , 0.314261 , 0.24235 , 0.301594 , 0.361154 , 0.350205 , 0.355935 , 0.369421 , 0.307907 , 0.377574 , 0.40196 , 0.454972 , 0.278942 , 0.429418 , 0.378157 , 0.380678 , 0.341792 , 0.36057 , 0.377906 , 0.276275 , 0.296909 , 0.278545 , 0.310711 , 0.255625 , 0.290734 , 0.403484 , 0.344783 , 0.393896 , 0.288789 , 0.295361 , 0.379713 , 0.418648 , 0.397527 , 0.363942 , 0.301748 , 0.315242 , 0.296188 , 0.239003 , 0.263089 , 0.261096 , 0.277305 , 0.25894 , 0.345691 , 0.398459 , 0.237057 , 0.272572 , 0.289064 , 0.219965 , 0.344588 , 0.370742 , 0.311271 , 0.420495 , 0.373789 , 0.423843 , 0.480436 , 0.378376 , 0.33915 , 0.384844 , 0.352774 
 1002 , 0.386595 , 0.412828 , 0.38049 , 0.402111 , 0.365299 , 0.4281 , 0.340504 , 0.403117 , 0.485477 , 0.313232 , 0.356457 , 0.367126 , 0.275787 , 0.400674 , 0.430738 , 0.280025 , 0.333278 , 0.333107 , 0.324923 , 0.347064 , 0.244959 , 0.298658 , 0.460982 , 0.333951 , 0.359892 , 0.303895 , 0.389615 , 0.298122 , 0.310025 , 0.312404 , 0.385816 , 0.384825 , 0.335494 , 0.364373 , 0.468784 , 0.380611 , 0.387846 , 0.292731 , 0.36961 , 0.342135 , 0.338506 , 0.340593 , 0.313167 , 0.407364 , 0.489463 , 0.257178 , 0.298845 , 0.316642 , 0.244999 , 0.304228 , 0.363472 , 0.352544 , 0.358495 , 0.371429 , 0.31026 , 0.379759 , 0.403962 , 0.45745 , 0.281259 , 0.431623 , 0.380668 , 0.38308 , 0.344206 , 0.363204 , 0.380238 , 0.278766 , 0.299267 , 0.280877 , 0.313232 , 0.258347 , 0.293421 , 0.405691 , 0.347323 , 0.396208 , 0.291221 , 0.297473 , 0.381927 , 0.421036 , 0.399789 , 0.366249 , 0.304244 , 0.317713 , 0.298496 , 0.241695 , 0.265386 , 0.263454 , 0.279879 , 0.261367 , 0.348168 , 0.400909 , 0.23969 , 0.275121 , 0.291757 , 0.222567 , 0.346942 , 0.372947 , 0.3138 , 0.422993 , 0.376122 , 0.4265 , 0.482489 , 0.380603 , 0.341543 , 0.386944 , 0.355386 
 1003 , 0.38837 , 0.414362 , 0.382484 , 0.403679 , 0.367272 , 0.429964 , 0.342223 , 0.404785 , 0.487054 , 0.314695 , 0.358175 , 0.368744 , 0.277719 , 0.402289 , 0.432452 , 0.281613 , 0.335435 , 0.334565 , 0.326744 , 0.348671 , 0.246889 , 0.300459 , 0.462908 , 0.335874 , 0.361955 , 0.305556 , 0.391598 , 0.300166 , 0.311727 , 0.314239 , 0.387769 , 0.386809 , 0.33715 , 0.366443 , 0.470274 , 0.38272 , 0.389598 , 0.294556 , 0.371598 , 0.34389 , 0.340207 , 0.342402 , 0.315313 , 0.409549 , 0.491071 , 0.259231 , 0.301036 , 0.318239 , 0.246848 , 0.306069 , 0.365297 , 0.354321 , 0.360451 , 0.373094 , 0.31206 , 0.381378 , 0.405557 , 0.459078 , 0.282824 , 0.433322 , 0.382606 , 0.384972 , 0.346175 , 0.365378 , 0.382086 , 0.28054 , 0.301117 , 0.282849 , 0.315028 , 0.260548 , 0.295548 , 0.407167 , 0.349256 , 0.398257 , 0.293044 , 0.299142 , 0.383769 , 0.422737 , 0.401574 , 0.367955 , 0.306158 , 0.31954 , 0.300418 , 0.243759 , 0.267109 , 0.265206 , 0.281881 , 0.263263 , 0.350158 , 0.402875 , 0.241783 , 0.27728 , 0.293841 , 0.22458 , 0.348963 , 0.37476 , 0.315581 , 0.424793 , 0.377915 , 0.428493 , 0.484176 , 0.382435 , 0.343378 , 0.388761 , 0.357492 
 1004 , 0.390281 , 0.416497 , 0.384668 , 0.405635 , 0.369639 , 0.431696 , 0.343887 , 0.406764 , 0.488262 , 0.316363 , 0.359549 , 0.370476 , 0.279717 , 0.403937 , 0.434109 , 0.283503 , 0.337566 , 0.336031 , 0.328833 , 0.350361 , 0.248806 , 0.302139 , 0.464533 , 0.337599 , 0.363359 , 0.306972 , 0.393149 , 0.301757 , 0.312911 , 0.315778 , 0.389177 , 0.388624 , 0.338915 , 0.368542 , 0.471909 , 0.384505 , 0.391557 , 0.2962 , 0.373514 , 0.345479 , 0.341994 , 0.344333 , 0.317582 , 0.411631 , 0.492275 , 0.261561 , 0.303739 , 0.320182 , 0.248863 , 0.307638 , 0.367153 , 0.35591 , 0.362319 , 0.374992 , 0.313731 , 0.382507 , 0.407512 , 0.460706 , 0.284551 , 0.435068 , 0.384018 , 0.386455 , 0.347729 , 0.366568 , 0.383441 , 0.281894 , 0.302821 , 0.284697 , 0.316477 , 0.262316 , 0.297159 , 0.408162 , 0.350589 , 0.399689 , 0.29447 , 0.300685 , 0.385626 , 0.423938 , 0.403223 , 0.369281 , 0.307565 , 0.321124 , 0.302342 , 0.245711 , 0.268823 , 0.266792 , 0.28356 , 0.264851 , 0.35188 , 0.404149 , 0.243428 , 0.279287 , 0.295363 , 0.226344 , 0.350662 , 0.37639 , 0.317192 , 0.426237 , 0.379517 , 0.430015 , 0.486004 , 0.384229 , 0.345178 , 0.390769 , 0.359468 
 1005 , 0.392307 , 0.418778 , 0.386967 , 0.407741 , 0.372133 , 0.433564 , 0.345694 , 0.408902 , 0.48959 , 0.318167 , 0.361047 , 0.372319 , 0.281877 , 0.405696 , 0.435901 , 0.285561 , 0.339802 , 0.337652 , 0.331046 , 0.352169 , 0.250869 , 0.303942 , 0.466227 , 0.339429 , 0.364861 , 0.308519 , 0.39479 , 0.303455 , 0.314199 , 0.317429 , 0.390684 , 0.390529 , 0.340817 , 0.370761 , 0.473684 , 0.386407 , 0.39367 , 0.297977 , 0.375557 , 0.347203 , 0.343892 , 0.346408 , 0.319985 , 0.413836 , 0.493591 , 0.26404 , 0.306628 , 0.322322 , 0.251031 , 0.309371 , 0.369138 , 0.357623 , 0.36431 , 0.377034 , 0.315538 , 0.383778 , 0.409592 , 0.462437 , 0.286405 , 0.436907 , 0.385555 , 0.388046 , 0.349394 , 0.36784 , 0.384881 , 0.283378 , 0.304623 , 0.286681 , 0.318062 , 0.264186 , 0.29887 , 0.409259 , 0.352048 , 0.401201 , 0.296013 , 0.302367 , 0.387592 , 0.425246 , 0.404982 , 0.370721 , 0.309095 , 0.322825 , 0.304396 , 0.24781 , 0.270678 , 0.268528 , 0.28535 , 0.266572 , 0.353728 , 0.405518 , 0.245197 , 0.281422 , 0.296987 , 0.228236 , 0.35247 , 0.37813 , 0.31889 , 0.427794 , 0.381221 , 0.431673 , 0.487967 , 0.386163 , 0.347098 , 0.392899 , 0.361567 
