JUN23MAT00005.spu,JUN23MAT00004.spu,JUN23MAT00003.spu,
Wavelength,JUN23MAT00006.spu,JUN23MAT00007.spu,JUN23MAT00008.spu,JUN23MAT00009.spu,JUN23MAT00010.spu,JUN23MAT00011.spu,JUN23MAT00012.spu,JUN23MAT00013.spu,JUN23MAT00014.spu,JUN23MAT00015.spu,JUN23MAT00016.spu,JUN23MAT00017.spu,JUN23MAT00018.spu,JUN23MAT00019.spu,JUN23MAT00020.spu,JUN23MAT00021.spu,JUN23MAT00022.spu,JUN23MAT00023.spu,JUN23MAT00024.spu,JUN23MAT00025.spu,JUN23MAT00026.spu,JUN23MAT00027.spu,JUN23MAT00028.spu,JUN23MAT00029.spu,JUN23MAT00030.spu,JUN23MAT00031.spu,JUN23MAT00032.spu,JUN23MAT00033.spu,JUN23MAT00034.spu,JUN23MAT00035.spu,JUN23MAT00036.spu,JUN23MAT00037.spu,JUN23MAT00038.spu,JUN23MAT00039.spu,JUN23MAT00040.spu,JUN23MAT00041.spu,JUN23MAT00042.spu,JUN23MAT00043.spu,JUN23MAT00044.spu,JUN23MAT00045.spu,JUN23MAT00046.spu,JUN23MAT00047.spu,JUN23MAT00048.spu,JUN23MAT00049.spu,JUN23MAT00050.spu,JUN23MAT00051.spu,JUN23MAT00052.spu,JUN23MAT00053.spu,JUN23MAT00054.spu,JUN23MAT00055.spu,JUN23MAT00056.spu,JUN23MAT00057.spu,JUN23MAT00058.spu,JUN23MAT00059.spu,JUN23MAT00060.spu,JUN23MAT00061.spu,JUN23MAT00062.spu,JUN23MAT00063.spu,JUN23MAT00064.spu,JUN23MAT00065.spu,JUN23MAT00066.spu,JUN23MAT00067.spu,JUN23MAT00068.spu,JUN23MAT00069.spu,JUN23MAT00070.spu,JUN23MAT00071.spu,JUN23MAT00072.spu,JUN23MAT00073.spu,JUN23MAT00074.spu,JUN23MAT00075.spu,JUN23MAT00076.spu,JUN23MAT00077.spu,JUN23MAT00078.spu,JUN23MAT00079.spu,JUN23MAT00080.spu,JUN23MAT00081.spu,JUN23MAT00082.spu,JUN23MAT00083.spu,JUN23MAT00084.spu,JUN23MAT00085.spu,JUN23MAT00086.spu,JUN23MAT00087.spu,JUN23MAT00088.spu,JUN23MAT00089.spu,JUN23MAT00090.spu,JUN23MAT00091.spu,JUN23MAT00092.spu,JUN23MAT00093.spu,JUN23MAT00094.spu,JUN23MAT00095.spu,JUN23MAT00096.spu,JUN23MAT00097.spu,JUN23MAT00098.spu,JUN23MAT00099.spu,JUN23MAT00100.spu
 730 , 0.183664 , 0.268924 , 0.1783 , 0.184892 , 0.130065 , 0.124189 , 0.18139 , 0.17303 , 0.197157 , 0.217242 , 0.162406 , 0.1263 , 0.205262 , 0.113904 , 0.138356 , 0.261589 , 0.141238 , 0.213567 , 0.177457 , 0.160213 , 0.116414 , 0.091979 , 0.183954 , 0.190057 , 0.172473 , 0.126667 , 0.136762 , 0.150222 , 0.080186 , 0.138125 , 0.182627 , 0.099845 , 0.148813 , 0.100606 , 0.097475 , 0.314989 , 0.237472 , 0.218306 , 0.166529 , 0.161214 , 0.226317 , 0.160675 , 0.136888 , 0.195462 , 0.233208 , 0.227934 , 0.224731 , 0.214328 , 0.230086 , 0.245319 , 0.175849 , 0.229167 , 0.154604 , 0.110216 , 0.107099 , 0.222289 , 0.249356 , 0.210187 , 0.198593 , 0.185223 , 0.185617 , 0.262409 , 0.260796 , 0.309796 , 0.162252 , 0.172183 , 0.05876 , 0.139308 , 0.171893 , 0.163593 , 0.136857 , 0.126998 , 0.150272 , 0.171925 , 0.200197 , 0.18829 , 0.118738 , 0.10757 , 0.255808 , 0.217745 , 0.20191 , 0.184887 , 0.225107 , 0.215651 , 0.210867 , 0.20046 , 0.228528 , 0.231668 , 0.229955 , 0.203251 , 0.189124 , 0.122095 , 0.19635 , 0.263999 , 0.234871 
 731 , 0.185772 , 0.272116 , 0.180191 , 0.18653 , 0.131056 , 0.125193 , 0.183074 , 0.174541 , 0.199153 , 0.219494 , 0.163509 , 0.126985 , 0.206454 , 0.114461 , 0.139109 , 0.265037 , 0.142419 , 0.215332 , 0.17903 , 0.161727 , 0.117127 , 0.092383 , 0.185736 , 0.191667 , 0.174196 , 0.127248 , 0.137423 , 0.150962 , 0.080507 , 0.138837 , 0.18433 , 0.100395 , 0.149706 , 0.100894 , 0.098001 , 0.318076 , 0.240806 , 0.221045 , 0.167889 , 0.162729 , 0.228246 , 0.162148 , 0.138157 , 0.197244 , 0.235532 , 0.230694 , 0.22718 , 0.216914 , 0.232785 , 0.248034 , 0.177874 , 0.232553 , 0.155977 , 0.110897 , 0.107659 , 0.225321 , 0.253244 , 0.213854 , 0.201615 , 0.187894 , 0.188126 , 0.26535 , 0.26428 , 0.313868 , 0.164153 , 0.17358 , 0.059214 , 0.140588 , 0.173702 , 0.165409 , 0.137967 , 0.128032 , 0.151674 , 0.173403 , 0.202309 , 0.190597 , 0.119761 , 0.108126 , 0.259406 , 0.220832 , 0.204749 , 0.187287 , 0.228581 , 0.219204 , 0.213514 , 0.202645 , 0.231674 , 0.23439 , 0.233002 , 0.205692 , 0.190588 , 0.123416 , 0.198369 , 0.266742 , 0.237378 
 732 , 0.187812 , 0.275132 , 0.181996 , 0.188053 , 0.132013 , 0.126178 , 0.184666 , 0.17597 , 0.201093 , 0.22168 , 0.164605 , 0.127595 , 0.207586 , 0.115049 , 0.139864 , 0.268317 , 0.143569 , 0.216999 , 0.180511 , 0.163152 , 0.117842 , 0.092769 , 0.187463 , 0.193184 , 0.175825 , 0.12784 , 0.138106 , 0.151665 , 0.08085 , 0.139555 , 0.185969 , 0.100937 , 0.150566 , 0.10121 , 0.098513 , 0.32106 , 0.243993 , 0.223651 , 0.169232 , 0.164174 , 0.230144 , 0.163511 , 0.139328 , 0.198941 , 0.237768 , 0.233336 , 0.229549 , 0.219342 , 0.235348 , 0.250636 , 0.179793 , 0.235706 , 0.15729 , 0.111549 , 0.108211 , 0.228128 , 0.256906 , 0.217271 , 0.204481 , 0.190387 , 0.190468 , 0.268094 , 0.267481 , 0.317696 , 0.165931 , 0.17489 , 0.059618 , 0.141793 , 0.175403 , 0.167107 , 0.139015 , 0.12903 , 0.152963 , 0.174794 , 0.204344 , 0.192766 , 0.120711 , 0.108656 , 0.2628 , 0.22376 , 0.207414 , 0.189497 , 0.231874 , 0.222575 , 0.215964 , 0.20469 , 0.234653 , 0.236937 , 0.235924 , 0.208 , 0.191926 , 0.124634 , 0.200272 , 0.26927 , 0.239756 
 733 , 0.189837 , 0.278127 , 0.183786 , 0.18956 , 0.132962 , 0.12716 , 0.186241 , 0.177393 , 0.203023 , 0.223847 , 0.165689 , 0.128206 , 0.208711 , 0.115634 , 0.140614 , 0.271575 , 0.14471 , 0.21865 , 0.18198 , 0.164566 , 0.118548 , 0.093155 , 0.189178 , 0.194689 , 0.177438 , 0.128424 , 0.138786 , 0.152363 , 0.081187 , 0.140268 , 0.187591 , 0.101475 , 0.151422 , 0.101525 , 0.09902 , 0.324027 , 0.247154 , 0.226239 , 0.170573 , 0.165603 , 0.232031 , 0.164866 , 0.140496 , 0.200631 , 0.239984 , 0.23596 , 0.231904 , 0.22176 , 0.237897 , 0.25322 , 0.181699 , 0.238838 , 0.158592 , 0.112192 , 0.108755 , 0.230918 , 0.26054 , 0.220665 , 0.207324 , 0.192865 , 0.192797 , 0.27082 , 0.270661 , 0.321499 , 0.167699 , 0.176183 , 0.060018 , 0.142987 , 0.177093 , 0.168795 , 0.14005 , 0.130015 , 0.154241 , 0.176179 , 0.206365 , 0.194921 , 0.121654 , 0.109177 , 0.266169 , 0.226666 , 0.210057 , 0.191688 , 0.235146 , 0.225921 , 0.218396 , 0.20672 , 0.23761 , 0.239465 , 0.238824 , 0.210293 , 0.193252 , 0.125846 , 0.202159 , 0.271779 , 0.242121 
 734 , 0.191702 , 0.280865 , 0.185429 , 0.190955 , 0.133854 , 0.128072 , 0.187652 , 0.178749 , 0.20481 , 0.225855 , 0.166689 , 0.128787 , 0.209776 , 0.116203 , 0.141339 , 0.274582 , 0.145786 , 0.220164 , 0.183351 , 0.165883 , 0.119215 , 0.093523 , 0.190782 , 0.196104 , 0.178936 , 0.128988 , 0.139417 , 0.153012 , 0.081522 , 0.140929 , 0.189087 , 0.101975 , 0.152224 , 0.101811 , 0.099478 , 0.326768 , 0.250134 , 0.22863 , 0.17182 , 0.16694 , 0.233787 , 0.166124 , 0.141576 , 0.202195 , 0.242047 , 0.238389 , 0.234065 , 0.223982 , 0.240266 , 0.255597 , 0.183479 , 0.241733 , 0.159792 , 0.112786 , 0.109264 , 0.233482 , 0.263917 , 0.223823 , 0.209959 , 0.19517 , 0.194928 , 0.273339 , 0.273617 , 0.325023 , 0.169327 , 0.177396 , 0.0604 , 0.144091 , 0.178654 , 0.170362 , 0.141025 , 0.130951 , 0.155431 , 0.177456 , 0.208241 , 0.19691 , 0.12255 , 0.109684 , 0.269275 , 0.229372 , 0.212501 , 0.193734 , 0.238166 , 0.228994 , 0.220661 , 0.208587 , 0.240357 , 0.241806 , 0.241501 , 0.212396 , 0.194495 , 0.126974 , 0.203895 , 0.274099 , 0.244312 
 735 , 0.193289 , 0.283191 , 0.186841 , 0.192166 , 0.134645 , 0.128849 , 0.188794 , 0.180027 , 0.206355 , 0.227622 , 0.167554 , 0.129346 , 0.210736 , 0.116741 , 0.142056 , 0.277162 , 0.146762 , 0.221452 , 0.184577 , 0.167029 , 0.11979 , 0.093854 , 0.192203 , 0.197392 , 0.18026 , 0.129515 , 0.139989 , 0.153621 , 0.081837 , 0.141495 , 0.190391 , 0.102411 , 0.152945 , 0.10205 , 0.099864 , 0.329193 , 0.252823 , 0.230675 , 0.172907 , 0.168166 , 0.235317 , 0.167267 , 0.14254 , 0.203544 , 0.243842 , 0.240501 , 0.235906 , 0.225929 , 0.242372 , 0.257638 , 0.185038 , 0.244285 , 0.160813 , 0.113295 , 0.10974 , 0.235696 , 0.266889 , 0.226632 , 0.212215 , 0.197191 , 0.196721 , 0.275533 , 0.276277 , 0.328039 , 0.170744 , 0.178471 , 0.060771 , 0.145036 , 0.180004 , 0.17173 , 0.14191 , 0.131792 , 0.156478 , 0.178553 , 0.209819 , 0.198642 , 0.123377 , 0.110183 , 0.271936 , 0.231762 , 0.214629 , 0.195544 , 0.240725 , 0.231607 , 0.222675 , 0.210184 , 0.242769 , 0.243833 , 0.243783 , 0.214168 , 0.195649 , 0.127982 , 0.205365 , 0.276135 , 0.246215 
 736 , 0.194877 , 0.285525 , 0.188262 , 0.193392 , 0.135433 , 0.129618 , 0.189939 , 0.18131 , 0.207896 , 0.229393 , 0.168419 , 0.129919 , 0.211696 , 0.11728 , 0.142778 , 0.279728 , 0.147735 , 0.222746 , 0.185818 , 0.168177 , 0.120358 , 0.094175 , 0.193625 , 0.198682 , 0.181593 , 0.130038 , 0.140572 , 0.15424 , 0.082151 , 0.142066 , 0.191702 , 0.102845 , 0.153669 , 0.102292 , 0.100255 , 0.331644 , 0.255522 , 0.232718 , 0.173992 , 0.169415 , 0.236843 , 0.168423 , 0.143514 , 0.204876 , 0.245628 , 0.242626 , 0.237748 , 0.227895 , 0.244495 , 0.259679 , 0.186586 , 0.246852 , 0.161832 , 0.113808 , 0.110222 , 0.237912 , 0.269856 , 0.229452 , 0.214465 , 0.199207 , 0.198508 , 0.277736 , 0.278956 , 0.331032 , 0.17216 , 0.179551 , 0.061143 , 0.145976 , 0.18136 , 0.173101 , 0.142797 , 0.132628 , 0.157529 , 0.179642 , 0.211367 , 0.200381 , 0.124209 , 0.110693 , 0.274594 , 0.234162 , 0.216767 , 0.197357 , 0.243266 , 0.234212 , 0.224706 , 0.211783 , 0.245194 , 0.245847 , 0.246062 , 0.215945 , 0.196827 , 0.128997 , 0.206831 , 0.278184 , 0.248117 
 737 , 0.196445 , 0.287838 , 0.189677 , 0.194606 , 0.136209 , 0.130384 , 0.191086 , 0.18258 , 0.209426 , 0.231151 , 0.169283 , 0.130484 , 0.21265 , 0.117814 , 0.143489 , 0.282282 , 0.148702 , 0.224036 , 0.187048 , 0.169311 , 0.120928 , 0.094502 , 0.195032 , 0.199961 , 0.182914 , 0.130562 , 0.141148 , 0.154857 , 0.082467 , 0.142639 , 0.193006 , 0.103273 , 0.154395 , 0.102537 , 0.100644 , 0.334076 , 0.258203 , 0.23475 , 0.175068 , 0.17066 , 0.238362 , 0.169571 , 0.144481 , 0.206198 , 0.247402 , 0.244736 , 0.239578 , 0.229848 , 0.246602 , 0.261705 , 0.188127 , 0.249405 , 0.162845 , 0.114316 , 0.110699 , 0.240113 , 0.272803 , 0.232248 , 0.216692 , 0.201209 , 0.200286 , 0.279927 , 0.281614 , 0.334003 , 0.173568 , 0.180623 , 0.061511 , 0.146909 , 0.182699 , 0.174459 , 0.143677 , 0.133457 , 0.158574 , 0.180729 , 0.212902 , 0.202101 , 0.125034 , 0.111193 , 0.277229 , 0.236537 , 0.218883 , 0.199152 , 0.245788 , 0.236803 , 0.226715 , 0.213368 , 0.247603 , 0.247846 , 0.248321 , 0.217698 , 0.19799 , 0.130004 , 0.208283 , 0.28022 , 0.250008 
 738 , 0.19773 , 0.289822 , 0.190861 , 0.19562 , 0.136768 , 0.131115 , 0.192177 , 0.183681 , 0.21076 , 0.232515 , 0.170087 , 0.131005 , 0.213415 , 0.11819 , 0.144031 , 0.284431 , 0.149427 , 0.225161 , 0.188092 , 0.170215 , 0.121455 , 0.09483 , 0.19618 , 0.201022 , 0.184011 , 0.131056 , 0.141665 , 0.155402 , 0.082744 , 0.143206 , 0.194112 , 0.103633 , 0.155067 , 0.102808 , 0.101015 , 0.336153 , 0.260506 , 0.236435 , 0.176057 , 0.171696 , 0.239636 , 0.1705 , 0.145292 , 0.207303 , 0.248847 , 0.246472 , 0.241117 , 0.231493 , 0.248333 , 0.263404 , 0.189371 , 0.251474 , 0.163732 , 0.114774 , 0.111152 , 0.241905 , 0.275164 , 0.234496 , 0.218522 , 0.202814 , 0.20181 , 0.281813 , 0.283775 , 0.336543 , 0.174709 , 0.181554 , 0.061819 , 0.147699 , 0.183823 , 0.175612 , 0.144411 , 0.134137 , 0.159464 , 0.181673 , 0.214212 , 0.203525 , 0.125677 , 0.111643 , 0.279456 , 0.238462 , 0.220595 , 0.20065 , 0.247843 , 0.238921 , 0.228348 , 0.214717 , 0.249663 , 0.249503 , 0.25025 , 0.21904 , 0.198949 , 0.130868 , 0.209494 , 0.281932 , 0.251602 
 739 , 0.19902 , 0.291804 , 0.192032 , 0.19661 , 0.137324 , 0.131874 , 0.193271 , 0.184767 , 0.212084 , 0.233854 , 0.170881 , 0.131534 , 0.214178 , 0.118566 , 0.144552 , 0.286564 , 0.150131 , 0.226282 , 0.189143 , 0.171129 , 0.121983 , 0.095171 , 0.197331 , 0.202088 , 0.185093 , 0.131534 , 0.14215 , 0.155926 , 0.08303 , 0.143771 , 0.195214 , 0.103992 , 0.155738 , 0.103064 , 0.101374 , 0.338149 , 0.262788 , 0.238111 , 0.177039 , 0.172686 , 0.240907 , 0.171414 , 0.146095 , 0.208415 , 0.250279 , 0.248167 , 0.242671 , 0.233115 , 0.250045 , 0.265106 , 0.190659 , 0.253535 , 0.16465 , 0.115247 , 0.111614 , 0.243704 , 0.277514 , 0.236743 , 0.220386 , 0.204439 , 0.203355 , 0.283717 , 0.285935 , 0.33915 , 0.175859 , 0.182522 , 0.062132 , 0.14851 , 0.184956 , 0.176764 , 0.145135 , 0.13484 , 0.160375 , 0.182627 , 0.215565 , 0.204948 , 0.126331 , 0.112096 , 0.281692 , 0.240402 , 0.22231 , 0.20218 , 0.249935 , 0.241041 , 0.229992 , 0.216079 , 0.251721 , 0.251211 , 0.252203 , 0.220391 , 0.199897 , 0.131731 , 0.21073 , 0.283648 , 0.253236 
 740 , 0.200319 , 0.293795 , 0.193205 , 0.197597 , 0.137886 , 0.13263 , 0.194373 , 0.185861 , 0.213412 , 0.235192 , 0.171673 , 0.132059 , 0.214939 , 0.118944 , 0.145069 , 0.288704 , 0.150841 , 0.227402 , 0.190193 , 0.172046 , 0.122512 , 0.095513 , 0.19848 , 0.203157 , 0.186174 , 0.132018 , 0.142637 , 0.156447 , 0.083312 , 0.144343 , 0.196319 , 0.104352 , 0.15641 , 0.103321 , 0.101739 , 0.340146 , 0.265071 , 0.239786 , 0.178029 , 0.173674 , 0.242182 , 0.172331 , 0.1469 , 0.209531 , 0.251716 , 0.249862 , 0.244224 , 0.234742 , 0.251762 , 0.266809 , 0.19195 , 0.255597 , 0.165571 , 0.11572 , 0.112073 , 0.245507 , 0.27987 , 0.238991 , 0.22226 , 0.206068 , 0.2049 , 0.285627 , 0.288097 , 0.34177 , 0.177013 , 0.183492 , 0.062452 , 0.149328 , 0.186091 , 0.177923 , 0.14586 , 0.135541 , 0.161289 , 0.183584 , 0.216926 , 0.206376 , 0.126982 , 0.112547 , 0.283935 , 0.242343 , 0.224026 , 0.203718 , 0.252033 , 0.243157 , 0.231637 , 0.217441 , 0.253785 , 0.252925 , 0.254158 , 0.221741 , 0.200848 , 0.132597 , 0.211959 , 0.28537 , 0.254871 
 741 , 0.201457 , 0.295471 , 0.194177 , 0.198391 , 0.138455 , 0.133209 , 0.195321 , 0.186751 , 0.214582 , 0.236346 , 0.172293 , 0.132513 , 0.215596 , 0.119291 , 0.145532 , 0.290423 , 0.151483 , 0.228301 , 0.191052 , 0.172828 , 0.123007 , 0.095798 , 0.199438 , 0.204071 , 0.187069 , 0.132444 , 0.143107 , 0.156969 , 0.083553 , 0.144868 , 0.197243 , 0.104659 , 0.156942 , 0.103534 , 0.102049 , 0.341825 , 0.266897 , 0.241191 , 0.178858 , 0.174469 , 0.243275 , 0.173123 , 0.147542 , 0.21046 , 0.252924 , 0.251297 , 0.245539 , 0.236106 , 0.253228 , 0.268211 , 0.193076 , 0.257345 , 0.166337 , 0.116151 , 0.1125 , 0.247018 , 0.281862 , 0.240892 , 0.223843 , 0.207399 , 0.206141 , 0.287232 , 0.289874 , 0.343955 , 0.177973 , 0.184339 , 0.062739 , 0.150017 , 0.18705 , 0.178853 , 0.146444 , 0.136127 , 0.162068 , 0.184395 , 0.218016 , 0.207579 , 0.127589 , 0.112961 , 0.285776 , 0.24404 , 0.225475 , 0.20497 , 0.253717 , 0.244893 , 0.232994 , 0.218588 , 0.255515 , 0.254362 , 0.255791 , 0.223106 , 0.201669 , 0.133296 , 0.212977 , 0.286767 , 0.256216 
 742 , 0.202544 , 0.296992 , 0.195073 , 0.199144 , 0.139047 , 0.133708 , 0.196199 , 0.187575 , 0.215705 , 0.237459 , 0.172845 , 0.132942 , 0.216241 , 0.119648 , 0.14602 , 0.292017 , 0.15213 , 0.229143 , 0.191829 , 0.173569 , 0.123519 , 0.096058 , 0.200311 , 0.204935 , 0.187898 , 0.132864 , 0.143625 , 0.157497 , 0.083787 , 0.145337 , 0.198101 , 0.104955 , 0.157455 , 0.10375 , 0.102343 , 0.343475 , 0.268616 , 0.242525 , 0.179619 , 0.175226 , 0.244316 , 0.173869 , 0.148134 , 0.211321 , 0.254104 , 0.252705 , 0.246697 , 0.237422 , 0.25462 , 0.269521 , 0.194127 , 0.258977 , 0.167044 , 0.11657 , 0.112892 , 0.248414 , 0.283808 , 0.24271 , 0.225299 , 0.208622 , 0.207279 , 0.288764 , 0.291528 , 0.345934 , 0.178881 , 0.18511 , 0.063022 , 0.150644 , 0.187976 , 0.179725 , 0.146998 , 0.136662 , 0.162803 , 0.185194 , 0.219009 , 0.208728 , 0.128189 , 0.113386 , 0.287555 , 0.245631 , 0.226836 , 0.206144 , 0.255271 , 0.246503 , 0.234261 , 0.219715 , 0.257158 , 0.255663 , 0.257325 , 0.224579 , 0.202461 , 0.133953 , 0.21398 , 0.288076 , 0.257412 
 743 , 0.203641 , 0.298523 , 0.195977 , 0.199899 , 0.139642 , 0.134214 , 0.197091 , 0.188402 , 0.216833 , 0.238575 , 0.173394 , 0.133374 , 0.216888 , 0.120001 , 0.146511 , 0.293617 , 0.152779 , 0.229993 , 0.192615 , 0.174318 , 0.124038 , 0.096323 , 0.201188 , 0.205807 , 0.18873 , 0.133286 , 0.14415 , 0.158026 , 0.084023 , 0.145809 , 0.198961 , 0.105257 , 0.157971 , 0.103973 , 0.102638 , 0.345135 , 0.270341 , 0.243864 , 0.180388 , 0.175986 , 0.245365 , 0.174623 , 0.148728 , 0.212181 , 0.255287 , 0.254119 , 0.24786 , 0.238742 , 0.256022 , 0.27084 , 0.195187 , 0.260618 , 0.167754 , 0.11699 , 0.113285 , 0.249823 , 0.28576 , 0.244539 , 0.226764 , 0.209858 , 0.208426 , 0.290301 , 0.293192 , 0.347925 , 0.179792 , 0.185884 , 0.063306 , 0.151278 , 0.18891 , 0.180605 , 0.147559 , 0.137198 , 0.163546 , 0.185995 , 0.220011 , 0.20989 , 0.128787 , 0.113812 , 0.289349 , 0.247232 , 0.228201 , 0.207327 , 0.256835 , 0.248123 , 0.235536 , 0.220847 , 0.258816 , 0.256973 , 0.258867 , 0.226062 , 0.203257 , 0.134612 , 0.214981 , 0.289391 , 0.258618 
 744 , 0.204634 , 0.299922 , 0.19683 , 0.200621 , 0.140181 , 0.134682 , 0.197913 , 0.18922 , 0.21789 , 0.239625 , 0.173946 , 0.133775 , 0.217533 , 0.12037 , 0.147012 , 0.29514 , 0.153395 , 0.230799 , 0.193349 , 0.175001 , 0.12455 , 0.096589 , 0.201991 , 0.206615 , 0.189521 , 0.133701 , 0.144666 , 0.15857 , 0.084268 , 0.146244 , 0.199778 , 0.105513 , 0.158505 , 0.104157 , 0.102921 , 0.346758 , 0.272002 , 0.245078 , 0.181083 , 0.1767 , 0.246379 , 0.175321 , 0.149276 , 0.212965 , 0.256404 , 0.255441 , 0.248961 , 0.239954 , 0.257297 , 0.272095 , 0.196182 , 0.262153 , 0.168457 , 0.11739 , 0.113696 , 0.251118 , 0.287577 , 0.246189 , 0.228123 , 0.210993 , 0.209498 , 0.291734 , 0.294752 , 0.349776 , 0.180639 , 0.186642 , 0.063559 , 0.151859 , 0.189785 , 0.181431 , 0.148045 , 0.137667 , 0.164231 , 0.186739 , 0.220931 , 0.210984 , 0.129341 , 0.114228 , 0.291026 , 0.248721 , 0.22948 , 0.208415 , 0.258297 , 0.249605 , 0.236686 , 0.221889 , 0.260334 , 0.258163 , 0.260311 , 0.227355 , 0.204009 , 0.135182 , 0.215923 , 0.290651 , 0.259732 
 745 , 0.205446 , 0.30111 , 0.197571 , 0.2013 , 0.140616 , 0.135092 , 0.198605 , 0.190011 , 0.218841 , 0.240533 , 0.174506 , 0.134118 , 0.21815 , 0.120747 , 0.147508 , 0.296519 , 0.153946 , 0.231535 , 0.193986 , 0.175563 , 0.125032 , 0.096861 , 0.202701 , 0.207311 , 0.190373 , 0.134104 , 0.145157 , 0.159145 , 0.084524 , 0.146701 , 0.200525 , 0.105691 , 0.159043 , 0.104277 , 0.103187 , 0.348302 , 0.273509 , 0.246066 , 0.18169 , 0.177298 , 0.247314 , 0.175925 , 0.149748 , 0.213619 , 0.257402 , 0.256576 , 0.249962 , 0.240927 , 0.258362 , 0.273226 , 0.197033 , 0.263501 , 0.169107 , 0.117755 , 0.114156 , 0.252244 , 0.289116 , 0.247481 , 0.229304 , 0.211949 , 0.210446 , 0.292943 , 0.296097 , 0.351373 , 0.181352 , 0.187358 , 0.063768 , 0.152359 , 0.19053 , 0.182154 , 0.148426 , 0.138023 , 0.164826 , 0.187363 , 0.22173 , 0.211953 , 0.129814 , 0.11462 , 0.292442 , 0.249999 , 0.230608 , 0.209296 , 0.259549 , 0.250862 , 0.237592 , 0.222737 , 0.261608 , 0.259145 , 0.26158 , 0.228279 , 0.204644 , 0.13557 , 0.216712 , 0.291783 , 0.260704 
 746 , 0.206255 , 0.302316 , 0.198314 , 0.201996 , 0.141048 , 0.135503 , 0.199293 , 0.190804 , 0.219811 , 0.241433 , 0.17508 , 0.134463 , 0.218766 , 0.121121 , 0.147991 , 0.297909 , 0.154497 , 0.232275 , 0.194626 , 0.176134 , 0.125514 , 0.097134 , 0.203431 , 0.208006 , 0.191292 , 0.134509 , 0.145641 , 0.159731 , 0.084777 , 0.147206 , 0.201281 , 0.10587 , 0.159582 , 0.104393 , 0.103464 , 0.349862 , 0.275005 , 0.247057 , 0.18232 , 0.177894 , 0.248255 , 0.176538 , 0.150225 , 0.214289 , 0.258407 , 0.257711 , 0.250977 , 0.241879 , 0.259434 , 0.274369 , 0.197872 , 0.264862 , 0.169753 , 0.118121 , 0.114619 , 0.253396 , 0.29066 , 0.248762 , 0.230501 , 0.212914 , 0.2114 , 0.294138 , 0.297426 , 0.352987 , 0.18206 , 0.188078 , 0.063971 , 0.152867 , 0.191269 , 0.182872 , 0.148813 , 0.138378 , 0.165425 , 0.187985 , 0.222541 , 0.212924 , 0.130283 , 0.115009 , 0.293836 , 0.251293 , 0.231746 , 0.210174 , 0.260799 , 0.252129 , 0.238498 , 0.223577 , 0.262893 , 0.26013 , 0.262861 , 0.229196 , 0.205266 , 0.135954 , 0.217484 , 0.292917 , 0.261686 
 747 , 0.20705 , 0.303509 , 0.19904 , 0.202687 , 0.141475 , 0.135912 , 0.199971 , 0.191584 , 0.220781 , 0.242321 , 0.175649 , 0.134801 , 0.219371 , 0.121488 , 0.148476 , 0.299291 , 0.155039 , 0.233014 , 0.195259 , 0.176695 , 0.125991 , 0.097408 , 0.204157 , 0.208696 , 0.192212 , 0.134912 , 0.146127 , 0.160313 , 0.085031 , 0.147708 , 0.202026 , 0.106051 , 0.160118 , 0.104502 , 0.103734 , 0.351409 , 0.276494 , 0.248047 , 0.182942 , 0.178481 , 0.249196 , 0.177146 , 0.150694 , 0.214953 , 0.25941 , 0.258838 , 0.251982 , 0.242828 , 0.260494 , 0.275499 , 0.198705 , 0.266215 , 0.170393 , 0.118479 , 0.115084 , 0.254535 , 0.292193 , 0.250024 , 0.231688 , 0.213864 , 0.212348 , 0.295323 , 0.298746 , 0.354581 , 0.182761 , 0.188798 , 0.064175 , 0.153369 , 0.191998 , 0.183584 , 0.149192 , 0.138726 , 0.166011 , 0.188598 , 0.223344 , 0.213878 , 0.130745 , 0.115395 , 0.295221 , 0.252573 , 0.232874 , 0.211041 , 0.262038 , 0.253377 , 0.239391 , 0.224409 , 0.264168 , 0.261108 , 0.264131 , 0.230107 , 0.205892 , 0.136326 , 0.218246 , 0.294039 , 0.262657 
 748 , 0.207472 , 0.304355 , 0.199446 , 0.203157 , 0.141733 , 0.136222 , 0.200414 , 0.192098 , 0.221593 , 0.24294 , 0.176098 , 0.134979 , 0.219746 , 0.121722 , 0.148824 , 0.300256 , 0.155414 , 0.233517 , 0.195702 , 0.177108 , 0.126345 , 0.097524 , 0.204658 , 0.209136 , 0.192771 , 0.135203 , 0.146547 , 0.16078 , 0.085193 , 0.148113 , 0.202536 , 0.106157 , 0.160486 , 0.104516 , 0.103932 , 0.35257 , 0.277567 , 0.248764 , 0.183306 , 0.178861 , 0.249881 , 0.177556 , 0.151002 , 0.215427 , 0.260062 , 0.259632 , 0.252634 , 0.243445 , 0.26117 , 0.276258 , 0.199278 , 0.267167 , 0.170872 , 0.118684 , 0.11537 , 0.255299 , 0.293286 , 0.250811 , 0.23247 , 0.214441 , 0.212945 , 0.296105 , 0.299569 , 0.355538 , 0.183161 , 0.189345 , 0.064304 , 0.153634 , 0.192458 , 0.18404 , 0.149385 , 0.138849 , 0.166366 , 0.189022 , 0.223822 , 0.214446 , 0.131043 , 0.115636 , 0.296156 , 0.253466 , 0.233666 , 0.211585 , 0.262806 , 0.254125 , 0.239944 , 0.224939 , 0.265077 , 0.261777 , 0.26503 , 0.230703 , 0.206387 , 0.13654 , 0.218723 , 0.294815 , 0.263231 
